COD_ETU;Note : TLMI1204;RÃ©sultat : TLMI1204;Session : TLMI1204;AnnÃ©e : TLMI1204;Filière;Année;Module;Semestre
20001786;4;NV ;2;2020;MIP;2020;TLMI1104;S1
20001787;17.6;V  ;1;2020;MIP;2020;TLMI1104;S1
20001789;8,475;AC ;2;2020;MIP;2020;TLMI1104;S1
20001790;10;V  ;2;2020;MIP;2020;TLMI1104;S1
20001792;10,225;V  ;1;2020;MIP;2020;TLMI1104;S1
20001793;6.8;NV ;2;2020;MIP;2020;TLMI1104;S1
20001794;6,025;NV ;2;2020;MIP;2020;TLMI1104;S1
20001795;7.5;NV ;2;2020;MIP;2020;TLMI1104;S1
20001883;10,375;V  ;1;2020;MIP;2020;TLMI1104;S1
20001891;3,325;NV ;2;2020;MIP;2020;TLMI1104;S1
20001893;4,475;NV ;2;2020;MIP;2020;TLMI1104;S1
20001898;0;NRA;1;2020;MIP;2020;TLMI1104;S1
20003551;8,725;AC ;2;2020;MIP;2020;TLMI1104;S1
20003554;0;NRA;1;2020;MIP;2020;TLMI1104;S1
20003670;0;NRA;1;2020;MIP;2020;TLMI1104;S1
20003818;13.2;V  ;1;2020;MIP;2020;TLMI1104;S1
20007032;4,475;NV ;2;2020;MIP;2020;TLMI1104;S1
20007950;15.4;V  ;1;2020;MIP;2020;TLMI1104;S1
20007966;10,375;V  ;1;2020;MIP;2020;TLMI1104;S1
20007991;12.8;V  ;1;2020;MIP;2020;TLMI1104;S1
20008024;7;AC ;2;2020;MIP;2020;TLMI1104;S1
20008051;4;NV ;2;2020;MIP;2020;TLMI1104;S1
20008090;7.5;NV ;2;2020;MIP;2020;TLMI1104;S1
20008105;2,775;NV ;2;2020;MIP;2020;TLMI1104;S1
20008118;12,575;V  ;1;2020;MIP;2020;TLMI1104;S1
20008128;12,125;V  ;1;2020;MIP;2020;TLMI1104;S1
20008138;3.1;NV ;2;2020;MIP;2020;TLMI1104;S1
20008170;14.2;V  ;1;2020;MIP;2020;TLMI1104;S1
20008192;10;V  ;1;2020;MIP;2020;TLMI1104;S1
20008208;11.8;V  ;1;2020;MIP;2020;TLMI1104;S1
20008238;14,425;V  ;1;2020;MIP;2020;TLMI1104;S1
20008250;17,575;V  ;1;2020;MIP;2020;TLMI1104;S1
20008267;0;NRA;1;2020;MIP;2020;TLMI1104;S1
20008477;10;V  ;1;2020;MIP;2020;TLMI1104;S1
20008871;11.2;V  ;1;2020;MIP;2020;TLMI1104;S1
20008874;13.7;V  ;1;2020;MIP;2020;TLMI1104;S1
20008875;3,625;NV ;2;2020;MIP;2020;TLMI1104;S1
20008990;0;NRA;1;2020;MIP;2020;TLMI1104;S1
20009171;10;V  ;2;2020;MIP;2020;TLMI1104;S1
20009305;0;NRA;1;2020;MIP;2020;TLMI1104;S1
20009884;10;V  ;2;2020;MIP;2020;TLMI1104;S1
20010304;10.3;V  ;1;2020;MIP;2020;TLMI1104;S1
20010632;10;V  ;2;2020;MIP;2020;TLMI1104;S1
20010643;3.1;NV ;2;2020;MIP;2020;TLMI1104;S1
20010835;10;V  ;2;2020;MIP;2020;TLMI1104;S1
20010999;0;NRA;1;2020;MIP;2020;TLMI1104;S1
20011067;12.2;V  ;1;2020;MIP;2020;TLMI1104;S1
20011069;7,875;AC ;2;2020;MIP;2020;TLMI1104;S1
20011070;10;V  ;1;2020;MIP;2020;TLMI1104;S1
20011088;10,575;V  ;1;2020;MIP;2020;TLMI1104;S1
20011408;15,125;V  ;1;2020;MIP;2020;TLMI1104;S1
20011409;0;NRA;1;2020;MIP;2020;TLMI1104;S1
20011472;10,025;V  ;1;2020;MIP;2020;TLMI1104;S1
20011474;11.3;V  ;1;2020;MIP;2020;TLMI1104;S1
20011476;11.2;V  ;1;2020;MIP;2020;TLMI1104;S1
20011480;16,125;V  ;1;2020;MIP;2020;TLMI1104;S1
20011487;12,975;V  ;1;2020;MIP;2020;TLMI1104;S1
20011488;10.3;V  ;1;2020;MIP;2020;TLMI1104;S1
20011489;11.7;V  ;1;2020;MIP;2020;TLMI1104;S1
20011490;4,775;NV ;2;2020;MIP;2020;TLMI1104;S1
20011492;10,425;V  ;1;2020;MIP;2020;TLMI1104;S1
20011493;14,125;V  ;1;2020;MIP;2020;TLMI1104;S1
20011494;0;NRA;1;2020;MIP;2020;TLMI1104;S1
20011495;7;AC ;2;2020;MIP;2020;TLMI1104;S1
20011561;11;V  ;1;2020;MIP;2020;TLMI1104;S1
20011567;0;NRA;1;2020;MIP;2020;TLMI1104;S1
20011568;0.4;NV ;2;2020;MIP;2020;TLMI1104;S1
20011570;1,875;NV ;2;2020;MIP;2020;TLMI1104;S1
20011573;1.7;NV ;2;2020;MIP;2020;TLMI1104;S1
20011575;7,025;NV ;2;2020;MIP;2020;TLMI1104;S1
20011576;0;NRA;1;2020;MIP;2020;TLMI1104;S1
20011577;10;V  ;1;2020;MIP;2020;TLMI1104;S1
20011801;0;NRA;1;2020;MIP;2020;TLMI1104;S1
20011805;5;NV ;2;2020;MIP;2020;TLMI1104;S1
20011817;10.4;V  ;1;2020;MIP;2020;TLMI1104;S1
20013533;1,275;NV ;2;2020;MIP;2020;TLMI1104;S1
16001328;10.3;V  ;1;2016;MIP;2021;TLMI2104;S2
16001999;10;V  ;2;2018;MIP;2021;TLMI2104;S2
16002056;10;V  ;2;2016;MIP;2021;TLMI2104;S2
16005554;12.4;V  ;1;2019;MIP;2021;TLMI2104;S2
17000924;11.7;V  ;1;2018;MIP;2021;TLMI2104;S2
17002059;10.2;V  ;1;2018;MIP;2021;TLMI2104;S2
17002457;11.3;V  ;1;2018;MIP;2021;TLMI2104;S2
17006009;10;V  ;2;2019;MIP;2021;TLMI2104;S2
17006196;10;V  ;2;2019;MIP;2021;TLMI2104;S2
17006200;10;V  ;2;2017;MIP;2021;TLMI2104;S2
17006271;11.1;V  ;1;2018;MIP;2021;TLMI2104;S2
17006394;10;V  ;2;2018;MIP;2021;TLMI2104;S2
17006401;10;V  ;2;2018;MIP;2021;TLMI2104;S2
17006419;10;V  ;2;2017;MIP;2021;TLMI2104;S2
17006632;10;V  ;2;2019;MIP;2021;TLMI2104;S2
17006758;10;V  ;2;2018;MIP;2021;TLMI2104;S2
18000739;0;NRA;1;2020;MIP;2021;TLMI2104;S2
18003890;12.8;V  ;1;2019;MIP;2021;TLMI2104;S2
18004287;0;NRA;1;2020;MIP;2021;TLMI2104;S2
18004337;0;NRA;1;2020;MIP;2021;TLMI2104;S2
18004424;0;NRA;1;2020;MIP;2021;TLMI2104;S2
18004433;0;NRA;1;2020;MIP;2021;TLMI2104;S2
18004480;10;V  ;2;2018;MIP;2021;TLMI2104;S2
18004557;14.5;V  ;1;2019;MIP;2021;TLMI2104;S2
18004840;10;V  ;2;2018;MIP;2021;TLMI2104;S2
18004952;12;V  ;1;2019;MIP;2021;TLMI2104;S2
18005070;10.4;V  ;1;2019;MIP;2021;TLMI2104;S2
18005354;10;V  ;2;2018;MIP;2021;TLMI2104;S2
18005401;10;V  ;2;2019;MIP;2021;TLMI2104;S2
18005409;11.8;V  ;1;2018;MIP;2021;TLMI2104;S2
18005479;0;NRA;1;2020;MIP;2021;TLMI2104;S2
18005750;10.4;V  ;1;2019;MIP;2021;TLMI2104;S2
18005756;9.2;AC ;2;2019;MIP;2021;TLMI2104;S2
18005764;10;V  ;2;2019;MIP;2021;TLMI2104;S2
18005940;10;V  ;2;2019;MIP;2021;TLMI2104;S2
18006059;10.2;V  ;1;2019;MIP;2021;TLMI2104;S2
18006184;11.6;V  ;1;2019;MIP;2021;TLMI2104;S2
18006186;10;V  ;2;2019;MIP;2021;TLMI2104;S2
18006205;10;V  ;2;2019;MIP;2021;TLMI2104;S2
18006208;11.2;V  ;1;2019;MIP;2021;TLMI2104;S2
18006210;0;NRA;1;2020;MIP;2021;TLMI2104;S2
18006212;10;V  ;2;2019;MIP;2021;TLMI2104;S2
18006213;10;V  ;2;2018;MIP;2021;TLMI2104;S2
18006217;10.6;V  ;1;2019;MIP;2021;TLMI2104;S2
18006223;10;V  ;2;2018;MIP;2021;TLMI2104;S2
18007298;13.5;V  ;1;2019;MIP;2021;TLMI2104;S2
18007401;11.2;V  ;1;2019;MIP;2021;TLMI2104;S2
18007617;17.1;V  ;1;2019;MIP;2021;TLMI2104;S2
18008043;10;V  ;2;2019;MIP;2021;TLMI2104;S2
18008966;10;V  ;2;2019;MIP;2021;TLMI2104;S2
18009010;10.5;V  ;1;2019;MIP;2021;TLMI2104;S2
18009015;0;NRA;1;2020;MIP;2021;TLMI2104;S2
18009016;0;NRA;1;2020;MIP;2021;TLMI2104;S2
18009020;10;V  ;2;2018;MIP;2021;TLMI2104;S2
18009029;10;V  ;2;2018;MIP;2021;TLMI2104;S2
18009031;10.4;V  ;1;2019;MIP;2021;TLMI2104;S2
18009154;10;V  ;2;2019;MIP;2021;TLMI2104;S2
18009159;12.6;V  ;1;2019;MIP;2021;TLMI2104;S2
18009169;6;NV ;2;2020;MIP;2021;TLMI2104;S2
18009212;11.8;V  ;1;2019;MIP;2021;TLMI2104;S2
18010364;11.6;V  ;1;2019;MIP;2021;TLMI2104;S2
18010372;10.8;V  ;1;2019;MIP;2021;TLMI2104;S2
18010519;0;NRA;1;2020;MIP;2021;TLMI2104;S2
18010520;14.3;V  ;1;2019;MIP;2021;TLMI2104;S2
18010525;0;NRA;1;2020;MIP;2021;TLMI2104;S2
18010547;0;NRA;1;2020;MIP;2021;TLMI2104;S2
18010738;10;V  ;2;2018;MIP;2021;TLMI2104;S2
18010750;10;V  ;2;2018;MIP;2021;TLMI2104;S2
18010765;10;V  ;2;2018;MIP;2021;TLMI2104;S2
18010770;13.6;V  ;1;2019;MIP;2021;TLMI2104;S2
18010771;15.3;V  ;1;2019;MIP;2021;TLMI2104;S2
18010778;12;V  ;1;2019;MIP;2021;TLMI2104;S2
18010788;12.5;V  ;1;2019;MIP;2021;TLMI2104;S2
18010888;11.2;V  ;1;2019;MIP;2021;TLMI2104;S2
18011062;10;V  ;2;2019;MIP;2021;TLMI2104;S2
18011548;16.2;V  ;1;2019;MIP;2021;TLMI2104;S2
18011549;14.5;V  ;1;2019;MIP;2021;TLMI2104;S2
18011567;15.6;V  ;1;2019;MIP;2021;TLMI2104;S2
18011568;10;V  ;2;2019;MIP;2021;TLMI2104;S2
18011569;13;V  ;1;2018;MIP;2021;TLMI2104;S2
19000620;0;NRA;1;2020;MIP;2021;TLMI2104;S2
19000875;14.8;V  ;1;2019;MIP;2021;TLMI2104;S2
19001254;10;V  ;2;2019;MIP;2021;TLMI2104;S2
19001272;0;NRA;1;2020;MIP;2021;TLMI2104;S2
19001307;10.8;V  ;1;2019;MIP;2021;TLMI2104;S2
19001385;10;V  ;2;2019;MIP;2021;TLMI2104;S2
19001487;0;NRA;1;2020;MIP;2021;TLMI2104;S2
19002804;12.4;V  ;1;2019;MIP;2021;TLMI2104;S2
19003213;10;V  ;2;2019;MIP;2021;TLMI2104;S2
19003332;5.5;NV ;2;2020;MIP;2021;TLMI2104;S2
19003344;2.5;NV ;2;2020;MIP;2021;TLMI2104;S2
19003667;12.9;V  ;1;2019;MIP;2021;TLMI2104;S2
19003675;0.2;NV ;2;2020;MIP;2021;TLMI2104;S2
19004101;13.2;V  ;1;2019;MIP;2021;TLMI2104;S2
19004113;11;V  ;1;2019;MIP;2021;TLMI2104;S2
19004130;13;V  ;1;2019;MIP;2021;TLMI2104;S2
19004155;12.6;V  ;1;2019;MIP;2021;TLMI2104;S2
19004265;12.5;V  ;1;2019;MIP;2021;TLMI2104;S2
19004300;11.2;V  ;1;2019;MIP;2021;TLMI2104;S2
19004362;12.9;V  ;1;2019;MIP;2021;TLMI2104;S2
19004428;0;NRA;1;2020;MIP;2021;TLMI2104;S2
19004488;10;V  ;2;2019;MIP;2021;TLMI2104;S2
19004494;12;V  ;1;2019;MIP;2021;TLMI2104;S2
19004507;0;NRA;1;2020;MIP;2021;TLMI2104;S2
19004512;11.6;V  ;1;2019;MIP;2021;TLMI2104;S2
19004513;10;V  ;2;2019;MIP;2021;TLMI2104;S2
19004514;10.2;V  ;1;2019;MIP;2021;TLMI2104;S2
19004532;0;NRA;1;2020;MIP;2021;TLMI2104;S2
19004534;10;V  ;2;2019;MIP;2021;TLMI2104;S2
19004543;12;V  ;1;2019;MIP;2021;TLMI2104;S2
19004545;10.2;V  ;1;2019;MIP;2021;TLMI2104;S2
19004730;0;NRA;1;2020;MIP;2021;TLMI2104;S2
19004741;13.4;V  ;1;2019;MIP;2021;TLMI2104;S2
19004803;15;V  ;1;2019;MIP;2021;TLMI2104;S2
19004823;18;V  ;1;2020;MIP;2021;TLMI2104;S2
19004838;0;NRA;1;2020;MIP;2021;TLMI2104;S2
19004860;10.9;V  ;1;2020;MIP;2021;TLMI2104;S2
19004908;15.2;V  ;1;2019;MIP;2021;TLMI2104;S2
19004935;10.4;V  ;1;2019;MIP;2021;TLMI2104;S2
19005032;0.2;NV ;2;2020;MIP;2021;TLMI2104;S2
19005039;12.5;V  ;1;2019;MIP;2021;TLMI2104;S2
19005059;13.5;V  ;1;2019;MIP;2021;TLMI2104;S2
19005102;10;V  ;2;2019;MIP;2021;TLMI2104;S2
19005152;11.2;V  ;1;2019;MIP;2021;TLMI2104;S2
19005372;14.6;V  ;1;2019;MIP;2021;TLMI2104;S2
19005514;13.4;V  ;1;2019;MIP;2021;TLMI2104;S2
19006058;7;AC ;2;2020;MIP;2021;TLMI2104;S2
19006207;10;V  ;2;2019;MIP;2021;TLMI2104;S2
19006776;10;V  ;2;2019;MIP;2021;TLMI2104;S2
19007176;13.9;V  ;1;2019;MIP;2021;TLMI2104;S2
19007752;1;NV ;2;2020;MIP;2021;TLMI2104;S2
19007988;10;V  ;2;2019;MIP;2021;TLMI2104;S2
19007990;10;V  ;2;2019;MIP;2021;TLMI2104;S2
19008174;14.4;V  ;1;2019;MIP;2021;TLMI2104;S2
19008870;10;V  ;2;2019;MIP;2021;TLMI2104;S2
19008962;1.5;NV ;2;2020;MIP;2021;TLMI2104;S2
19009100;10;V  ;2;2019;MIP;2021;TLMI2104;S2
19009105;13.4;V  ;1;2019;MIP;2021;TLMI2104;S2
19009167;8.9;AC ;2;2019;MIP;2021;TLMI2104;S2
19009291;13.4;V  ;1;2019;MIP;2021;TLMI2104;S2
19009335;14.2;V  ;1;2019;MIP;2021;TLMI2104;S2
19009385;12;V  ;1;2019;MIP;2021;TLMI2104;S2
19009386;11.6;V  ;1;2019;MIP;2021;TLMI2104;S2
19009395;11.2;V  ;1;2019;MIP;2021;TLMI2104;S2
19009570;0;NRA;1;2020;MIP;2021;TLMI2104;S2
19009584;0;NRA;1;2020;MIP;2021;TLMI2104;S2
19009592;10;VAR;2;2020;MIP;2021;TLMI2104;S2
19009598;0;NRA;1;2020;MIP;2021;TLMI2104;S2
19009629;10;V  ;2;2019;MIP;2021;TLMI2104;S2
19009647;10;V  ;2;2019;MIP;2021;TLMI2104;S2
19009734;0;NRA;1;2020;MIP;2021;TLMI2104;S2
19009735;3;NV ;2;2020;MIP;2021;TLMI2104;S2
19009737;0;NRA;1;2020;MIP;2021;TLMI2104;S2
19009738;10;V  ;2;2019;MIP;2021;TLMI2104;S2
19009741;0.5;NV ;2;2020;MIP;2021;TLMI2104;S2
19009852;10;V  ;2;2019;MIP;2021;TLMI2104;S2
19009972;10;V  ;2;2019;MIP;2021;TLMI2104;S2
19010172;10;V  ;1;2019;MIP;2021;TLMI2104;S2
19010282;15.2;V  ;1;2019;MIP;2021;TLMI2104;S2
19010283;10.4;V  ;1;2019;MIP;2021;TLMI2104;S2
19010289;0;NRA;1;2020;MIP;2021;TLMI2104;S2
19010294;10;V  ;2;2019;MIP;2021;TLMI2104;S2
19010296;10.3;V  ;1;2019;MIP;2021;TLMI2104;S2
19010297;0;NRA;1;2020;MIP;2021;TLMI2104;S2
19010509;11.6;V  ;1;2019;MIP;2021;TLMI2104;S2
19010543;10.9;V  ;1;2019;MIP;2021;TLMI2104;S2
19010606;13.3;V  ;1;2019;MIP;2021;TLMI2104;S2
19010781;0;NRA;1;2020;MIP;2021;TLMI2104;S2
19010791;13.8;V  ;1;2019;MIP;2021;TLMI2104;S2
19010798;10;V  ;2;2019;MIP;2021;TLMI2104;S2
19010801;0;NRA;1;2020;MIP;2021;TLMI2104;S2
19010802;0;NRA;1;2020;MIP;2021;TLMI2104;S2
19010803;10.5;V  ;1;2019;MIP;2021;TLMI2104;S2
19010805;0;NRA;1;2020;MIP;2021;TLMI2104;S2
19010806;10;V  ;2;2019;MIP;2021;TLMI2104;S2
19010807;7;NV ;2;2020;MIP;2021;TLMI2104;S2
19010812;10;V  ;2;2019;MIP;2021;TLMI2104;S2
19010810;10;V  ;2;2019;MIP;2021;TLMI2104;S2
19010811;10;V  ;1;2019;MIP;2021;TLMI2104;S2
19010813;10;V  ;2;2019;MIP;2021;TLMI2104;S2
19010815;15.9;V  ;1;2019;MIP;2021;TLMI2104;S2
19010817;0.2;NV ;2;2020;MIP;2021;TLMI2104;S2
19010823;14;V  ;1;2019;MIP;2021;TLMI2104;S2
19010824;2.5;NV ;2;2020;MIP;2021;TLMI2104;S2
19010830;15;V  ;1;2019;MIP;2021;TLMI2104;S2
19010833;10;V  ;2;2019;MIP;2021;TLMI2104;S2
19010834;8.4;AC ;2;2019;MIP;2021;TLMI2104;S2
19010835;0;NRA;1;2020;MIP;2021;TLMI2104;S2
19010836;10;V  ;2;2019;MIP;2021;TLMI2104;S2
19010837;10;V  ;2;2019;MIP;2021;TLMI2104;S2
19010838;14.3;V  ;1;2019;MIP;2021;TLMI2104;S2
19010909;11.8;V  ;1;2019;MIP;2021;TLMI2104;S2
19010920;10.1;V  ;1;2019;MIP;2021;TLMI2104;S2
19010936;13.3;V  ;1;2019;MIP;2021;TLMI2104;S2
19010944;10;V  ;2;2019;MIP;2021;TLMI2104;S2
19010945;10;V  ;1;2019;MIP;2021;TLMI2104;S2
19010947;12.5;V  ;1;2019;MIP;2021;TLMI2104;S2
19010948;11.9;V  ;1;2019;MIP;2021;TLMI2104;S2
19010949;10.8;V  ;1;2019;MIP;2021;TLMI2104;S2
19010956;12.6;V  ;1;2019;MIP;2021;TLMI2104;S2
19010970;7.9;AC ;2;2019;MIP;2021;TLMI2104;S2
19010971;10.3;V  ;1;2019;MIP;2021;TLMI2104;S2
19010973;10;V  ;2;2019;MIP;2021;TLMI2104;S2
19011089;10.2;V  ;1;2019;MIP;2021;TLMI2104;S2
19011106;11.8;V  ;1;2019;MIP;2021;TLMI2104;S2
19011220;14.5;V  ;1;2019;MIP;2021;TLMI2104;S2
19011236;10;V  ;2;2019;MIP;2021;TLMI2104;S2
19011480;13.2;V  ;1;2019;MIP;2021;TLMI2104;S2
19011788;9.2;AC ;2;2019;MIP;2021;TLMI2104;S2
19011807;10.2;V  ;1;2019;MIP;2021;TLMI2104;S2
19011809;11.4;V  ;1;2019;MIP;2021;TLMI2104;S2
19011810;10;V  ;2;2019;MIP;2021;TLMI2104;S2
19011926;10;V  ;2;2019;MIP;2021;TLMI2104;S2
19012036;11.8;V  ;1;2019;MIP;2021;TLMI2104;S2
19012278;0;NRA;1;2020;MIP;2021;TLMI2104;S2
19012279;10;V  ;1;2019;MIP;2021;TLMI2104;S2
19012582;13;V  ;1;2019;MIP;2021;TLMI2104;S2
20000038;0;NRA;1;2020;MIP;2021;TLMI2104;S2
20000043;17.5;V  ;1;2020;MIP;2021;TLMI2104;S2
20000061;10;V  ;1;2020;MIP;2021;TLMI2104;S2
20000064;8.5;AC ;2;2020;MIP;2021;TLMI2104;S2
20000096;12.5;V  ;1;2020;MIP;2021;TLMI2104;S2
20000111;14.5;V  ;1;2020;MIP;2021;TLMI2104;S2
20000114;0;NRA;1;2020;MIP;2021;TLMI2104;S2
20000116;0;NRA;1;2020;MIP;2021;TLMI2104;S2
20000132;7;AC ;2;2020;MIP;2021;TLMI2104;S2
20000133;8.5;NV ;2;2020;MIP;2021;TLMI2104;S2
20000134;10;VAR;2;2020;MIP;2021;TLMI2104;S2
20000143;11;V  ;1;2020;MIP;2021;TLMI2104;S2
20000159;0;NRA;1;2020;MIP;2021;TLMI2104;S2
20000161;10;VAR;2;2020;MIP;2021;TLMI2104;S2
20000162;10;VAR;2;2020;MIP;2021;TLMI2104;S2
20000212;12;V  ;1;2020;MIP;2021;TLMI2104;S2
20000214;0;NRA;1;2020;MIP;2021;TLMI2104;S2
20000225;0;NRA;1;2020;MIP;2021;TLMI2104;S2
20000226;0;NRA;1;2020;MIP;2021;TLMI2104;S2
20000227;2;NV ;2;2020;MIP;2021;TLMI2104;S2
20000229;1.2;NV ;2;2020;MIP;2021;TLMI2104;S2
20000232;0;NRA;1;2020;MIP;2021;TLMI2104;S2
20000242;10;VAR;2;2020;MIP;2021;TLMI2104;S2
20000243;4;NV ;2;2020;MIP;2021;TLMI2104;S2
20000256;10;VAR;2;2020;MIP;2021;TLMI2104;S2
20000348;0;NRA;1;2020;MIP;2021;TLMI2104;S2
20000891;12;V  ;1;2020;MIP;2021;TLMI2104;S2
20000969;14.5;V  ;1;2020;MIP;2021;TLMI2104;S2
20000970;10;VAR;2;2020;MIP;2021;TLMI2104;S2
20000972;12;V  ;1;2020;MIP;2021;TLMI2104;S2
20000974;10;VAR;2;2020;MIP;2021;TLMI2104;S2
20000977;12;V  ;1;2020;MIP;2021;TLMI2104;S2
20000981;0;NRA;1;2020;MIP;2021;TLMI2104;S2
20000982;10;VAR;2;2020;MIP;2021;TLMI2104;S2
20000998;10;VAR;2;2020;MIP;2021;TLMI2104;S2
20001090;11;V  ;1;2020;MIP;2021;TLMI2104;S2
20001093;13;V  ;1;2020;MIP;2021;TLMI2104;S2
20001095;0.5;NV ;2;2020;MIP;2021;TLMI2104;S2
20001097;2;NV ;2;2020;MIP;2021;TLMI2104;S2
20001164;19.5;V  ;1;2020;MIP;2021;TLMI2104;S2
20001168;8;NV ;2;2020;MIP;2021;TLMI2104;S2
20001176;13.5;V  ;1;2020;MIP;2021;TLMI2104;S2
20001179;10;V  ;1;2020;MIP;2021;TLMI2104;S2
20001245;11.5;V  ;1;2020;MIP;2021;TLMI2104;S2
20001248;13;V  ;1;2020;MIP;2021;TLMI2104;S2
20001252;2.5;NV ;2;2020;MIP;2021;TLMI2104;S2
20001255;10;VAR;2;2020;MIP;2021;TLMI2104;S2
20001258;10;VAR;2;2020;MIP;2021;TLMI2104;S2
20001262;10;VAR;2;2020;MIP;2021;TLMI2104;S2
20001369;0;NRA;1;2020;MIP;2021;TLMI2104;S2
20001376;12;V  ;1;2020;MIP;2021;TLMI2104;S2
20001377;0;NRA;1;2020;MIP;2021;TLMI2104;S2
20001381;8.5;AC ;2;2020;MIP;2021;TLMI2104;S2
20001385;13;V  ;1;2020;MIP;2021;TLMI2104;S2
20001407;10;V  ;1;2020;MIP;2021;TLMI2104;S2
20001410;0;NRA;1;2020;MIP;2021;TLMI2104;S2
20001411;0;NRA;1;2020;MIP;2021;TLMI2104;S2
20001412;0;NRA;1;2020;MIP;2021;TLMI2104;S2
20001413;12.5;V  ;1;2020;MIP;2021;TLMI2104;S2
20001414;11.5;V  ;1;2020;MIP;2021;TLMI2104;S2
20001415;8.5;AC ;2;2020;MIP;2021;TLMI2104;S2
20001416;10;V  ;1;2020;MIP;2021;TLMI2104;S2
20001463;7;AC ;2;2020;MIP;2021;TLMI2104;S2
20001467;11.5;V  ;1;2020;MIP;2021;TLMI2104;S2
20001470;0;NRA;1;2020;MIP;2021;TLMI2104;S2
20001473;10;VAR;2;2020;MIP;2021;TLMI2104;S2
20001476;10;VAR;2;2020;MIP;2021;TLMI2104;S2
20001567;12;V  ;1;2020;MIP;2021;TLMI2104;S2
20001637;0;NRA;1;2020;MIP;2021;TLMI2104;S2
20001640;7;NV ;2;2020;MIP;2021;TLMI2104;S2
20001718;5.5;NV ;2;2020;MIP;2021;TLMI2104;S2
20001746;7.5;AC ;2;2020;MIP;2021;TLMI2104;S2
20001777;6;NV ;2;2020;MIP;2021;TLMI2104;S2
20001779;0;NRA;1;2020;MIP;2021;TLMI2104;S2
20001782;10;VAR;2;2020;MIP;2021;TLMI2104;S2
20001783;13;V  ;1;2020;MIP;2021;TLMI2104;S2
20001785;2.5;NV ;2;2020;MIP;2021;TLMI2104;S2
20001786;0.2;NV ;2;2020;MIP;2021;TLMI2104;S2
20001787;15;V  ;1;2020;MIP;2021;TLMI2104;S2
20001789;10;VAR;2;2020;MIP;2021;TLMI2104;S2
20001790;6;NV ;2;2020;MIP;2021;TLMI2104;S2
20001792;8;NV ;2;2020;MIP;2021;TLMI2104;S2
20001793;1;NV ;2;2020;MIP;2021;TLMI2104;S2
20001794;4;NV ;2;2020;MIP;2021;TLMI2104;S2
20001795;12.2;V  ;1;2020;MIP;2021;TLMI2104;S2
20001883;10;VAR;2;2020;MIP;2021;TLMI2104;S2
20001891;0;NRA;1;2020;MIP;2021;TLMI2104;S2
20001893;11;V  ;1;2020;MIP;2021;TLMI2104;S2
20001898;0;NRA;1;2020;MIP;2021;TLMI2104;S2
20003551;10;VAR;2;2020;MIP;2021;TLMI2104;S2
20003554;0;NRA;1;2020;MIP;2021;TLMI2104;S2
20003670;0;NRA;1;2020;MIP;2021;TLMI2104;S2
20003818;13;V  ;1;2020;MIP;2021;TLMI2104;S2
20007032;0;NRA;1;2020;MIP;2021;TLMI2104;S2
20007950;10;V  ;1;2020;MIP;2021;TLMI2104;S2
20007966;10;VAR;2;2020;MIP;2021;TLMI2104;S2
20007991;7;AC ;2;2020;MIP;2021;TLMI2104;S2
20008024;10;VAR;2;2020;MIP;2021;TLMI2104;S2
20008051;0;NRA;1;2020;MIP;2021;TLMI2104;S2
20008090;1.5;NV ;2;2020;MIP;2021;TLMI2104;S2
20008105;0;NRA;1;2020;MIP;2021;TLMI2104;S2
20008118;11.5;V  ;1;2020;MIP;2021;TLMI2104;S2
20008128;0;NRA;1;2020;MIP;2021;TLMI2104;S2
20008138;0;NRA;1;2020;MIP;2021;TLMI2104;S2
20008170;10;V  ;1;2020;MIP;2021;TLMI2104;S2
20008192;10;VAR;2;2020;MIP;2021;TLMI2104;S2
20008208;10;V  ;1;2020;MIP;2021;TLMI2104;S2
20008238;4;NV ;2;2020;MIP;2021;TLMI2104;S2
20008250;9;AC ;2;2020;MIP;2021;TLMI2104;S2
20008267;0;NRA;1;2020;MIP;2021;TLMI2104;S2
20008477;6;NV ;2;2020;MIP;2021;TLMI2104;S2
20008871;11;V  ;1;2020;MIP;2021;TLMI2104;S2
20008874;7;NV ;2;2020;MIP;2021;TLMI2104;S2
20008875;1;NV ;2;2020;MIP;2021;TLMI2104;S2
20008990;0;NRA;1;2020;MIP;2021;TLMI2104;S2
20009171;13;V  ;1;2020;MIP;2021;TLMI2104;S2
20009305;0;NRA;1;2020;MIP;2021;TLMI2104;S2
20009884;10;VAR;2;2020;MIP;2021;TLMI2104;S2
20010304;10;VAR;2;2020;MIP;2021;TLMI2104;S2
20010632;10;V  ;1;2020;MIP;2021;TLMI2104;S2
20010643;0;NRA;1;2020;MIP;2021;TLMI2104;S2
20010835;10;VAR;2;2020;MIP;2021;TLMI2104;S2
20010999;0;NRA;1;2020;MIP;2021;TLMI2104;S2
20011067;13;V  ;1;2020;MIP;2021;TLMI2104;S2
20011069;10;V  ;1;2020;MIP;2021;TLMI2104;S2
20011070;2.8;NV ;2;2020;MIP;2021;TLMI2104;S2
20011088;13.2;V  ;1;2020;MIP;2021;TLMI2104;S2
20011408;12;V  ;1;2020;MIP;2021;TLMI2104;S2
20011409;0;NRA;1;2020;MIP;2021;TLMI2104;S2
20011472;10;VAR;2;2020;MIP;2021;TLMI2104;S2
20011474;11;V  ;1;2020;MIP;2021;TLMI2104;S2
