COD_ETU;Note : TLMP3504;Résultat : TLMP3504;Session : TLMP3504;Année : TLMP3504;Filière;Année;Module;Semestre
17005459;10;V  ;2;2019;MIPC;2020;TLMP4104;S4
17005463;0;NV ;2;2019;MIPC;2020;TLMP4104;S4
17005471;7;AC ;2;2019;MIPC;2020;TLMP4104;S4
17005478;8.8;AC ;2;2019;MIPC;2020;TLMP4104;S4
17005525;10;V  ;2;2019;MIPC;2020;TLMP4104;S4
17005530;10;V  ;1;2019;MIPC;2020;TLMP4104;S4
17005539;7.5;AC ;2;2019;MIPC;2020;TLMP4104;S4
17005541;10;V  ;2;2018;MIPC;2020;TLMP4104;S4
17005543;10;V  ;2;2018;MIPC;2020;TLMP4104;S4
17005557;;;;;MIPC;2020;TLMP4104;S4
17005561;10;V  ;1;2019;MIPC;2020;TLMP4104;S4
17005565;8.5;AC ;2;2019;MIPC;2020;TLMP4104;S4
17005569;;;;;MIPC;2020;TLMP4104;S4
17005571;8.8;AC ;2;2019;MIPC;2020;TLMP4104;S4
17005572;13;V  ;1;2019;MIPC;2020;TLMP4104;S4
17005575;10;V  ;2;2019;MIPC;2020;TLMP4104;S4
17005580;7;AC ;2;2019;MIPC;2020;TLMP4104;S4
17005583;7;AC ;2;2019;MIPC;2020;TLMP4104;S4
17005587;11.5;V  ;1;2019;MIPC;2020;TLMP4104;S4
17005590;9;AC ;2;2019;MIPC;2020;TLMP4104;S4
17005602;7;AC ;2;2019;MIPC;2020;TLMP4104;S4
17005609;;;;;MIPC;2020;TLMP4104;S4
17005611;;;;;MIPC;2020;TLMP4104;S4
17005612;;;;;MIPC;2020;TLMP4104;S4
17005613;8.5;AC ;2;2019;MIPC;2020;TLMP4104;S4
17005615;10;V  ;2;2019;MIPC;2020;TLMP4104;S4
17005623;13375;V  ;1;2019;MIPC;2020;TLMP4104;S4
17005628;10.2;V  ;1;2019;MIPC;2020;TLMP4104;S4
17005630;10;V  ;2;2018;MIPC;2020;TLMP4104;S4
17005634;12.1;V  ;1;2018;MIPC;2020;TLMP4104;S4
17005644;10;V  ;2;2019;MIPC;2020;TLMP4104;S4
17005646;10;V  ;1;2019;MIPC;2020;TLMP4104;S4
17005655;;;;;MIPC;2020;TLMP4104;S4
17005657;;;;;MIPC;2020;TLMP4104;S4
17005659;10;V  ;2;2019;MIPC;2020;TLMP4104;S4
17005668;10;V  ;2;2019;MIPC;2020;TLMP4104;S4
17005670;10.1;V  ;1;2018;MIPC;2020;TLMP4104;S4
17005675;10;V  ;1;2019;MIPC;2020;TLMP4104;S4
17005676;9;AC ;2;2019;MIPC;2020;TLMP4104;S4
17005679;;;;;MIPC;2020;TLMP4104;S4
17005685;10;V  ;2;2019;MIPC;2020;TLMP4104;S4
17005689;0;NV ;2;2019;MIPC;2020;TLMP4104;S4
17005693;0;NV ;2;2019;MIPC;2020;TLMP4104;S4
17005695;10;V  ;2;2019;MIPC;2020;TLMP4104;S4
17005703;12;V  ;1;2019;MIPC;2020;TLMP4104;S4
17005728;10.1;V  ;1;2019;MIPC;2020;TLMP4104;S4
17005740;15.9;V  ;1;2019;MIPC;2020;TLMP4104;S4
17005743;10;V  ;2;2019;MIPC;2020;TLMP4104;S4
17005755;10;V  ;2;2019;MIPC;2020;TLMP4104;S4
17005762;10;V  ;2;2019;MIPC;2020;TLMP4104;S4
17005767;10;V  ;2;2018;MIPC;2020;TLMP4104;S4
17005770;;;;;MIPC;2020;TLMP4104;S4
17005772;;;;;MIPC;2020;TLMP4104;S4
17005776;12;V  ;1;2019;MIPC;2020;TLMP4104;S4
17005780;;;;;MIPC;2020;TLMP4104;S4
17005786;;;;;MIPC;2020;TLMP4104;S4
17005803;7.5;AC ;2;2019;MIPC;2020;TLMP4104;S4
17005804;10;V  ;2;2018;MIPC;2020;TLMP4104;S4
17005810;;;;;MIPC;2020;TLMP4104;S4
17005824;;;;;MIPC;2020;TLMP4104;S4
17005829;12;V  ;1;2019;MIPC;2020;TLMP4104;S4
17005831;10;V  ;1;2019;MIPC;2020;TLMP4104;S4
17005840;10;V  ;1;2019;MIPC;2020;TLMP4104;S4
17005843;8;AC ;2;2019;MIPC;2020;TLMP4104;S4
17005847;10;V  ;2;2019;MIPC;2020;TLMP4104;S4
17005857;7;AC ;2;2019;MIPC;2020;TLMP4104;S4
17005859;10;V  ;2;2019;MIPC;2020;TLMP4104;S4
17005860;14.2;V  ;1;2019;MIPC;2020;TLMP4104;S4
17005865;14;V  ;1;2019;MIPC;2020;TLMP4104;S4
17005874;7.5;AC ;2;2019;MIPC;2020;TLMP4104;S4
17005876;10;V  ;2;2018;MIPC;2020;TLMP4104;S4
17005877;;;;;MIPC;2020;TLMP4104;S4
17005912;10;V  ;2;2019;MIPC;2020;TLMP4104;S4
17005937;7;AC ;2;2019;MIPC;2020;TLMP4104;S4
17006037;10;V  ;2;2018;MIPC;2020;TLMP4104;S4
17006040;;;;;MIPC;2020;TLMP4104;S4
17006042;10;V  ;2;2019;MIPC;2020;TLMP4104;S4
17006048;14.5;V  ;1;2019;MIPC;2020;TLMP4104;S4
17006056;10;V  ;2;2018;MIPC;2020;TLMP4104;S4
17006067;10;V  ;1;2019;MIPC;2020;TLMP4104;S4
17006072;13675;V  ;1;2019;MIPC;2020;TLMP4104;S4
17006077;10;V  ;2;2019;MIPC;2020;TLMP4104;S4
17006080;10;V  ;1;2019;MIPC;2020;TLMP4104;S4
17006142;8.8;AC ;2;2019;MIPC;2020;TLMP4104;S4
17006272;3;NV ;2;2019;MIPC;2020;TLMP4104;S4
17006276;10;V  ;2;2018;MIPC;2020;TLMP4104;S4
17006280;10.8;V  ;1;2018;MIPC;2020;TLMP4104;S4
17006305;12.2;V  ;1;2019;MIPC;2020;TLMP4104;S4
17006319;13.5;V  ;1;2019;MIPC;2020;TLMP4104;S4
17006767;10;V  ;1;2019;MIPC;2020;TLMP4104;S4
17006768;9;AC ;2;2019;MIPC;2020;TLMP4104;S4
17006804;8.5;AC ;2;2019;MIPC;2020;TLMP4104;S4
17007130;10;V  ;2;2019;MIPC;2020;TLMP4104;S4
17007151;8.5;AC ;2;2019;MIPC;2020;TLMP4104;S4
17007320;;;;;MIPC;2020;TLMP4104;S4
17007349;0;NV ;2;2019;MIPC;2020;TLMP4104;S4
17007363;10;V  ;2;2019;MIPC;2020;TLMP4104;S4
17007393;7;AC ;2;2019;MIPC;2020;TLMP4104;S4
17007671;11025;V  ;1;2018;MIPC;2020;TLMP4104;S4
17007677;7.8;AC ;2;2019;MIPC;2020;TLMP4104;S4
17007728;7.5;AC ;2;2019;MIPC;2020;TLMP4104;S4
17007730;8.8;AC ;2;2019;MIPC;2020;TLMP4104;S4
17007757;10;V  ;2;2019;MIPC;2020;TLMP4104;S4
17007758;;;;;MIPC;2020;TLMP4104;S4
17007764;10;V  ;2;2019;MIPC;2020;TLMP4104;S4
17007765;8;AC ;2;2019;MIPC;2020;TLMP4104;S4
17007767;10;V  ;2;2019;MIPC;2020;TLMP4104;S4
17007769;7.5;AC ;2;2019;MIPC;2020;TLMP4104;S4
17007980;10;V  ;1;2019;MIPC;2020;TLMP4104;S4
17007981;;;;;MIPC;2020;TLMP4104;S4
17008004;10;V  ;2;2019;MIPC;2020;TLMP4104;S4
17008007;6;NV ;2;2019;MIPC;2020;TLMP4104;S4
17008008;10325;V  ;1;2018;MIPC;2020;TLMP4104;S4
17009745;10;V  ;2;2019;MIPC;2020;TLMP4104;S4
17010732;10;V  ;2;2019;MIPC;2020;TLMP4104;S4
17011412;0;NV ;2;2019;MIPC;2020;TLMP4104;S4
17011572;;;;;MIPC;2020;TLMP4104;S4
17011810;10;V  ;2;2018;MIPC;2020;TLMP4104;S4
18000631;8.5;AC ;2;2019;MIPC;2020;TLMP4104;S4
18001877;0;NV ;2;2019;MIPC;2020;TLMP4104;S4
18002012;15.5;V  ;1;2019;MIPC;2020;TLMP4104;S4
18002068;10.5;V  ;1;2019;MIPC;2020;TLMP4104;S4
18002097;10;V  ;1;2019;MIPC;2020;TLMP4104;S4
18002209;8.8;AC ;2;2019;MIPC;2020;TLMP4104;S4
18002224;10;V  ;2;2019;MIPC;2020;TLMP4104;S4
18002229;10;V  ;2;2019;MIPC;2020;TLMP4104;S4
18002303;10;V  ;1;2019;MIPC;2020;TLMP4104;S4
18002408;0;NV ;2;2019;MIPC;2020;TLMP4104;S4
18002553;0;NV ;2;2019;MIPC;2020;TLMP4104;S4
18002568;19.5;V  ;1;2019;MIPC;2020;TLMP4104;S4
18002570;;;;;MIPC;2020;TLMP4104;S4
18002583;0;NV ;2;2019;MIPC;2020;TLMP4104;S4
18002599;10;V  ;2;2019;MIPC;2020;TLMP4104;S4
18002604;10.8;V  ;1;2019;MIPC;2020;TLMP4104;S4
18002618;;;;;MIPC;2020;TLMP4104;S4
18002619;0;NV ;2;2019;MIPC;2020;TLMP4104;S4
18002622;;;;;MIPC;2020;TLMP4104;S4
18002631;14.5;V  ;1;2019;MIPC;2020;TLMP4104;S4
18002633;10;V  ;2;2019;MIPC;2020;TLMP4104;S4
18002642;9;AC ;2;2019;MIPC;2020;TLMP4104;S4
18002646;8.2;AC ;2;2019;MIPC;2020;TLMP4104;S4
18002648;;;;;MIPC;2020;TLMP4104;S4
18002651;;;;;MIPC;2020;TLMP4104;S4
18002661;;;;;MIPC;2020;TLMP4104;S4
18002667;12.8;V  ;1;2019;MIPC;2020;TLMP4104;S4
18002668;10;V  ;2;2019;MIPC;2020;TLMP4104;S4
18002672;14.8;V  ;1;2019;MIPC;2020;TLMP4104;S4
18002675;;;;;MIPC;2020;TLMP4104;S4
18002678;7.5;AC ;2;2019;MIPC;2020;TLMP4104;S4
18002680;;;;;MIPC;2020;TLMP4104;S4
18002687;0;NV ;2;2019;MIPC;2020;TLMP4104;S4
18002689;;;;;MIPC;2020;TLMP4104;S4
18002691;;;;;MIPC;2020;TLMP4104;S4
18002694;10;V  ;1;2019;MIPC;2020;TLMP4104;S4
18002696;;;;;MIPC;2020;TLMP4104;S4
18002698;14.2;V  ;1;2019;MIPC;2020;TLMP4104;S4
18002703;11.5;V  ;1;2019;MIPC;2020;TLMP4104;S4
18002705;;;;;MIPC;2020;TLMP4104;S4
18002708;10;V  ;1;2019;MIPC;2020;TLMP4104;S4
18002709;7;AC ;2;2019;MIPC;2020;TLMP4104;S4
18002711;11.8;V  ;1;2019;MIPC;2020;TLMP4104;S4
18002712;;;;;MIPC;2020;TLMP4104;S4
18002715;10;V  ;2;2019;MIPC;2020;TLMP4104;S4
18002814;3.2;NV ;2;2019;MIPC;2020;TLMP4104;S4
18002883;10;V  ;2;2019;MIPC;2020;TLMP4104;S4
18002890;;;;;MIPC;2020;TLMP4104;S4
18002899;10;V  ;1;2019;MIPC;2020;TLMP4104;S4
18002907;10;V  ;2;2019;MIPC;2020;TLMP4104;S4
18002929;0;NV ;2;2019;MIPC;2020;TLMP4104;S4
18002950;7;AC ;2;2019;MIPC;2020;TLMP4104;S4
18002953;8.5;AC ;2;2019;MIPC;2020;TLMP4104;S4
18002960;10;V  ;2;2019;MIPC;2020;TLMP4104;S4
18002965;;;;;MIPC;2020;TLMP4104;S4
18003037;7;AC ;2;2019;MIPC;2020;TLMP4104;S4
18003053;;;;;MIPC;2020;TLMP4104;S4
18003076;;;;;MIPC;2020;TLMP4104;S4
18003083;0;NV ;2;2019;MIPC;2020;TLMP4104;S4
18003100;0;NV ;2;2019;MIPC;2020;TLMP4104;S4
18003107;;;;;MIPC;2020;TLMP4104;S4
18003111;;;;;MIPC;2020;TLMP4104;S4
18003156;11;V  ;1;2019;MIPC;2020;TLMP4104;S4
18003162;0;NV ;2;2019;MIPC;2020;TLMP4104;S4
18003174;10;V  ;2;2019;MIPC;2020;TLMP4104;S4
18003186;10;V  ;2;2019;MIPC;2020;TLMP4104;S4
18003195;7.2;AC ;2;2019;MIPC;2020;TLMP4104;S4
18003216;;;;;MIPC;2020;TLMP4104;S4
18003236;7;AC ;2;2019;MIPC;2020;TLMP4104;S4
18003245;;;;;MIPC;2020;TLMP4104;S4
18003275;8;AC ;2;2019;MIPC;2020;TLMP4104;S4
18003299;10;V  ;2;2019;MIPC;2020;TLMP4104;S4
18003319;;;;;MIPC;2020;TLMP4104;S4
18003339;0.5;NV ;2;2019;MIPC;2020;TLMP4104;S4
18003385;;;;;MIPC;2020;TLMP4104;S4
18003403;13;V  ;1;2019;MIPC;2020;TLMP4104;S4
18003407;;;;;MIPC;2020;TLMP4104;S4
18003414;10;V  ;1;2019;MIPC;2020;TLMP4104;S4
18003421;10;V  ;2;2019;MIPC;2020;TLMP4104;S4
18003425;8.5;NV ;2;2019;MIPC;2020;TLMP4104;S4
18003439;;;;;MIPC;2020;TLMP4104;S4
18003449;;;;;MIPC;2020;TLMP4104;S4
18003471;7;AC ;2;2019;MIPC;2020;TLMP4104;S4
18003482;;;;;MIPC;2020;TLMP4104;S4
18003487;;;;;MIPC;2020;TLMP4104;S4
18003493;9;AC ;2;2019;MIPC;2020;TLMP4104;S4
18003503;;;;;MIPC;2020;TLMP4104;S4
18003510;12;V  ;1;2019;MIPC;2020;TLMP4104;S4
18003515;;;;;MIPC;2020;TLMP4104;S4
18003522;;;;;MIPC;2020;TLMP4104;S4
18003526;12.8;V  ;1;2019;MIPC;2020;TLMP4104;S4
18003535;8;AC ;2;2019;MIPC;2020;TLMP4104;S4
18003538;;;;;MIPC;2020;TLMP4104;S4
18003544;8;AC ;2;2019;MIPC;2020;TLMP4104;S4
18003549;10;V  ;2;2019;MIPC;2020;TLMP4104;S4
18003556;11.5;V  ;1;2019;MIPC;2020;TLMP4104;S4
18003568;10;V  ;1;2019;MIPC;2020;TLMP4104;S4
18003571;7.2;AC ;2;2019;MIPC;2020;TLMP4104;S4
18003574;;;;;MIPC;2020;TLMP4104;S4
18003587;11;V  ;1;2019;MIPC;2020;TLMP4104;S4
18003594;8.2;AC ;2;2019;MIPC;2020;TLMP4104;S4
18003599;8.5;NV ;2;2019;MIPC;2020;TLMP4104;S4
18003606;5.8;NV ;2;2019;MIPC;2020;TLMP4104;S4
18003713;8.5;NV ;2;2019;MIPC;2020;TLMP4104;S4
18003734;10;V  ;2;2019;MIPC;2020;TLMP4104;S4
18003755;;;;;MIPC;2020;TLMP4104;S4
18003761;0;NV ;2;2019;MIPC;2020;TLMP4104;S4
18003767;10;V  ;2;2019;MIPC;2020;TLMP4104;S4
18003769;;;;;MIPC;2020;TLMP4104;S4
18003772;10;V  ;1;2019;MIPC;2020;TLMP4104;S4
18003777;;;;;MIPC;2020;TLMP4104;S4
18003819;12.5;V  ;1;2019;MIPC;2020;TLMP4104;S4
18003823;0;NV ;2;2019;MIPC;2020;TLMP4104;S4
18003834;10;V  ;1;2019;MIPC;2020;TLMP4104;S4
18003835;7;AC ;2;2019;MIPC;2020;TLMP4104;S4
18003837;;;;;MIPC;2020;TLMP4104;S4
18003840;;;;;MIPC;2020;TLMP4104;S4
18003842;;;;;MIPC;2020;TLMP4104;S4
18003845;10;V  ;2;2019;MIPC;2020;TLMP4104;S4
18003861;8.5;AC ;2;2019;MIPC;2020;TLMP4104;S4
18003863;10;V  ;2;2019;MIPC;2020;TLMP4104;S4
18003867;;;;;MIPC;2020;TLMP4104;S4
18003869;10;V  ;2;2019;MIPC;2020;TLMP4104;S4
18003880;;;;;MIPC;2020;TLMP4104;S4
18003883;;;;;MIPC;2020;TLMP4104;S4
18003889;7;AC ;2;2019;MIPC;2020;TLMP4104;S4
18003891;;;;;MIPC;2020;TLMP4104;S4
18003892;;;;;MIPC;2020;TLMP4104;S4
18003895;;;;;MIPC;2020;TLMP4104;S4
18003898;;;;;MIPC;2020;TLMP4104;S4
18003901;10;V  ;2;2019;MIPC;2020;TLMP4104;S4
18003904;7;AC ;2;2019;MIPC;2020;TLMP4104;S4
18003910;10;V  ;2;2019;MIPC;2020;TLMP4104;S4
18003915;;;;;MIPC;2020;TLMP4104;S4
18003919;;;;;MIPC;2020;TLMP4104;S4
18003922;4.5;NV ;2;2019;MIPC;2020;TLMP4104;S4
18003924;13.2;V  ;1;2019;MIPC;2020;TLMP4104;S4
18003927;6.5;NV ;2;2019;MIPC;2020;TLMP4104;S4
18003929;12.8;V  ;1;2019;MIPC;2020;TLMP4104;S4
18003934;8.5;NV ;2;2019;MIPC;2020;TLMP4104;S4
18003941;10;V  ;2;2019;MIPC;2020;TLMP4104;S4
18003947;10;V  ;2;2019;MIPC;2020;TLMP4104;S4
18003949;;;;;MIPC;2020;TLMP4104;S4
18003953;8.2;AC ;2;2019;MIPC;2020;TLMP4104;S4
18003954;;;;;MIPC;2020;TLMP4104;S4
18003957;10;V  ;2;2019;MIPC;2020;TLMP4104;S4
18003958;;;;;MIPC;2020;TLMP4104;S4
18003961;9;AC ;2;2019;MIPC;2020;TLMP4104;S4
18003967;;;;;MIPC;2020;TLMP4104;S4
18003968;7.5;AC ;2;2019;MIPC;2020;TLMP4104;S4
18003970;10;V  ;1;2019;MIPC;2020;TLMP4104;S4
18003973;10;V  ;2;2019;MIPC;2020;TLMP4104;S4
18003977;;;;;MIPC;2020;TLMP4104;S4
18003981;9;AC ;2;2019;MIPC;2020;TLMP4104;S4
18003982;10;V  ;2;2019;MIPC;2020;TLMP4104;S4
18003985;;;;;MIPC;2020;TLMP4104;S4
18003986;;;;;MIPC;2020;TLMP4104;S4
18003987;10;V  ;1;2019;MIPC;2020;TLMP4104;S4
18003989;14.5;V  ;1;2019;MIPC;2020;TLMP4104;S4
18003990;3;NV ;2;2019;MIPC;2020;TLMP4104;S4
18003992;7.5;AC ;2;2019;MIPC;2020;TLMP4104;S4
18003993;8.2;AC ;2;2019;MIPC;2020;TLMP4104;S4
18003994;10;V  ;1;2019;MIPC;2020;TLMP4104;S4
18003997;10;V  ;2;2019;MIPC;2020;TLMP4104;S4
18003999;;;;;MIPC;2020;TLMP4104;S4
18004002;;;;;MIPC;2020;TLMP4104;S4
18004003;10.8;V  ;1;2019;MIPC;2020;TLMP4104;S4
18004004;6.5;NV ;2;2019;MIPC;2020;TLMP4104;S4
18004005;8.5;AC ;2;2019;MIPC;2020;TLMP4104;S4
18004007;;;;;MIPC;2020;TLMP4104;S4
18004009;13.5;V  ;1;2019;MIPC;2020;TLMP4104;S4
18004010;;;;;MIPC;2020;TLMP4104;S4
18004011;8;AC ;2;2019;MIPC;2020;TLMP4104;S4
18004012;11.8;V  ;1;2019;MIPC;2020;TLMP4104;S4
18004013;7.8;NV ;2;2019;MIPC;2020;TLMP4104;S4
18004014;7.5;AC ;2;2019;MIPC;2020;TLMP4104;S4
18004015;7.8;AC ;2;2019;MIPC;2020;TLMP4104;S4
18004016;;;;;MIPC;2020;TLMP4104;S4
18004017;12;V  ;1;2019;MIPC;2020;TLMP4104;S4
18004018;7.8;NV ;2;2019;MIPC;2020;TLMP4104;S4
18004019;6;NV ;2;2019;MIPC;2020;TLMP4104;S4
18004020;;;;;MIPC;2020;TLMP4104;S4
18004021;10;V  ;2;2019;MIPC;2020;TLMP4104;S4
18004022;12.8;V  ;1;2019;MIPC;2020;TLMP4104;S4
18004023;13.5;V  ;1;2019;MIPC;2020;TLMP4104;S4
18004024;12.8;V  ;1;2019;MIPC;2020;TLMP4104;S4
18004026;;;;;MIPC;2020;TLMP4104;S4
18004027;;;;;MIPC;2020;TLMP4104;S4
18004028;7;NV ;2;2019;MIPC;2020;TLMP4104;S4
18004029;8.2;AC ;2;2019;MIPC;2020;TLMP4104;S4
18004031;10;V  ;2;2019;MIPC;2020;TLMP4104;S4
18004032;;;;;MIPC;2020;TLMP4104;S4
18004390;9;AC ;2;2019;MIPC;2020;TLMP4104;S4
18004453;;;;;MIPC;2020;TLMP4104;S4
18004457;10;V  ;2;2019;MIPC;2020;TLMP4104;S4
18004479;10.5;V  ;1;2019;MIPC;2020;TLMP4104;S4
18004508;8.8;AC ;2;2019;MIPC;2020;TLMP4104;S4
18004523;7;NV ;2;2019;MIPC;2020;TLMP4104;S4
18004540;;;;;MIPC;2020;TLMP4104;S4
18004554;;;;;MIPC;2020;TLMP4104;S4
18004559;7.5;AC ;2;2019;MIPC;2020;TLMP4104;S4
18004591;0;NV ;2;2019;MIPC;2020;TLMP4104;S4
18004595;10;V  ;1;2019;MIPC;2020;TLMP4104;S4
18004598;10;V  ;2;2019;MIPC;2020;TLMP4104;S4
18004601;;;;;MIPC;2020;TLMP4104;S4
18004606;;;;;MIPC;2020;TLMP4104;S4
18004608;;;;;MIPC;2020;TLMP4104;S4
18004615;;;;;MIPC;2020;TLMP4104;S4
18004652;;;;;MIPC;2020;TLMP4104;S4
18004667;;;;;MIPC;2020;TLMP4104;S4
18004690;14.5;V  ;1;2019;MIPC;2020;TLMP4104;S4
18004694;;;;;MIPC;2020;TLMP4104;S4
18004705;;;;;MIPC;2020;TLMP4104;S4
18004709;10;V  ;2;2019;MIPC;2020;TLMP4104;S4
18004717;;;;;MIPC;2020;TLMP4104;S4
18004734;0;NV ;2;2019;MIPC;2020;TLMP4104;S4
18004753;;;;;MIPC;2020;TLMP4104;S4
18004765;10.8;V  ;1;2019;MIPC;2020;TLMP4104;S4
18004784;;;;;MIPC;2020;TLMP4104;S4
18004801;0;NV ;2;2019;MIPC;2020;TLMP4104;S4
18005069;0;NV ;2;2019;MIPC;2020;TLMP4104;S4
18005145;7;AC ;2;2019;MIPC;2020;TLMP4104;S4
18005164;7.5;AC ;2;2019;MIPC;2020;TLMP4104;S4
18005352;12.5;V  ;1;2019;MIPC;2020;TLMP4104;S4
18005452;10.8;V  ;1;2019;MIPC;2020;TLMP4104;S4
18005539;;;;;MIPC;2020;TLMP4104;S4
18005705;7;AC ;2;2019;MIPC;2020;TLMP4104;S4
18005906;;;;;MIPC;2020;TLMP4104;S4
18006155;10.2;V  ;1;2019;MIPC;2020;TLMP4104;S4
18006162;;;;;MIPC;2020;TLMP4104;S4
18006699;;;;;MIPC;2020;TLMP4104;S4
18006780;;;;;MIPC;2020;TLMP4104;S4
18007873;8;NV ;2;2019;MIPC;2020;TLMP4104;S4
18007880;0.5;NV ;2;2019;MIPC;2020;TLMP4104;S4
18008347;10;V  ;2;2019;MIPC;2020;TLMP4104;S4
18008558;10;V  ;1;2019;MIPC;2020;TLMP4104;S4
18008626;16.8;V  ;1;2019;MIPC;2020;TLMP4104;S4
18008934;;;;;MIPC;2020;TLMP4104;S4
18008945;10;V  ;2;2019;MIPC;2020;TLMP4104;S4
18008953;;;;;MIPC;2020;TLMP4104;S4
18008956;;;;;MIPC;2020;TLMP4104;S4
18008958;;;;;MIPC;2020;TLMP4104;S4
18008960;;;;;MIPC;2020;TLMP4104;S4
18008965;11.5;V  ;1;2019;MIPC;2020;TLMP4104;S4
18008968;;;;;MIPC;2020;TLMP4104;S4
18008971;;;;;MIPC;2020;TLMP4104;S4
18008974;7;NV ;2;2019;MIPC;2020;TLMP4104;S4
18008976;;;;;MIPC;2020;TLMP4104;S4
18008979;10;V  ;2;2019;MIPC;2020;TLMP4104;S4
18008982;5.5;NV ;2;2019;MIPC;2020;TLMP4104;S4
18008998;;;;;MIPC;2020;TLMP4104;S4
18009000;;;;;MIPC;2020;TLMP4104;S4
18009006;;;;;MIPC;2020;TLMP4104;S4
18009021;;;;;MIPC;2020;TLMP4104;S4
18009030;;;;;MIPC;2020;TLMP4104;S4
18009034;;;;;MIPC;2020;TLMP4104;S4
18009041;;;;;MIPC;2020;TLMP4104;S4
18009043;;;;;MIPC;2020;TLMP4104;S4
18009048;;;;;MIPC;2020;TLMP4104;S4
18009080;7.5;AC ;2;2019;MIPC;2020;TLMP4104;S4
18009118;;;;;MIPC;2020;TLMP4104;S4
18009163;10;V  ;2;2019;MIPC;2020;TLMP4104;S4
18009166;10;V  ;2;2019;MIPC;2020;TLMP4104;S4
18009170;10.1;V  ;1;2019;MIPC;2020;TLMP4104;S4
18009425;9;AC ;2;2019;MIPC;2020;TLMP4104;S4
12012705;7.8;NV ;2;2019;MIPC;2020;TLMP4004;S4
13011344;9983;AC ;2;2019;MIPC;2020;TLMP4004;S4
13015044;9642;AC ;2;2019;MIPC;2020;TLMP4004;S4
14000175;10425;V  ;2;2017;MIPC;2020;TLMP4004;S4
14000627;11.6;V  ;2;2019;MIPC;2020;TLMP4004;S4
14004740;10317;V  ;2;2019;MIPC;2020;TLMP4004;S4
14005265;11292;V  ;2;2019;MIPC;2020;TLMP4004;S4
14006139;10975;V  ;2;2019;MIPC;2020;TLMP4004;S4
14006708;10667;V  ;2;2019;MIPC;2020;TLMP4004;S4
15000193;;;1;2019;MIPC;2020;TLMP4004;S4
15000261;10963;V  ;2;2018;MIPC;2020;TLMP4004;S4
15000262;10979;V  ;2;2019;MIPC;2020;TLMP4004;S4
15000272;;;1;2019;MIPC;2020;TLMP4004;S4
15000304;0;NV ;2;2019;MIPC;2020;TLMP4004;S4
15000339;4325;NV ;2;2019;MIPC;2020;TLMP4004;S4
15000862;11346;V  ;2;2019;MIPC;2020;TLMP4004;S4
15001042;0;NV ;2;2019;MIPC;2020;TLMP4004;S4
15001093;2813;NV ;2;2019;MIPC;2020;TLMP4004;S4
15001403;11246;V  ;2;2019;MIPC;2020;TLMP4004;S4
15001753;10383;V  ;2;2019;MIPC;2020;TLMP4004;S4
15002395;;;1;2019;MIPC;2020;TLMP4004;S4
15002444;11029;V  ;1;2019;MIPC;2020;TLMP4004;S4
15002547;5575;NV ;2;2019;MIPC;2020;TLMP4004;S4
15003217;;;1;2019;MIPC;2020;TLMP4004;S4
15003319;;;1;2019;MIPC;2020;TLMP4004;S4
15004360;10632;V  ;2;2019;MIPC;2020;TLMP4004;S4
15005352;2754;NV ;2;2019;MIPC;2020;TLMP4004;S4
15005628;;;1;2019;MIPC;2020;TLMP4004;S4
15005660;10142;V  ;2;2019;MIPC;2020;TLMP4004;S4
15006164;11.8;V  ;2;2019;MIPC;2020;TLMP4004;S4
15006442;7879;NV ;2;2019;MIPC;2020;TLMP4004;S4
16000070;12417;V  ;2;2019;MIPC;2020;TLMP4004;S4
16000138;11942;V  ;1;2019;MIPC;2020;TLMP4004;S4
16000437;11909;V  ;2;2019;MIPC;2020;TLMP4004;S4
16000468;10175;V  ;2;2018;MIPC;2020;TLMP4004;S4
16000511;;;1;2019;MIPC;2020;TLMP4004;S4
16000690;11308;V  ;2;2019;MIPC;2020;TLMP4004;S4
16000707;12558;V  ;2;2019;MIPC;2020;TLMP4004;S4
16000767;;;1;2019;MIPC;2020;TLMP4004;S4
16000775;11.1;V  ;2;2019;MIPC;2020;TLMP4004;S4
16000800;10592;V  ;2;2019;MIPC;2020;TLMP4004;S4
16000863;13296;V  ;1;2019;MIPC;2020;TLMP4004;S4
16000869;12317;V  ;2;2019;MIPC;2020;TLMP4004;S4
16000880;11351;V  ;2;2019;MIPC;2020;TLMP4004;S4
16000888;12925;V  ;1;2019;MIPC;2020;TLMP4004;S4
16000909;;;1;2019;MIPC;2020;TLMP4004;S4
16000914;3875;NV ;2;2019;MIPC;2020;TLMP4004;S4
16000924;11225;V  ;1;2019;MIPC;2020;TLMP4004;S4
16000937;10721;V  ;2;2019;MIPC;2020;TLMP4004;S4
16000956;12593;V  ;2;2019;MIPC;2020;TLMP4004;S4
16001125;;;1;2019;MIPC;2020;TLMP4004;S4
16001272;11971;V  ;1;2019;MIPC;2020;TLMP4004;S4
16001976;0;NV ;2;2019;MIPC;2020;TLMP4004;S4
16002010;10.6;V  ;2;2019;MIPC;2020;TLMP4004;S4
16002017;10183;V  ;2;2019;MIPC;2020;TLMP4004;S4
16002030;9.5;AC ;2;2019;MIPC;2020;TLMP4004;S4
16002204;11467;V  ;2;2019;MIPC;2020;TLMP4004;S4
16002213;11092;V  ;2;2019;MIPC;2020;TLMP4004;S4
16002215;;;1;2019;MIPC;2020;TLMP4004;S4
