COD_ETU;Note : TLMI3104;Résultat : TLMI3104;Session : TLMI3104;Année : TLMI3104;Filière;Année;Module;Semestre
18002598;11.5;V  ;1;2019;MIP;2020;TLMI4404;S4
18002900;13;V  ;1;2019;MIP;2020;TLMI4404;S4
18003004;15;V  ;1;2019;MIP;2020;TLMI4404;S4
18003072;17;V  ;1;2019;MIP;2020;TLMI4404;S4
18003097;14;V  ;1;2019;MIP;2020;TLMI4404;S4
18003187;7;AC ;2;2019;MIP;2020;TLMI4404;S4
18003211;;;;;MIP;2020;TLMI4404;S4
18003221;13;V  ;1;2019;MIP;2020;TLMI4404;S4
18003290;14;V  ;1;2019;MIP;2020;TLMI4404;S4
18003719;10;V  ;1;2019;MIP;2020;TLMI4404;S4
18003832;15;V  ;1;2019;MIP;2020;TLMI4404;S4
18003890;;;;;MIP;2020;TLMI4404;S4
18003909;;;;;MIP;2020;TLMI4404;S4
18003916;12;V  ;1;2019;MIP;2020;TLMI4404;S4
18003921;;;;;MIP;2020;TLMI4404;S4
18003943;0;NV ;2;2019;MIP;2020;TLMI4404;S4
18003956;;;;;MIP;2020;TLMI4404;S4
18004252;10;V  ;2;2019;MIP;2020;TLMI4404;S4
18004287;;;;;MIP;2020;TLMI4404;S4
18004291;;;;;MIP;2020;TLMI4404;S4
18004337;;;;;MIP;2020;TLMI4404;S4
18004348;10;V  ;1;2019;MIP;2020;TLMI4404;S4
18004355;10;V  ;1;2019;MIP;2020;TLMI4404;S4
18004367;;;;;MIP;2020;TLMI4404;S4
18004376;;;;;MIP;2020;TLMI4404;S4
18004424;;;;;MIP;2020;TLMI4404;S4
18004450;10;V  ;2;2019;MIP;2020;TLMI4404;S4
18004480;;;;;MIP;2020;TLMI4404;S4
18004557;;;;;MIP;2020;TLMI4404;S4
18004567;10;V  ;1;2019;MIP;2020;TLMI4404;S4
18004807;;;;;MIP;2020;TLMI4404;S4
18004817;10;V  ;2;2019;MIP;2020;TLMI4404;S4
18004840;;;;;MIP;2020;TLMI4404;S4
18004860;;;;;MIP;2020;TLMI4404;S4
18004912;11;V  ;1;2019;MIP;2020;TLMI4404;S4
18004917;;;;;MIP;2020;TLMI4404;S4
18004952;;;;;MIP;2020;TLMI4404;S4
18004966;10;V  ;2;2019;MIP;2020;TLMI4404;S4
18005004;;;;;MIP;2020;TLMI4404;S4
18005047;10;V  ;1;2019;MIP;2020;TLMI4404;S4
18005070;;;;;MIP;2020;TLMI4404;S4
18005077;;;;;MIP;2020;TLMI4404;S4
18005090;15;V  ;1;2019;MIP;2020;TLMI4404;S4
18005111;13;V  ;1;2019;MIP;2020;TLMI4404;S4
18005123;15;V  ;1;2019;MIP;2020;TLMI4404;S4
18005179;14;V  ;1;2019;MIP;2020;TLMI4404;S4
18005324;;;;;MIP;2020;TLMI4404;S4
18005328;10;V  ;2;2019;MIP;2020;TLMI4404;S4
18005343;14;V  ;1;2019;MIP;2020;TLMI4404;S4
18005351;7;AC ;2;2019;MIP;2020;TLMI4404;S4
18005354;;;;;MIP;2020;TLMI4404;S4
18005370;;;;;MIP;2020;TLMI4404;S4
18005389;14;V  ;1;2019;MIP;2020;TLMI4404;S4
18005401;;;;;MIP;2020;TLMI4404;S4
18005409;;;;;MIP;2020;TLMI4404;S4
18005417;;;;;MIP;2020;TLMI4404;S4
18005421;;;;;MIP;2020;TLMI4404;S4
18005430;;;;;MIP;2020;TLMI4404;S4
18005475;;;;;MIP;2020;TLMI4404;S4
18005479;;;;;MIP;2020;TLMI4404;S4
18005517;11;V  ;1;2019;MIP;2020;TLMI4404;S4
18005544;;;;;MIP;2020;TLMI4404;S4
18005547;8;AC ;2;2019;MIP;2020;TLMI4404;S4
18005566;18;V  ;1;2019;MIP;2020;TLMI4404;S4
18005756;;;;;MIP;2020;TLMI4404;S4
18005764;;;;;MIP;2020;TLMI4404;S4
18005831;10;V  ;1;2019;MIP;2020;TLMI4404;S4
18005838;0;NV ;2;2019;MIP;2020;TLMI4404;S4
18005845;11;V  ;1;2019;MIP;2020;TLMI4404;S4
18005940;;;;;MIP;2020;TLMI4404;S4
18005960;10;V  ;1;2019;MIP;2020;TLMI4404;S4
18006040;10;V  ;1;2019;MIP;2020;TLMI4404;S4
18006045;;;;;MIP;2020;TLMI4404;S4
18006059;;;;;MIP;2020;TLMI4404;S4
18006092;;;;;MIP;2020;TLMI4404;S4
18006100;;;;;MIP;2020;TLMI4404;S4
18006124;12;V  ;1;2019;MIP;2020;TLMI4404;S4
18006129;;;;;MIP;2020;TLMI4404;S4
18006139;;;;;MIP;2020;TLMI4404;S4
18006160;12;V  ;1;2019;MIP;2020;TLMI4404;S4
18006172;0;NV ;2;2019;MIP;2020;TLMI4404;S4
18006176;;;;;MIP;2020;TLMI4404;S4
18006180;;;;;MIP;2020;TLMI4404;S4
18006183;10;V  ;1;2019;MIP;2020;TLMI4404;S4
18006184;;;;;MIP;2020;TLMI4404;S4
18006186;;;;;MIP;2020;TLMI4404;S4
18006193;;;;;MIP;2020;TLMI4404;S4
18006197;7;NV ;2;2019;MIP;2020;TLMI4404;S4
18006203;7;AC ;2;2019;MIP;2020;TLMI4404;S4
18006205;;;;;MIP;2020;TLMI4404;S4
18006208;;;;;MIP;2020;TLMI4404;S4
18006210;;;;;MIP;2020;TLMI4404;S4
18006211;;;;;MIP;2020;TLMI4404;S4
18006212;;;;;MIP;2020;TLMI4404;S4
18006213;7;NV ;2;2019;MIP;2020;TLMI4404;S4
18006215;;;;;MIP;2020;TLMI4404;S4
18006217;;;;;MIP;2020;TLMI4404;S4
18006218;12;V  ;1;2019;MIP;2020;TLMI4404;S4
18006219;;;;;MIP;2020;TLMI4404;S4
18006220;;;;;MIP;2020;TLMI4404;S4
18006221;;;;;MIP;2020;TLMI4404;S4
18006222;14;V  ;1;2019;MIP;2020;TLMI4404;S4
18006223;;;;;MIP;2020;TLMI4404;S4
18006911;;;;;MIP;2020;TLMI4404;S4
18007022;;;;;MIP;2020;TLMI4404;S4
18007194;;;;;MIP;2020;TLMI4404;S4
18007298;;;;;MIP;2020;TLMI4404;S4
18007617;;;;;MIP;2020;TLMI4404;S4
18007960;;;;;MIP;2020;TLMI4404;S4
18008043;;;;;MIP;2020;TLMI4404;S4
18008962;;;;;MIP;2020;TLMI4404;S4
18008966;;;;;MIP;2020;TLMI4404;S4
18009004;;;;;MIP;2020;TLMI4404;S4
18009008;;;;;MIP;2020;TLMI4404;S4
18009010;;;;;MIP;2020;TLMI4404;S4
18009011;13;V  ;1;2019;MIP;2020;TLMI4404;S4
18009016;;;;;MIP;2020;TLMI4404;S4
18009019;;;;;MIP;2020;TLMI4404;S4
18009020;;;;;MIP;2020;TLMI4404;S4
18009022;10;V  ;1;2019;MIP;2020;TLMI4404;S4
18009027;10;V  ;1;2019;MIP;2020;TLMI4404;S4
18009029;;;;;MIP;2020;TLMI4404;S4
18009031;;;;;MIP;2020;TLMI4404;S4
18009033;0;NV ;2;2019;MIP;2020;TLMI4404;S4
18009093;10;V  ;1;2019;MIP;2020;TLMI4404;S4
18009154;;;;;MIP;2020;TLMI4404;S4
18009159;;;;;MIP;2020;TLMI4404;S4
18009169;;;;;MIP;2020;TLMI4404;S4
18009212;;;;;MIP;2020;TLMI4404;S4
18009732;6;NV ;2;2019;MIP;2020;TLMI4404;S4
18009804;;;;;MIP;2020;TLMI4404;S4
18009949;8;NV ;2;2019;MIP;2020;TLMI4404;S4
18010317;15;V  ;1;2019;MIP;2020;TLMI4404;S4
18010364;;;;;MIP;2020;TLMI4404;S4
18010372;7;NV ;2;2019;MIP;2020;TLMI4404;S4
18010519;;;;;MIP;2020;TLMI4404;S4
18010520;;;;;MIP;2020;TLMI4404;S4
18010525;;;;;MIP;2020;TLMI4404;S4
18010547;;;;;MIP;2020;TLMI4404;S4
18010592;;;;;MIP;2020;TLMI4404;S4
18010733;10;V  ;1;2019;MIP;2020;TLMI4404;S4
18010738;0;NV ;2;2019;MIP;2020;TLMI4404;S4
18010741;;;;;MIP;2020;TLMI4404;S4
18010743;11;V  ;1;2019;MIP;2020;TLMI4404;S4
18010750;;;;;MIP;2020;TLMI4404;S4
18010752;;;;;MIP;2020;TLMI4404;S4
18010755;10;V  ;1;2019;MIP;2020;TLMI4404;S4
18010758;;;;;MIP;2020;TLMI4404;S4
18010761;;;;;MIP;2020;TLMI4404;S4
18010765;;;;;MIP;2020;TLMI4404;S4
18010769;0;NV ;2;2019;MIP;2020;TLMI4404;S4
18010770;;;;;MIP;2020;TLMI4404;S4
18010778;;;;;MIP;2020;TLMI4404;S4
18010779;;;;;MIP;2020;TLMI4404;S4
18010780;12;V  ;1;2019;MIP;2020;TLMI4404;S4
18010783;;;;;MIP;2020;TLMI4404;S4
18010788;7;NV ;2;2019;MIP;2020;TLMI4404;S4
18010805;10;V  ;1;2019;MIP;2020;TLMI4404;S4
18010880;10;V  ;2;2019;MIP;2020;TLMI4404;S4
18010881;0;NV ;2;2019;MIP;2020;TLMI4404;S4
18010888;;;;;MIP;2020;TLMI4404;S4
18010894;;;;;MIP;2020;TLMI4404;S4
18011058;;;;;MIP;2020;TLMI4404;S4
18011062;;;;;MIP;2020;TLMI4404;S4
18011070;;;;;MIP;2020;TLMI4404;S4
18011072;10;V  ;2;2018;MIP;2020;TLMI4404;S4
18011543;14;V  ;1;2019;MIP;2020;TLMI4404;S4
18011546;;;;;MIP;2020;TLMI4404;S4
18011548;;;;;MIP;2020;TLMI4404;S4
18011549;;;;;MIP;2020;TLMI4404;S4
18011567;;;;;MIP;2020;TLMI4404;S4
18011568;;;;;MIP;2020;TLMI4404;S4
18011569;15;V  ;1;2019;MIP;2020;TLMI4404;S4
18011572;11;V  ;1;2019;MIP;2020;TLMI4404;S4
18012757;10;V  ;1;2019;MIP;2020;TLMI4404;S4
16000233;10.3;V  ;1;2018;MIP;2020;TLMI4604;S4
16000322;11.1;V  ;1;2017;MIP;2020;TLMI4604;S4
16000386;0;NV ;2;2019;MIP;2020;TLMI4604;S4
16000603;13;V  ;1;2019;MIP;2020;TLMI4604;S4
16000636;17;V  ;1;2019;MIP;2020;TLMI4604;S4
16000831;12.3;V  ;1;2017;MIP;2020;TLMI4604;S4
16000862;15.8;V  ;1;2017;MIP;2020;TLMI4604;S4
16000866;11.6;V  ;1;2017;MIP;2020;TLMI4604;S4
16000970;10;V  ;2;2017;MIP;2020;TLMI4604;S4
16001078;12.8;V  ;1;2017;MIP;2020;TLMI4604;S4
16001082;0;NV ;2;2019;MIP;2020;TLMI4604;S4
16001090;12.4;V  ;1;2017;MIP;2020;TLMI4604;S4
16001153;10;V  ;2;2019;MIP;2020;TLMI4604;S4
16001233;14;V  ;1;2019;MIP;2020;TLMI4604;S4
16001288;10;V  ;2;2017;MIP;2020;TLMI4604;S4
16001328;10.2;V  ;1;2017;MIP;2020;TLMI4604;S4
16001346;10.4;V  ;1;2018;MIP;2020;TLMI4604;S4
16001358;;;;;MIP;2020;TLMI4604;S4
16001418;11;V  ;1;2019;MIP;2020;TLMI4604;S4
16001447;12.6;V  ;1;2017;MIP;2020;TLMI4604;S4
16001455;10.4;V  ;1;2017;MIP;2020;TLMI4604;S4
16001511;10;V  ;2;2017;MIP;2020;TLMI4604;S4
16001529;10;V  ;2;2017;MIP;2020;TLMI4604;S4
16001661;0;NV ;2;2019;MIP;2020;TLMI4604;S4
16001899;10;V  ;2;2017;MIP;2020;TLMI4604;S4
16001999;10.4;V  ;1;2017;MIP;2020;TLMI4604;S4
16002056;13.6;V  ;1;2017;MIP;2020;TLMI4604;S4
16003729;14.2;V  ;1;2017;MIP;2020;TLMI4604;S4
16004163;13.3;V  ;1;2017;MIP;2020;TLMI4604;S4
16005397;13;V  ;1;2019;MIP;2020;TLMI4604;S4
16005554;10;V  ;2;2017;MIP;2020;TLMI4604;S4
17000924;10;V  ;2;2018;MIP;2020;TLMI4604;S4
17001986;10;V  ;2;2018;MIP;2020;TLMI4604;S4
17002059;;;;;MIP;2020;TLMI4604;S4
17002180;16;V  ;1;2019;MIP;2020;TLMI4604;S4
17002457;10;V  ;2;2018;MIP;2020;TLMI4604;S4
17004263;11;V  ;1;2019;MIP;2020;TLMI4604;S4
17004774;10;V  ;2;2019;MIP;2020;TLMI4604;S4
17004781;12;V  ;1;2019;MIP;2020;TLMI4604;S4
17005128;11.6;V  ;1;2018;MIP;2020;TLMI4604;S4
17005358;13.2;V  ;1;2018;MIP;2020;TLMI4604;S4
17005517;15.2;V  ;1;2018;MIP;2020;TLMI4604;S4
17005562;13;V  ;1;2019;MIP;2020;TLMI4604;S4
17005726;10;V  ;2;2018;MIP;2020;TLMI4604;S4
17005751;10;V  ;2;2018;MIP;2020;TLMI4604;S4
17005961;13.4;V  ;1;2018;MIP;2020;TLMI4604;S4
17005966;0;NV ;2;2019;MIP;2020;TLMI4604;S4
17005967;10.3;V  ;1;2018;MIP;2020;TLMI4604;S4
17005992;10;V  ;2;2018;MIP;2020;TLMI4604;S4
17006009;10;V  ;1;2019;MIP;2020;TLMI4604;S4
17006032;11;V  ;1;2019;MIP;2020;TLMI4604;S4
17006145;10.1;V  ;1;2018;MIP;2020;TLMI4604;S4
17006167;12;V  ;1;2019;MIP;2020;TLMI4604;S4
17006189;13;V  ;1;2019;MIP;2020;TLMI4604;S4
17006191;15;V  ;1;2019;MIP;2020;TLMI4604;S4
17006196;;;;;MIP;2020;TLMI4604;S4
17006197;0;NV ;2;2019;MIP;2020;TLMI4604;S4
17006200;10;V  ;2;2018;MIP;2020;TLMI4604;S4
17006271;11.8;V  ;1;2018;MIP;2020;TLMI4604;S4
17006279;9;AC ;2;2018;MIP;2020;TLMI4604;S4
17006281;13;V  ;1;2019;MIP;2020;TLMI4604;S4
17006283;11;V  ;1;2019;MIP;2020;TLMI4604;S4
17006290;10.4;V  ;1;2018;MIP;2020;TLMI4604;S4
17006296;12.7;V  ;1;2018;MIP;2020;TLMI4604;S4
17006299;14;V  ;1;2019;MIP;2020;TLMI4604;S4
17006302;11.4;V  ;1;2018;MIP;2020;TLMI4604;S4
17006307;14;V  ;1;2018;MIP;2020;TLMI4604;S4
17006316;17.8;V  ;1;2019;MIP;2020;TLMI4604;S4
17006323;11;V  ;1;2019;MIP;2020;TLMI4604;S4
17006327;10;V  ;2;2018;MIP;2020;TLMI4604;S4
17006334;15.7;V  ;1;2018;MIP;2020;TLMI4604;S4
17006339;15;V  ;1;2019;MIP;2020;TLMI4604;S4
17006343;10;V  ;2;2018;MIP;2020;TLMI4604;S4
17006344;10;V  ;2;2018;MIP;2020;TLMI4604;S4
17006345;;;;;MIP;2020;TLMI4604;S4
17006348;12;V  ;1;2019;MIP;2020;TLMI4604;S4
17006351;11;V  ;1;2019;MIP;2020;TLMI4604;S4
17006381;10.3;V  ;1;2018;MIP;2020;TLMI4604;S4
17006390;11.3;V  ;1;2018;MIP;2020;TLMI4604;S4
17006394;10;V  ;2;2019;MIP;2020;TLMI4604;S4
17006397;11.3;V  ;1;2018;MIP;2020;TLMI4604;S4
17006399;13;V  ;1;2019;MIP;2020;TLMI4604;S4
17006401;10;V  ;2;2019;MIP;2020;TLMI4604;S4
17006404;14;V  ;1;2019;MIP;2020;TLMI4604;S4
17006411;11.8;V  ;1;2018;MIP;2020;TLMI4604;S4
17006417;11;V  ;1;2018;MIP;2020;TLMI4604;S4
17006419;14;V  ;1;2019;MIP;2020;TLMI4604;S4
17006427;11;V  ;1;2019;MIP;2020;TLMI4604;S4
17006430;12.6;V  ;1;2018;MIP;2020;TLMI4604;S4
17006436;13756;V  ;1;2018;MIP;2020;TLMI4604;S4
17006442;12.2;V  ;1;2018;MIP;2020;TLMI4604;S4
17006472;12.8;V  ;1;2018;MIP;2020;TLMI4604;S4
17006476;10;V  ;2;2018;MIP;2020;TLMI4604;S4
17006483;14.7;V  ;1;2018;MIP;2020;TLMI4604;S4
17006503;11.8;V  ;1;2018;MIP;2020;TLMI4604;S4
17006514;;;;;MIP;2020;TLMI4604;S4
17006516;11.1;V  ;1;2018;MIP;2020;TLMI4604;S4
17006631;12;V  ;1;2019;MIP;2020;TLMI4604;S4
17006656;11.4;V  ;1;2018;MIP;2020;TLMI4604;S4
17006749;11;V  ;1;2018;MIP;2020;TLMI4604;S4
17006756;11;V  ;1;2019;MIP;2020;TLMI4604;S4
17006758;;;;;MIP;2020;TLMI4604;S4
17006992;15;V  ;1;2019;MIP;2020;TLMI4604;S4
17007095;15;V  ;1;2019;MIP;2020;TLMI4604;S4
17007398;0;NV ;2;2019;MIP;2020;TLMI4604;S4
17007761;10;V  ;2;2019;MIP;2020;TLMI4604;S4
17009227;13.5;V  ;1;2018;MIP;2020;TLMI4604;S4
17010720;11;V  ;1;2019;MIP;2020;TLMI4604;S4
17011579;11.3;V  ;1;2018;MIP;2020;TLMI4604;S4
17011580;13296;V  ;1;2018;MIP;2020;TLMI4604;S4
17011676;10.5;V  ;1;2018;MIP;2020;TLMI4604;S4
18001816;16;V  ;1;2019;MIP;2020;TLMI4604;S4
18001836;19;V  ;1;2019;MIP;2020;TLMI4604;S4
18002014;18;V  ;1;2019;MIP;2020;TLMI4604;S4
18002590;12;V  ;1;2019;MIP;2020;TLMI4604;S4
18002598;18;V  ;1;2019;MIP;2020;TLMI4604;S4
18002900;16;V  ;1;2019;MIP;2020;TLMI4604;S4
18003004;15;V  ;1;2019;MIP;2020;TLMI4604;S4
18003072;17;V  ;1;2019;MIP;2020;TLMI4604;S4
18003097;14;V  ;1;2019;MIP;2020;TLMI4604;S4
18003187;11;V  ;1;2019;MIP;2020;TLMI4604;S4
18003211;13;V  ;1;2019;MIP;2020;TLMI4604;S4
18003221;10;V  ;1;2019;MIP;2020;TLMI4604;S4
18003290;16;V  ;1;2019;MIP;2020;TLMI4604;S4
18003719;17;V  ;1;2019;MIP;2020;TLMI4604;S4
18003832;17;V  ;1;2019;MIP;2020;TLMI4604;S4
18003890;13;V  ;1;2019;MIP;2020;TLMI4604;S4
18003909;10;V  ;2;2019;MIP;2020;TLMI4604;S4
18003916;14;V  ;1;2019;MIP;2020;TLMI4604;S4
18003921;13;V  ;1;2019;MIP;2020;TLMI4604;S4
18003943;0;NV ;2;2019;MIP;2020;TLMI4604;S4
18003956;12;V  ;1;2019;MIP;2020;TLMI4604;S4
18004252;14;V  ;1;2019;MIP;2020;TLMI4604;S4
18004287;;;;;MIP;2020;TLMI4604;S4
18004291;14;V  ;1;2019;MIP;2020;TLMI4604;S4
18004337;0;NV ;2;2019;MIP;2020;TLMI4604;S4
18004348;13;V  ;1;2019;MIP;2020;TLMI4604;S4
18004355;15;V  ;1;2019;MIP;2020;TLMI4604;S4
18004367;5;NV ;2;2019;MIP;2020;TLMI4604;S4
18004376;0;NV ;2;2019;MIP;2020;TLMI4604;S4
18004424;0;NV ;2;2019;MIP;2020;TLMI4604;S4
18004450;10;V  ;1;2019;MIP;2020;TLMI4604;S4
18004480;10;V  ;2;2019;MIP;2020;TLMI4604;S4
18004557;17;V  ;1;2019;MIP;2020;TLMI4604;S4
18004567;13;V  ;1;2019;MIP;2020;TLMI4604;S4
18004807;10;V  ;2;2019;MIP;2020;TLMI4604;S4
18004817;15;V  ;1;2019;MIP;2020;TLMI4604;S4
18004840;0;NV ;2;2019;MIP;2020;TLMI4604;S4
18004860;10;V  ;2;2019;MIP;2020;TLMI4604;S4
18004912;13;V  ;1;2019;MIP;2020;TLMI4604;S4
18004917;10;V  ;2;2019;MIP;2020;TLMI4604;S4
18004952;10;V  ;2;2019;MIP;2020;TLMI4604;S4
18004966;15;V  ;1;2019;MIP;2020;TLMI4604;S4
18005004;0;NV ;2;2019;MIP;2020;TLMI4604;S4
18005047;10;V  ;2;2019;MIP;2020;TLMI4604;S4
18005070;10;V  ;2;2019;MIP;2020;TLMI4604;S4
18005077;13;V  ;1;2019;MIP;2020;TLMI4604;S4
18005090;12;V  ;1;2019;MIP;2020;TLMI4604;S4
18005111;14;V  ;1;2019;MIP;2020;TLMI4604;S4
18005123;12;V  ;1;2019;MIP;2020;TLMI4604;S4
18005179;18;V  ;1;2019;MIP;2020;TLMI4604;S4
18005324;18;V  ;1;2019;MIP;2020;TLMI4604;S4
18005328;12;V  ;1;2019;MIP;2020;TLMI4604;S4
18005343;14;V  ;1;2019;MIP;2020;TLMI4604;S4
18005351;16;V  ;1;2019;MIP;2020;TLMI4604;S4
18005354;0;NV ;2;2019;MIP;2020;TLMI4604;S4
18005370;10;V  ;2;2019;MIP;2020;TLMI4604;S4
18005389;18;V  ;1;2019;MIP;2020;TLMI4604;S4
18005401;10;V  ;2;2019;MIP;2020;TLMI4604;S4
18005409;0;NV ;2;2019;MIP;2020;TLMI4604;S4
18005417;10;V  ;2;2019;MIP;2020;TLMI4604;S4
18005421;13;V  ;1;2019;MIP;2020;TLMI4604;S4
18005430;5;NV ;2;2019;MIP;2020;TLMI4604;S4
18005475;11;V  ;1;2019;MIP;2020;TLMI4604;S4
18005479;0;NV ;2;2019;MIP;2020;TLMI4604;S4
18005517;14;V  ;1;2019;MIP;2020;TLMI4604;S4
18005544;15;V  ;1;2019;MIP;2020;TLMI4604;S4
18005547;18;V  ;1;2019;MIP;2020;TLMI4604;S4
18005566;10;V  ;1;2019;MIP;2020;TLMI4604;S4
18005756;0;NV ;2;2019;MIP;2020;TLMI4604;S4
18005764;10;V  ;1;2019;MIP;2020;TLMI4604;S4
18005831;18;V  ;1;2019;MIP;2020;TLMI4604;S4
18005838;15;V  ;1;2019;MIP;2020;TLMI4604;S4
18005845;11;V  ;1;2019;MIP;2020;TLMI4604;S4
18005940;10;V  ;2;2019;MIP;2020;TLMI4604;S4
18005960;17;V  ;1;2019;MIP;2020;TLMI4604;S4
18006040;17;V  ;1;2019;MIP;2020;TLMI4604;S4
18006045;0;NV ;2;2019;MIP;2020;TLMI4604;S4
18006059;10;V  ;2;2019;MIP;2020;TLMI4604;S4
18006092;10;V  ;2;2019;MIP;2020;TLMI4604;S4
18006100;12;V  ;1;2019;MIP;2020;TLMI4604;S4
18006124;12;V  ;1;2019;MIP;2020;TLMI4604;S4
18006129;13;V  ;1;2019;MIP;2020;TLMI4604;S4
18006139;10;V  ;1;2019;MIP;2020;TLMI4604;S4
18006160;12;V  ;1;2019;MIP;2020;TLMI4604;S4
18006172;0;NV ;2;2019;MIP;2020;TLMI4604;S4
18006176;13;V  ;1;2019;MIP;2020;TLMI4604;S4
18006180;10;V  ;1;2019;MIP;2020;TLMI4604;S4
18006183;8;NV ;2;2019;MIP;2020;TLMI4604;S4
18006184;;;;;MIP;2020;TLMI4604;S4
18006186;;;;;MIP;2020;TLMI4604;S4
18006193;11;V  ;1;2019;MIP;2020;TLMI4604;S4
18006197;16;V  ;1;2019;MIP;2020;TLMI4604;S4
18006203;16;V  ;1;2019;MIP;2020;TLMI4604;S4
18006205;10;V  ;2;2019;MIP;2020;TLMI4604;S4
18006208;10;V  ;2;2019;MIP;2020;TLMI4604;S4
18006210;0;NV ;2;2019;MIP;2020;TLMI4604;S4
18006211;15;V  ;1;2019;MIP;2020;TLMI4604;S4
18006212;;;;;MIP;2020;TLMI4604;S4
18006213;;;;;MIP;2020;TLMI4604;S4
18006215;14;V  ;1;2019;MIP;2020;TLMI4604;S4
18006217;;;;;MIP;2020;TLMI4604;S4
18006218;15;V  ;1;2019;MIP;2020;TLMI4604;S4
18006219;14;V  ;1;2019;MIP;2020;TLMI4604;S4
18006220;13;V  ;1;2019;MIP;2020;TLMI4604;S4
18006221;;;;;MIP;2020;TLMI4604;S4
18006222;16;V  ;1;2019;MIP;2020;TLMI4604;S4
18006223;11;V  ;1;2019;MIP;2020;TLMI4604;S4
18006911;12;V  ;1;2019;MIP;2020;TLMI4604;S4
18007022;18;V  ;1;2019;MIP;2020;TLMI4604;S4
18007194;12;V  ;1;2019;MIP;2020;TLMI4604;S4
18007298;10;V  ;1;2019;MIP;2020;TLMI4604;S4
18007617;15;V  ;1;2019;MIP;2020;TLMI4604;S4
18007960;13;V  ;1;2019;MIP;2020;TLMI4604;S4
18008043;;;;;MIP;2020;TLMI4604;S4
18008962;11;V  ;1;2019;MIP;2020;TLMI4604;S4
18008966;10;V  ;1;2019;MIP;2020;TLMI4604;S4
18009004;15;V  ;1;2019;MIP;2020;TLMI4604;S4
18009008;11;V  ;1;2019;MIP;2020;TLMI4604;S4
18009010;11;V  ;1;2019;MIP;2020;TLMI4604;S4
18009011;15;V  ;1;2019;MIP;2020;TLMI4604;S4
18009016;0;NV ;2;2019;MIP;2020;TLMI4604;S4
18009019;11;V  ;1;2019;MIP;2020;TLMI4604;S4
18009020;8;NV ;2;2019;MIP;2020;TLMI4604;S4
18009022;10;V  ;2;2019;MIP;2020;TLMI4604;S4
18009027;10;V  ;1;2019;MIP;2020;TLMI4604;S4
18009029;15;V  ;1;2019;MIP;2020;TLMI4604;S4
18009031;13;V  ;1;2019;MIP;2020;TLMI4604;S4
18009033;0;NV ;2;2019;MIP;2020;TLMI4604;S4
18009093;10;V  ;2;2019;MIP;2020;TLMI4604;S4
18009154;;;;;MIP;2020;TLMI4604;S4
18009159;16;V  ;1;2019;MIP;2020;TLMI4604;S4
18009169;;;;;MIP;2020;TLMI4604;S4
18009212;10;V  ;1;2019;MIP;2020;TLMI4604;S4
18009732;12;V  ;1;2019;MIP;2020;TLMI4604;S4
18009804;12;V  ;1;2019;MIP;2020;TLMI4604;S4
18009949;16;V  ;1;2019;MIP;2020;TLMI4604;S4
18010317;17;V  ;1;2019;MIP;2020;TLMI4604;S4
18010364;12;V  ;1;2019;MIP;2020;TLMI4604;S4
18010372;14;V  ;1;2019;MIP;2020;TLMI4604;S4
18010519;;;;;MIP;2020;TLMI4604;S4
18010520;14;V  ;1;2019;MIP;2020;TLMI4604;S4
18010525;;;;;MIP;2020;TLMI4604;S4
18010547;5;NV ;2;2019;MIP;2020;TLMI4604;S4
18010592;10;V  ;2;2019;MIP;2020;TLMI4604;S4
18010733;16;V  ;1;2019;MIP;2020;TLMI4604;S4
18010738;10;V  ;2;2019;MIP;2020;TLMI4604;S4
18010741;;;;;MIP;2020;TLMI4604;S4
18010743;15;V  ;1;2019;MIP;2020;TLMI4604;S4
18010750;13;V  ;1;2019;MIP;2020;TLMI4604;S4
18010752;10;V  ;1;2019;MIP;2020;TLMI4604;S4
18010755;16;V  ;1;2019;MIP;2020;TLMI4604;S4
18010758;;;;;MIP;2020;TLMI4604;S4
18010761;10;V  ;1;2019;MIP;2020;TLMI4604;S4
18010765;10;V  ;2;2019;MIP;2020;TLMI4604;S4
18010769;0;NV ;2;2019;MIP;2020;TLMI4604;S4
18010770;11;V  ;1;2019;MIP;2020;TLMI4604;S4
18010778;13;V  ;1;2019;MIP;2020;TLMI4604;S4
18010779;13;V  ;1;2019;MIP;2020;TLMI4604;S4
18010780;16;V  ;1;2019;MIP;2020;TLMI4604;S4
18010783;15;V  ;1;2019;MIP;2020;TLMI4604;S4
18010788;16;V  ;1;2019;MIP;2020;TLMI4604;S4
18010805;13;V  ;1;2019;MIP;2020;TLMI4604;S4
18010880;19;V  ;1;2019;MIP;2020;TLMI4604;S4
18010881;0;NV ;2;2019;MIP;2020;TLMI4604;S4
18010888;1;NV ;2;2019;MIP;2020;TLMI4604;S4
18010894;;;;;MIP;2020;TLMI4604;S4
18011058;8;NV ;2;2019;MIP;2020;TLMI4604;S4
18011062;;;;;MIP;2020;TLMI4604;S4
18011070;;;;;MIP;2020;TLMI4604;S4
18011072;12;V  ;1;2019;MIP;2020;TLMI4604;S4
18011543;18;V  ;1;2019;MIP;2020;TLMI4604;S4
18011546;14;V  ;1;2019;MIP;2020;TLMI4604;S4
18011548;;;;;MIP;2020;TLMI4604;S4
18011549;15;V  ;1;2019;MIP;2020;TLMI4604;S4
18011567;;;;;MIP;2020;TLMI4604;S4
