COD_ETU,Note : TLGE1104,Résultat : TLGE1104,Session : TLGE1104,Année : TLGE1104,Note : TLGE1204,Résultat : TLGE1204,Session : TLGE1204,Année : TLGE1204,Note : TLGE1304,Résultat : TLGE1304,Session : TLGE1304,Année : TLGE1304,Note : TLGE1404,Résultat : TLGE1404,Session : TLGE1404,Année : TLGE1404,Note : TLGE1504,Résultat : TLGE1504,Session : TLGE1504,Année : TLGE1504,Note : TLGE1604,Résultat : TLGE1604,Session : TLGE1604,Année : TLGE1604,Note : TLGE1004,Résultat : TLGE1004,Session : TLGE1004,Année : TLGE1004,Note : TLGE2104,Résultat : TLGE2104,Session : TLGE2104,Année : TLGE2104,Note : TLGE2204,Résultat : TLGE2204,Session : TLGE2204,Année : TLGE2204,Note : TLGE2304,Résultat : TLGE2304,Session : TLGE2304,Année : TLGE2304,Note : TLGE2404,Résultat : TLGE2404,Session : TLGE2404,Année : TLGE2404,Note : TLGE2504,Résultat : TLGE2504,Session : TLGE2504,Année : TLGE2504,Note : TLGE2604,Résultat : TLGE2604,Session : TLGE2604,Année : TLGE2604,Note : TLGE2004,Résultat : TLGE2004,Session : TLGE2004,Année : TLGE2004
14000545,10604,V,1,2015,10.4,V,1,2015,10,V,2,2014,8,AC,2,2015,11,V,1,2014,10,V,2,2014,10001,V,2,2019,13.5,V,1,2019,10,V,1,2014,10,V,1,2019,10,V,1,2016,10,V,2,2016,10,V,1,2014,10583,V,1,2019
15000649,10,V,2,2019,10.25,V,1,2019,9.75,AC,2,2019,10,V,2,2017,10,V,2,2015,10,V,1,2015,10,V,2,2019,7.75,AC,2,2019,10,V,2,2015,14,V,1,2019,10,V,2,2019,10,V,2,2016,10.25,V,1,2015,10333,V,2,2019
15000874,10,V,2,2018,10,V,2,2017,10,V,2,2016,11.4,V,1,2017,10,V,2,2017,11.5,V,1,2015,10483,V,1,2019,9.5,AC,2,2019,10,V,2,2017,7,AC,2,2019,12,V,1,2019,10,V,2,2017,11.75,V,1,2015,10042,V,2,2019
15001069,10911,V,1,2016,10,V,2,2017,10,V,2,2016,11.5,V,1,2017,11.5,V,1,2015,10,V,1,2015,10652,V,1,2019,10,V,2,2015,10,V,2,2015,7,AC,2,2019,11,V,1,2019,10,V,2,2015,15.5,V,1,2015,10583,V,2,2019
15001074,10,V,2,2019,10,V,2,2016,10,V,1,2019,10,V,2,2016,10,V,2,2015,10,V,2,2015,10,V,2,2019,10.3,V,1,2015,10,V,2,2015,10,V,2,2018,10,V,1,2016,10805,V,1,2015,12.5,V,1,2015,10601,V,1,2019
15001763,2.3,NRA,1,2019,10,V,2,2018,0,NRA,1,2019,10,V,2,2018,10,V,2,2015,12.5,V,1,2015,7467,NV,2,2019,10,V,2,2018,10,V,2,2016,12,V,1,2019,10.2,V,1,2018,8,AC,2,2019,14,V,1,2016,10.7,V,2,2019
15001773,10,V,2,2018,10.2,V,1,2016,10,V,2,2016,10,V,2,2016,10,V,1,2016,10.5,V,1,2015,10117,V,2,2018,10,V,2,2018,10,V,2,2016,20,V,1,2019,10,V,1,2016,10,V,2,2016,12.75,V,1,2015,12125,V,1,2019
15001977,8325,AC,2,2018,10,V,2,2018,10,V,2,2017,10,V,2,2017,10,V,2,2017,13.5,V,1,2015,10304,V,2,2019,10,V,2,2016,10,V,2,2016,18,V,1,2019,9,AC,2,2019,10,V,2,2017,12,V,1,2015,11.5,V,2,2019
15004538,9.5,AC,2,2018,10,V,2,2018,10,V,2,2017,10,V,2,2018,10,V,2,2017,13.25,V,1,2015,10458,V,2,2019,10,V,2,2018,10,V,2,2016,18,V,1,2019,14,V,1,2019,10,V,2,2016,12.25,V,1,2015,12375,V,1,2019
15004622,10,V,2,2015,10,V,2,2018,8.6,AC,2,2019,10,V,2,2016,10,V,1,2016,11.75,V,1,2015,10058,V,2,2019,10,V,2,2015,10.89,V,1,2016,8.95,AC,2,2017,10.1,V,1,2016,10,V,2,2015,14.75,V,1,2015,10782,V,2,2019
15005607,10,V,2,2018,13,V,1,2018,10,V,2,2018,8,AC,2,2019,10,V,1,2015,10.75,V,1,2015,10292,V,2,2019,10,V,1,2019,12,V,1,2019,14,V,1,2019,14,V,1,2019,14,V,1,2019,13,V,1,2015,12833,V,1,2019
15005614,2,NRA,1,2019,10,V,2,2018,10,V,1,2015,0,NRA,1,2019,10,V,1,2015,10,V,1,2015,7,NV,2,2019,10,V,2,2015,10,V,2,2015,0,NV,2,2019,0,NV,2,2019,10543,V,1,2015,12.5,V,1,2015,7174,NV,2,2019
15005797,8.5,AC,2,2019,10,V,1,2017,10,V,2,2017,10,V,2,2018,10,V,2,2017,11.5,V,1,2015,10,V,2,2019,10,V,2,2018,10,V,2,2018,14,V,1,2019,14,V,1,2019,11,V,1,2019,13.5,V,1,2015,12083,V,1,2019
16000611,10,V,2,2018,10,V,2,2017,10,V,2,2017,10,V,2,2018,10,V,2,2017,10,V,1,2016,10,V,1,2019,10,V,2,2018,10,V,2,2018,14,V,1,2019,10,V,2,2018,13,V,1,2019,11.5,V,1,2016,11417,V,1,2019
16000658,3963,NRA,1,2019,10,V,2,2016,10,V,2,2016,10,V,2,2017,10,V,2,2017,12.5,V,1,2016,9411,NV,2,2019,13.5,V,1,2019,10,V,1,2016,10,V,2,2017,10.6,V,1,2016,11,V,1,2019,11875,V,1,2016,11163,V,1,2019
16000701,7,AC,2,2017,10,V,2,2017,10,V,2,2017,12.4,V,1,2017,15.25,V,1,2017,12125,V,1,2016,11129,V,2,2019,10,V,2,2017,10,V,2,2018,14,V,1,2019,16,V,1,2019,10,V,2,2017,13.5,V,1,2016,12.25,V,1,2019
16000747,2,NRA,1,2019,10,V,2,2017,0,NRA,1,2019,11.5,V,1,2017,13.75,V,1,2017,12375,V,1,2016,8271,NV,2,2019,0,NV,2,2019,10,V,2,2017,0,NV,2,2019,0,NV,2,2019,10,V,2,2017,13625,V,1,2016,5604,NV,2,2019
16000792,2.5,NRA,1,2019,10.6,V,1,2016,0,NRA,1,2019,1.6,NRA,1,2019,0,NRA,1,2019,10,V,2,2016,4117,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019
16001237,10008,V,1,2019,10.75,V,1,2018,10,V,2,2017,10,V,1,2019,10.75,V,1,2017,14.25,V,1,2016,10.96,V,1,2019,9.5,AC,2,2019,10,V,1,2016,10.05,V,1,2018,10,V,1,2017,10.28,V,1,2017,12.75,V,1,2016,10.43,V,2,2019
16001403,10,V,2,2019,2.5,NRA,1,2019,8,NV,2,2019,10,V,2,2018,14,V,1,2017,10,V,2,2016,9083,NV,2,2019,10,V,2,2018,10,V,2,2017,14,V,1,2019,13,V,1,2019,10002,V,1,2018,10,V,2,2018,11167,V,1,2019
16001542,9,AC,2,2017,10.2,V,1,2017,10,V,2,2017,13.7,V,1,2017,15,V,1,2017,12,V,1,2016,11.65,V,2,2019,0,NV,2,2019,10.15,V,1,2017,0,NV,2,2019,10.15,V,1,2018,0,NV,2,2019,12.75,V,1,2016,5508,NV,2,2019
16001637,2.8,NRA,1,2019,10,V,2,2018,10,V,2,2018,10,V,2,2017,10,V,2,2018,10,V,2,2016,8.8,NV,2,2019,10,V,2,2018,10,V,2,2016,20,V,1,2019,10,V,2,2018,12,V,1,2019,0,NV,2,2019,10333,NV,2,2019
16001787,7.2,AC,2,2018,10,V,2,2018,10,V,2,2017,12.3,V,1,2017,10,V,1,2016,10.5,V,1,2016,10,V,2,2019,10,V,2,2018,10,V,1,2016,0,NV,2,2019,10,V,2,2018,10,V,2,2016,12125,V,1,2016,8688,NV,2,2019
16001814,10358,V,1,2019,10,V,2,2018,8.5,AC,2,2019,10.2,V,1,2016,10,V,2,2016,12.25,V,1,2016,10218,V,2,2019,13.5,V,1,2019,10,V,2,2017,18,V,1,2019,10,V,1,2019,10,V,2,2017,10,V,2,2017,11917,V,1,2019
16001824,2,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,10,V,2,2017,13,V,1,2016,4167,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,14,V,1,2016,2333,NV,2,2019
16001835,10325,V,1,2018,10,V,2,2017,10,V,1,2019,10,V,2,2016,10,V,2,2018,10.5,V,1,2016,10138,V,1,2019,10,V,2,2018,10.3,V,1,2018,10,V,1,2019,10,V,2,2018,11338,V,1,2018,10,V,2,2016,10273,V,1,2019
16001861,11598,V,1,2019,13.3,V,1,2016,11.8,V,1,2019,10,V,2,2016,10,V,1,2018,10,V,2,2016,11116,V,1,2019,10,V,2,2018,10,V,2,2018,0,NV,2,2019,10,V,2,2017,10,V,2,2016,10,V,2,2018,8333,NV,2,2019
16001867,10,V,2,2018,10,V,2,2017,10,V,2,2017,10,V,2,2016,10,V,2,2017,10,V,1,2016,10,V,2,2018,10,V,2,2018,10025,V,1,2017,10,V,2,2017,14,V,1,2019,10775,V,1,2018,10,V,2,2016,10.8,V,1,2019
16001876,10,V,2,2019,10,V,1,2019,10,V,2,2018,10,V,2,2019,10.25,V,1,2016,10,V,2,2016,10042,V,2,2019,12.5,V,1,2019,10,V,2,2016,9,AC,2,2019,11,V,1,2019,18,V,1,2019,12.5,V,1,2016,12167,V,2,2019
16001885,10,V,1,2017,10.25,V,1,2018,10,V,2,2017,10.2,V,1,2017,10,V,2,2016,14,V,1,2016,10742,V,1,2019,12.75,V,1,2019,10,V,2,2018,14,V,1,2019,12,V,1,2019,16,V,1,2019,15.5,V,1,2016,13375,V,1,2019
16005460,8,NV,2,2019,3.5,NRA,1,2019,6.5,NV,2,2019,6,NV,2,2019,10,V,2,2016,11.5,V,1,2016,7583,NV,2,2019,0,NV,2,2019,10,V,2,2018,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,13.25,V,1,2016,3875,NV,2,2019
16005470,9.2,AC,2,2019,10,V,2,2018,10,V,2,2017,7,AC,2,2019,10,V,2,2017,13.8,V,1,2016,10,V,2,2019,10,V,2,2018,10.1,V,1,2017,14,V,1,2019,13,V,1,2019,10,V,2,2018,12.5,V,1,2016,11.6,V,1,2019
16005549,3975,NRA,1,2019,0,NRA,1,2019,10.35,V,1,2016,12.8,V,1,2017,13.5,V,1,2016,15,V,1,2016,9271,NV,2,2019,10,V,2,2017,10.69,V,1,2016,0,NV,2,2019,0,NV,2,2019,10,V,2,2017,16.5,V,1,2016,7865,NV,2,2019
16005932,.488,NRA,1,2019,6.5,NV,2,2019,7,NV,2,2019,7,NV,2,2019,10,V,2,2019,10.75,V,1,2016,6915,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,11,V,1,2017,1833,NV,2,2019
16006053,0,NRA,1,2019,1,NRA,1,2019,5,NV,2,2019,1.8,NRA,1,2019,10,V,2,2017,13,V,1,2016,5133,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,14.25,V,1,2016,2375,NV,2,2019
17004818,10.05,V,1,2018,10,V,2,2018,10,V,1,2017,17.2,V,1,2017,10,V,2,2017,13.25,V,1,2017,11.75,V,1,2019,10,V,2,2017,10.15,V,1,2017,18,V,1,2019,10.1,V,1,2017,12585,V,1,2017,10,V,2,2017,11806,V,1,2019
17004828,10.45,V,1,2018,13.75,V,1,2018,10,V,2,2017,10,V,2,2017,12,V,1,2017,15375,V,1,2017,11929,V,1,2019,10,V,2,2018,10,V,2,2018,9,AC,2,2019,10,V,1,2019,13,V,1,2019,10,V,1,2017,10333,V,2,2019
17005056,2.95,NRA,1,2019,0,NRA,1,2019,11,V,1,2017,10.1,V,1,2017,10.5,V,1,2017,15.25,V,1,2017,8.3,NV,2,2019,0,NV,2,2019,10075,V,1,2017,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,1679,NV,2,2019
17005059,10,V,2,2019,12,V,1,2019,12,V,1,2019,17.2,V,1,2019,14.5,V,1,2018,15.5,V,1,2018,13533,V,2,2019,10.5,V,1,2019,10,V,2,2018,10,V,2,2018,13,V,1,2019,16,V,1,2019,10.5,V,1,2018,11667,V,1,2019
17005072,9,AC,2,2018,10,V,2,2018,10,V,2,2017,15.8,V,1,2017,10,V,2,2018,12.25,V,1,2017,11175,V,2,2019,11,V,1,2019,10025,V,1,2017,18,V,1,2019,10.1,V,1,2018,10,V,2,2017,11.75,V,1,2017,11813,V,1,2019
17005331,7675,AC,2,2018,12.25,V,1,2018,10,V,2,2017,13.9,V,1,2017,11,V,1,2017,15375,V,1,2017,11.7,V,2,2019,12.25,V,1,2019,10,V,2,2019,9,AC,2,2019,10.05,V,1,2018,19,V,1,2019,10,V,2,2018,11717,V,2,2019
17005340,10.2,V,1,2018,10.75,V,1,2018,10,V,2,2017,12.1,V,1,2017,10,V,2,2017,12.5,V,1,2017,10925,V,1,2019,10,V,2,2017,10,V,2,2018,20,V,1,2019,10,V,1,2019,10006,V,1,2018,0,NV,2,2019,10001,NV,2,2019
17005415,10,V,2,2018,11,V,1,2018,10.1,V,1,2017,10,V,2,2018,10,V,2,2017,11.5,V,1,2018,10433,V,1,2019,10,V,2,2018,10,V,2,2017,10,V,2,2017,17,V,1,2019,16,V,1,2019,11.25,V,1,2017,12375,V,1,2019
17005420,12.3,V,1,2019,10,V,2,2017,10.5,V,1,2017,12.8,V,1,2019,10,V,2,2017,10,V,2,2017,10933,V,1,2019,10,V,2,2018,10,V,2,2017,18,V,1,2019,10,V,2,2017,10278,V,1,2018,13,V,1,2019,11.88,V,1,2019
17005526,10,V,2,2019,10,V,2,2018,7.4,AC,2,2019,12.6,V,1,2019,10,V,2,2017,10,V,2,2018,10,V,2,2019,10,V,2,2017,10,V,2,2018,10,V,1,2019,10,V,2,2018,13,V,1,2019,10,V,2,2017,10.5,V,1,2019
17005537,7,AC,2,2018,15.5,V,1,2018,12.4,V,1,2018,10,V,2,2018,10,V,2,2018,12.25,V,1,2018,11192,V,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019
17005567,8.5,AC,2,2017,13.4,V,1,2017,10,V,2,2017,12.3,V,1,2017,10,V,2,2017,16.5,V,1,2017,11783,V,2,2019,10,V,2,2017,10,V,2,2017,12,V,1,2019,10,V,2,2017,10,V,2,2018,15.75,V,1,2017,11292,V,1,2019
17005727,10,V,2,2019,10,V,2,2017,10,V,2,2017,12.6,V,1,2019,10.5,V,1,2017,16,V,1,2017,11517,V,2,2019,13,V,1,2019,12,V,1,2019,18,V,1,2019,17,V,1,2019,10,V,2,2017,17,V,1,2017,14.5,V,1,2019
17005741,10,V,2,2018,10,V,2,2018,10,V,1,2017,10,V,2,2018,10,V,1,2017,15.5,V,1,2017,10917,V,1,2019,14,V,1,2019,10,V,2,2017,20,V,1,2019,10.05,V,1,2018,11368,V,1,2018,13,V,1,2017,13.07,V,1,2019
17005788,11.61,V,1,2019,10,V,2,2017,10,V,2,2017,10,V,2,2017,10,V,2,2017,14.25,V,1,2017,10977,V,1,2019,9.25,AC,2,2019,10,V,2,2018,14,V,1,2019,10,V,2,2018,11,V,1,2019,10.5,V,1,2017,10792,V,2,2019
17005796,6,NV,2,2019,10,V,2,2018,10.4,V,1,2019,10,V,2,2017,10,V,2,2018,10,V,2,2017,9.4,NV,2,2019,11.5,V,1,2019,10,V,2,2018,10,V,2,2018,14,V,1,2019,16,V,1,2019,10,V,2,2017,11917,V,1,2019
17005988,2,NRA,1,2019,15.25,V,1,2018,0,NRA,1,2019,10,V,1,2018,12,V,1,2017,10,V,2,2018,8208,NV,2,2019,12.5,V,1,2019,12,V,1,2019,10,V,1,2019,19,V,1,2019,16,V,1,2019,12,V,1,2019,13583,V,1,2019
17005991,7,AC,2,2019,11.75,V,1,2018,7,AC,2,2019,10,V,2,2018,11.25,V,1,2017,13.75,V,1,2017,10125,V,2,2019,10,V,1,2019,10,V,2,2017,20,V,1,2019,14,V,1,2019,10,V,2,2018,13.75,V,1,2017,12958,V,1,2019
17006004,.25,NRA,1,2019,0,NRA,1,2019,6,NV,2,2019,10,V,1,2019,10.1,V,1,2019,12,V,1,2017,6392,NV,2,2019,0,NV,2,2019,0,NV,2,2019,10,V,1,2019,11,V,1,2019,13,V,1,2019,14,V,1,2019,8,NV,2,2019
17006070,13.1,V,1,2019,16.75,V,1,2019,10,V,2,2017,10.9,V,1,2017,10,V,1,2017,10,V,2,2017,11792,V,1,2019,9,AC,2,2018,10,V,2,2017,7,AC,2,2018,10.05,V,1,2018,10,V,2,2018,16,V,1,2017,10342,V,2,2018
17006073,11225,V,1,2018,7,AC,2,2018,10,V,2,2017,11.4,V,1,2017,13,V,1,2017,13.25,V,1,2017,10979,V,2,2019,0,NV,2,2019,10,V,2,2018,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,12.75,V,1,2017,3792,NV,2,2019
17006076,7,AC,2,2018,15,V,1,2018,10,V,2,2017,8.7,AC,2,2018,10,V,2,2017,10.5,V,1,2018,10.2,V,2,2018,10,V,1,2019,10,V,2,2018,10,V,1,2019,20,V,1,2019,16,V,1,2019,10,V,2,2018,12667,V,1,2019
17006144,10.75,V,1,2018,10,V,2,2018,10.2,V,1,2019,10,V,2,2018,10,V,1,2017,13.75,V,1,2017,10783,V,1,2019,10.5,V,1,2019,10,V,2,2018,18,V,1,2019,13,V,1,2019,15,V,1,2019,10,V,2,2018,12.75,V,1,2019
17006151,14,V,1,2018,10,V,2,2018,10.4,V,1,2017,16,V,1,2017,14.25,V,1,2018,11,V,1,2018,12608,V,1,2019,10,V,2,2019,10,V,2,2018,10,V,2,2018,10.05,V,1,2018,12663,V,1,2018,15,V,1,2019,11286,V,2,2019
17006156,10,V,2,2018,10,V,2,2017,10,V,2,2017,11.8,V,1,2018,10,V,2,2018,11.75,V,1,2017,10592,V,1,2019,10,V,2,2018,10,V,2,2017,16,V,1,2019,10,V,2,2018,10,V,1,2019,10.5,V,1,2018,11083,V,1,2019
17006162,10,V,2,2018,10,V,2,2017,10,V,2,2017,14.2,V,1,2019,10,V,1,2017,10,V,1,2017,10.7,V,1,2019,10,V,2,2017,10.05,V,1,2017,10,V,2,2017,10.05,V,1,2017,10,V,2,2017,10.5,V,1,2017,10.1,V,1,2019
17006164,10,V,2,2018,10,V,1,2018,10,V,2,2017,10.2,V,1,2017,10,V,2,2017,12.25,V,1,2017,10408,V,1,2019,10,V,2,2018,10,V,2,2017,20,V,1,2019,14,V,1,2019,10003,V,1,2017,12,V,1,2017,12667,V,1,2019
17006171,11948,V,1,2019,11.25,V,1,2018,10.4,V,1,2019,11.5,V,1,2018,10,V,2,2018,10,V,1,2018,10.85,V,1,2019,10,V,1,2019,10,V,2,2018,12,V,1,2019,10,V,2,2019,10,V,2,2019,10,V,1,2018,10333,V,2,2019
17006172,0,NRA,1,2019,0,NRA,1,2019,10,V,2,2017,14.1,V,1,2017,10,V,2,2017,14.5,V,1,2017,8.1,NV,2,2019,0,NV,2,2019,10.15,V,1,2017,0,NV,2,2019,10,V,2,2017,10,V,2,2017,14,V,1,2017,7358,NV,2,2019
17006174,10088,V,1,2019,10.75,V,1,2018,10.4,V,1,2019,10,V,2,2018,10,V,2,2017,10.75,V,1,2017,10331,V,1,2019,11.5,V,1,2019,12,V,1,2019,14,V,1,2019,14,V,1,2019,11,V,1,2019,10.75,V,1,2018,12208,V,1,2019
17006182,8.75,AC,2,2017,10,V,2,2017,10,V,1,2017,11,V,1,2017,10,V,2,2017,12.25,V,1,2017,10333,V,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,10.75,V,1,2017,1792,NV,2,2019
17006187,2.9,NRA,1,2019,3.75,NRA,1,2019,8,NV,2,2019,12.2,V,1,2017,10,V,2,2017,10,V,1,2017,7808,NV,2,2019,13.5,V,1,2019,10,V,2,2017,18,V,1,2019,11,V,1,2019,12,V,1,2019,14,V,1,2018,13083,V,1,2019
17006259,,NV,2,2019,,,,,,,,,,,,,,,,,,,,,,,2,2019,12.5,V,1,2019,12,V,1,2019,10,V,1,2019,20,V,1,2019,16,V,1,2019,12,V,1,2019,13.75,V,1,2019
17006288,10,V,2,2018,10.5,V,1,2018,11.6,V,1,2018,13.1,V,1,2017,10,V,1,2017,13.5,V,1,2017,11.45,V,1,2019,11.5,V,1,2019,10.15,V,1,2017,18,V,1,2019,12,V,1,2019,10,V,2,2017,10,V,2,2017,11942,V,1,2019
17006298,7,AC,2,2019,13.25,V,1,2018,11.6,V,1,2019,10,V,2,2018,15.7,V,1,2019,11.5,V,1,2018,11508,V,2,2019,10,V,2,2019,10,V,2,2019,12,V,1,2019,18,V,1,2019,11,V,1,2019,10,V,2,2018,11833,V,2,2019
17006311,10,V,2,2019,11.25,V,1,2019,10.4,V,1,2019,11,V,1,2019,10,V,2,2017,12.75,V,1,2017,10.9,V,2,2019,10,V,2,2019,10,V,2,2018,18,V,1,2019,10,V,2,2019,14,V,1,2019,13,V,1,2018,12.5,V,2,2019
17006325,10.3,V,1,2018,10,V,2,2018,10,V,2,2017,10,V,2,2017,10,V,1,2017,17.5,V,1,2017,11.3,V,1,2019,11.5,V,1,2019,10,V,2,2017,16,V,1,2019,10.1,V,1,2018,10,V,2,2017,17.25,V,1,2017,12475,V,1,2019
17006747,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019
17006759,10,V,2,2018,7.75,AC,2,2019,10,V,1,2019,10,V,2,2018,10,V,2,2017,12.25,V,1,2017,10,V,2,2019,10,V,2,2018,10,V,2,2017,10,V,2,2018,15,V,1,2019,10003,V,1,2018,10,V,2,2018,10834,V,1,2019
17007134,5.1,NV,2,2019,5,NV,2,2019,6,NV,2,2019,10,V,2,2018,10,V,2,2018,12,V,1,2018,8017,NV,2,2019,10,V,2,2018,10,V,2,2018,14,V,1,2019,12,V,1,2019,11,V,1,2019,16,V,1,2018,12167,V,1,2019
17007141,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,2.2,NRA,1,2019,2.8,NRA,1,2019,0,NRA,1,2019,.833,NV,2,2019,8.75,NV,2,2019,2,NV,2,2019,18,V,1,2019,14,V,1,2019,0,NV,2,2019,10,V,2,2019,8792,NV,2,2019
17007653,5.75,NV,2,2019,2,NRA,1,2019,10,V,2,2017,7,NV,2,2019,10,V,2,2017,11.75,V,1,2017,7.75,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,10,V,2,2017,1667,NV,2,2019
17007763,8.75,AC,2,2019,10.5,V,1,2018,10,V,1,2017,10,V,2,2018,10,V,2,2017,10.75,V,1,2018,10,V,2,2019,10,V,2,2018,10,V,2,2018,14,V,1,2019,13,V,1,2019,10006,V,1,2018,11,V,1,2019,11334,V,1,2019
17011867,1.3,NRA,1,2019,0,NRA,1,2019,10,V,2,2017,10.5,V,1,2017,10,V,2,2017,16,V,1,2017,7967,NV,2,2019,11.9,V,1,2017,15825,V,1,2017,10.95,V,1,2017,13.6,V,1,2017,14115,V,1,2017,17,V,1,2017,13898,V,1,2019
18001924,2,NRA,1,2019,10,V,2,2018,0,NRA,1,2019,10,V,2,2018,10125,V,1,2018,13.75,V,1,2018,7646,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019
18001931,7.5,AC,2,2019,10,V,2,2019,8,AC,2,2019,13.6,V,1,2019,10,V,2,2018,11.25,V,1,2018,10058,V,2,2019,14,V,1,2019,10.05,V,1,2018,16,V,1,2019,14,V,1,2019,10,V,1,2018,11,V,1,2018,12508,V,1,2019
18001952,11825,V,1,2018,10,V,2,2018,15.3,V,1,2018,10.4,V,1,2018,10,V,1,2018,13.75,V,1,2018,11879,V,1,2019,10,V,2,2019,10.1,V,1,2018,10,V,2,2018,10,V,2,2018,13,V,1,2019,11.5,V,1,2018,10767,V,2,2019
18002320,10.05,V,1,2019,13.25,V,1,2018,10,V,2,2018,10,V,1,2018,10,V,1,2018,13.5,V,1,2018,11133,V,1,2019,10,V,2,2019,10,V,2,2018,20,V,1,2019,11,V,1,2019,10,V,2,2018,14,V,1,2018,12.5,V,2,2019
18002333,12788,V,1,2019,10,V,2,2018,10.5,V,1,2018,13.5,V,1,2018,10,V,1,2018,11.75,V,1,2018,11423,V,1,2019,10,V,2,2018,10,V,2,2018,20,V,1,2019,16,V,1,2019,11.09,V,1,2018,14,V,1,2018,13515,V,1,2019
18002344,10,V,1,2018,7,AC,2,2018,13,V,1,2018,11,V,1,2018,10,V,2,2018,12.75,V,1,2018,10625,V,2,2019,10,V,2,2019,10,V,2,2018,10,V,2,2018,11,V,1,2019,15,V,1,2019,12,V,1,2019,11333,V,2,2019
18002571,2188,NRA,1,2019,10,V,2,2018,5.5,NV,2,2019,10,V,2,2018,8,NV,2,2019,15.5,V,1,2018,8531,NV,2,2019,8.5,NV,2,2019,12,V,1,2019,8,NV,2,2019,10,V,1,2019,10,V,2,2019,11.25,V,1,2018,9958,NV,2,2019
18002573,3488,NRA,1,2019,7,NV,2,2019,7,NV,2,2019,10,V,2,2019,10,V,2,2018,13,V,1,2018,8415,NV,2,2019,12.5,V,1,2019,20,V,1,2019,10,V,1,2019,10,V,1,2019,13,V,1,2019,11,V,1,2018,12.75,V,1,2019
18002591,8.5,AC,2,2019,10,V,1,2018,10,V,2,2018,13,V,1,2018,10,V,2,2019,12.5,V,1,2018,10667,V,2,2019,12,V,1,2019,10,V,2,2018,12,V,1,2019,8,AC,2,2019,11,V,1,2019,11.25,V,1,2018,10708,V,2,2019
18002605,8.5,AC,2,2018,10,V,2,2018,10,V,2,2018,10,V,2,2018,13.5,V,1,2018,13.5,V,1,2018,10917,V,2,2019,10,V,2,2018,10.1,V,1,2018,18,V,1,2019,10,V,1,2019,10,V,1,2019,12.75,V,1,2018,11808,V,1,2019
18002614,7,AC,2,2019,10,V,2,2018,11.1,V,1,2018,14.4,V,1,2018,10,V,2,2018,12125,V,1,2018,10771,V,2,2019,10,V,2,2018,10,V,2,2018,20,V,1,2019,13,V,1,2019,10895,V,1,2018,10,V,2,2018,12316,V,1,2019
18002636,8.75,AC,2,2018,10,V,2,2018,10.6,V,1,2018,10,V,2,2018,11,V,1,2018,10,V,2,2018,10058,V,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,10,V,2,2018,1667,NV,2,2019
18002639,2,NRA,1,2019,0,NRA,1,2019,10,V,2,2018,0,NRA,1,2019,10375,V,1,2018,11.5,V,1,2018,5646,NV,2,2019,0,NV,2,2019,10,V,2,2018,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,12.25,V,1,2018,3708,NV,2,2019
18002645,2.75,NRA,1,2019,3.5,NRA,1,2019,10,V,1,2019,10,V,1,2019,7,NV,2,2019,10,V,2,2019,7208,NV,2,2019,13,V,1,2019,10,V,1,2019,14,V,1,2019,12,V,1,2019,15,V,1,2019,12,V,1,2019,12667,V,1,2019
18002976,9.4,AC,2,2019,10,V,2,2019,8,AC,2,2019,12.6,V,1,2019,10,V,2,2018,10,V,2,2018,10,V,2,2019,14.5,V,1,2019,10,V,2,2018,16,V,1,2019,14,V,1,2019,16,V,1,2019,12,V,1,2018,13.75,V,1,2019
