COD_ETU,Note : TLGE3104,Résultat : TLGE3104,Session : TLGE3104,Année : TLGE3104,Note : TLGE3204,Résultat : TLGE3204,Session : TLGE3204,Année : TLGE3204,Note : TLGE3304,Résultat : TLGE3304,Session : TLGE3304,Année : TLGE3304,Note : TLGE3404,Résultat : TLGE3404,Session : TLGE3404,Année : TLGE3404,Note : TLGE3504,Résultat : TLGE3504,Session : TLGE3504,Année : TLGE3504,Note : TLGE3604,Résultat : TLGE3604,Session : TLGE3604,Année : TLGE3604,Note : TLGE3004,Résultat : TLGE3004,Session : TLGE3004,Année : TLGE3004,Note : TLGE4104,Résultat : TLGE4104,Session : TLGE4104,Année : TLGE4104,Note : TLGE4204,Résultat : TLGE4204,Session : TLGE4204,Année : TLGE4204,Note : TLGE4304,Résultat : TLGE4304,Session : TLGE4304,Année : TLGE4304,Note : TLGE4404,Résultat : TLGE4404,Session : TLGE4404,Année : TLGE4404,Note : TLGE4504,Résultat : TLGE4504,Session : TLGE4504,Année : TLGE4504,Note : TLGE4604,Résultat : TLGE4604,Session : TLGE4604,Année : TLGE4604,Note : TLGE4004,Résultat : TLGE4004,Session : TLGE4004,Année : TLGE4004,Note : TLMP140C,Résultat : TLMP140C,Session : TLMP140C,Année : TLMP140C,Note : TLMP240C,Résultat : TLMP240C,Session : TLMP240C,Année : TLMP240C
17005373,8.85,AC,2,2019,10.92,V,1,2018,10,V,2,2018,10,V,1,2018,11,V,1,2018,14,V,1,2018,10795,V,2,2019,10335,V,1,2018,10.02,V,1,2018,13,V,1,2018,11.9,V,1,2018,10,V,2,2018,7,AC,2,2018,10376,V,2,2018,,,,,,,,
17005415,10,V,2,2019,7,NV,2,2019,7,NV,2,2019,6.5,NV,2,2019,10,V,2,2019,11,V,1,2019,8583,NV,2,2019,13.3,V,1,2019,,,,,13,V,1,2019,,,,,13,V,1,2019,16,V,1,2019,,,1,2019,,,,,,,,
17005420,10.85,V,1,2018,7,NV,2,2019,3.85,NRA,1,2019,10.25,V,1,2018,10.25,V,1,2019,10,V,1,2018,8.7,NV,2,2019,13.7,V,1,2019,15,V,1,2019,12,V,1,2019,15,V,1,2019,,,,,,,,,,,1,2019,,,,,,,,
17005476,14525,V,1,2019,11.3,V,1,2019,10,V,2,2019,12.3,V,1,2019,11,V,1,2019,11,V,1,2019,11688,V,2,2019,12.8,V,1,2019,18,V,1,2019,11,V,1,2019,10,V,2,2019,13,V,1,2019,16,V,1,2019,13467,V,2,2019,,,,,,,,
17005512,7,NV,2,2019,3.9,NRA,1,2019,8,NV,2,2019,12,V,1,2018,10,V,1,2019,13,V,1,2018,8983,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,,,,,,,,
17005526,11.45,V,1,2019,,,,,,,,,10,V,2,2018,11375,V,1,2019,10,V,2,2019,,,1,2019,12.6,V,1,2019,14,V,1,2019,10,V,1,2019,,,,,8,NV,2,2019,,,,,,,1,2019,,,,,,,,
17005529,10.65,V,1,2018,7.5,AC,2,2019,11.45,V,1,2019,10,V,2,2018,16875,V,1,2019,14,V,1,2018,11746,V,2,2019,13.55,V,1,2019,14,V,1,2019,10,V,2,2018,14.53,V,1,2018,12,V,1,2019,16,V,1,2019,13347,V,1,2019,,,,,,,,
17005537,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NV,2,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2019,,,,,,,,
17005547,10,V,2,2019,10,V,2,2018,10,V,1,2018,10,V,2,2018,10.5,V,1,2019,14,V,1,2018,10.75,V,2,2019,14.2,V,1,2019,17,V,1,2019,10,V,2,2018,17,V,1,2019,10.2,V,1,2018,10,V,2,2019,13067,V,2,2019,,,,,,,,
17005549,12.05,V,1,2019,11,V,1,2019,10.05,V,1,2018,10.75,V,1,2018,13375,V,1,2019,14,V,1,2018,11871,V,1,2019,9.8,AC,2,2019,13,V,1,2019,11,V,1,2019,15,V,1,2019,13,V,1,2019,12,V,1,2019,12.3,V,2,2019,,,,,,,,
17005567,10,V,2,2018,7,AC,2,2019,10,V,2,2018,10.3,V,1,2019,10,V,2,2018,14,V,1,2018,10217,V,2,2019,13625,V,1,2019,18,V,1,2019,13,V,1,2018,10,V,2,2019,10,V,2,2018,12,V,1,2019,12771,V,2,2019,,,,,,,,
17005592,11.1,V,1,2018,7.85,AC,2,2019,10,V,2,2018,10,V,1,2018,10,V,2,2018,11.5,V,1,2018,10075,V,2,2019,12.97,V,1,2018,11.6,V,1,2018,8.5,AC,2,2018,10.85,V,1,2018,7,AC,2,2018,10,V,2,2018,10153,V,2,2018,,,,,,,,
17005598,13.75,V,1,2018,10.76,V,1,2018,10.9,V,1,2018,12,V,1,2018,10,V,2,2018,14.5,V,1,2018,11985,V,2,2018,10365,V,1,2018,14,V,1,2019,11,V,1,2019,11.55,V,1,2018,12,V,1,2019,16,V,1,2019,12486,V,1,2019,,,,,,,,
17005599,12675,V,1,2018,15.18,V,1,2018,10.8,V,1,2018,14.5,V,1,2018,10,V,1,2018,14,V,1,2019,12859,V,1,2019,16.74,V,1,2018,13.65,V,1,2018,10.5,V,1,2018,16.1,V,1,2018,13.7,V,1,2018,10,V,2,2018,13448,V,2,2018,,,,,,,,
17005600,10,V,2,2019,7,AC,2,2019,7.4,AC,2,2019,11.5,V,1,2018,11375,V,1,2019,12,V,1,2018,9879,AC,2,2019,12.1,V,1,2019,16.5,V,1,2019,10,V,1,2018,12.6,V,1,2018,10,V,2,2018,12,V,1,2019,12.2,V,1,2019,,,,,,,,
17005606,10,V,2,2019,10,V,2,2019,10.9,V,1,2019,10,V,2,2018,10125,V,1,2019,11,V,1,2018,10338,V,2,2019,8.15,AC,2,2019,18,V,1,2019,10,V,1,2019,7,AC,2,2019,13,V,1,2019,12,V,1,2019,11358,V,2,2019,,,,,,,,
17005727,10,V,2,2019,5,NV,2,2019,10.2,V,1,2019,10.5,V,1,2018,12,V,1,2019,12.5,V,1,2018,10033,NV,2,2019,15.5,V,1,2019,,,,,,,,,14.35,V,1,2018,10,V,1,2019,,,,,,,1,2019,,,,,,,,
17005732,10,V,2,2019,10.25,V,1,2019,10,V,2,2018,12,V,1,2018,10.25,V,1,2018,12,V,1,2018,10.75,V,2,2019,12175,V,1,2019,10.05,V,1,2018,12.5,V,1,2018,14.53,V,1,2018,10.6,V,1,2018,16,V,1,2019,12643,V,1,2019,,,,,,,,
17005734,10,V,2,2019,10,V,2,2019,10.05,V,1,2019,10,V,2,2018,13,V,1,2019,13.5,V,1,2018,11092,V,2,2019,12.8,V,1,2019,13,V,1,2019,11,V,1,2019,11,V,1,2019,19,V,1,2019,16,V,1,2019,13.8,V,1,2019,,,,,,,,
17005735,11925,V,1,2019,10.55,V,1,2019,12,V,1,2019,15.9,V,1,2019,8.25,AC,2,2019,16,V,1,2019,12438,V,2,2019,13275,V,1,2019,18,V,1,2019,10,V,2,2019,10,V,2,2019,12,V,1,2019,12,V,1,2019,12546,V,2,2019,,,,,,,,
17005741,10,V,2,2019,7,NV,2,2019,10.55,V,1,2019,8.5,NV,2,2019,10.25,V,1,2019,12.5,V,1,2018,9.8,NV,2,2019,,,,,8,NV,2,2019,10,V,2,2019,7,NV,2,2019,13,V,1,2019,,,,,,,1,2019,,,,,,,,
17005756,8,AC,2,2019,10.25,V,1,2019,13.35,V,1,2019,16.3,V,1,2019,8875,AC,2,2019,16,V,1,2019,12129,V,2,2019,14.4,V,1,2019,18,V,1,2019,12,V,1,2019,13,V,1,2019,15,V,1,2019,10,V,1,2019,13733,V,1,2019,,,,,,,,
17005779,10.7,V,1,2019,7.35,AC,2,2019,7.3,AC,2,2019,11,V,1,2018,10.25,V,1,2019,13.5,V,1,2018,10017,V,2,2019,13.7,V,1,2019,12.5,V,1,2019,11,V,1,2019,16.8,V,1,2018,10.7,V,1,2018,12,V,1,2019,12783,V,1,2019,,,,,,,,
17005781,7.75,AC,2,2019,13,V,1,2019,10.2,V,1,2019,12.25,V,1,2018,10,V,2,2018,14,V,1,2018,11.2,V,2,2019,12975,V,1,2019,10,V,2,2018,10,V,2,2019,14.35,V,1,2018,12,V,1,2019,16,V,1,2019,12554,V,2,2019,,,,,,,,
17005782,10575,V,1,2018,7,AC,2,2018,10,V,2,2018,10.25,V,1,2018,10.25,V,1,2018,15,V,1,2018,10513,V,2,2018,14.4,V,1,2019,14,V,1,2019,11,V,1,2019,13.65,V,1,2018,13,V,1,2019,16,V,1,2019,13675,V,1,2019,,,,,,,,
17005788,10,V,2,2019,7.6,AC,2,2019,10,V,2,2019,13,V,1,2018,10,V,2,2019,15,V,1,2019,10933,V,2,2019,12525,V,1,2019,12,V,1,2019,10,V,2,2019,,,,,10,V,2,2018,,,,,,,1,2019,,,,,,,,
17005796,7,NV,2,2019,5.6,NV,2,2019,,,,,7,NV,2,2019,10375,V,1,2019,10,V,1,2018,,,1,2019,,,,,,,,,14.5,V,1,2019,,,,,13,V,1,2019,16,V,1,2019,,,1,2019,,,,,,,,
17005798,13.75,V,1,2019,10.4,V,1,2019,13.1,V,1,2019,10.8,V,1,2019,13375,V,1,2019,16,V,1,2019,12904,V,1,2019,12,V,1,2019,10,V,1,2019,13,V,1,2019,17,V,1,2019,15,V,1,2019,12,V,1,2019,13167,V,1,2019,,,,,,,,
17005797,13.3,V,1,2019,12.45,V,1,2019,10,V,2,2019,11,V,1,2019,11625,V,1,2019,15,V,1,2018,12229,V,2,2019,12.55,V,1,2019,14,V,1,2019,10,V,1,2018,7,AC,2,2019,11,V,1,2019,16,V,1,2019,11758,V,2,2019,,,,,,,,
17005802,10,V,2,2018,10,V,2,2018,7.75,AC,2,2018,10,V,2,2018,10,V,2,2018,16,V,1,2018,10625,V,2,2018,10625,V,1,2018,18,V,1,2019,12.5,V,1,2018,15.23,V,1,2018,15,V,1,2019,16,V,1,2019,14559,V,1,2019,,,,,,,,
17005809,10,V,2,2018,7.15,AC,2,2019,10.15,V,1,2018,10,V,2,2018,10,V,1,2019,13.5,V,1,2018,10133,V,2,2019,14.1,V,1,2019,14,V,1,2019,10,V,2,2018,12.78,V,1,2018,13,V,1,2019,16,V,1,2019,13313,V,1,2019,,,,,,,,
17005974,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NV,2,2019,15,V,1,2019,18,V,1,2019,16,V,1,2019,11,V,1,2019,13,V,1,2019,16,V,1,2019,14833,V,1,2019,,,,,,,,
17005976,10,V,2,2019,10,V,2,2019,7.8,AC,2,2019,10.75,V,1,2018,12.25,V,1,2019,10,V,1,2018,10133,V,2,2019,14.2,V,1,2019,18,V,1,2019,18,V,1,2019,13,V,1,2019,13,V,1,2019,16,V,1,2019,15367,V,1,2019,,,,,,,,
17005979,10.65,V,1,2018,10.02,V,1,2018,7.2,AC,2,2019,9.5,AC,2,2019,10,V,2,2018,15,V,1,2018,10395,V,2,2019,15.45,V,1,2019,11.15,V,1,2018,12,V,1,2019,14.18,V,1,2018,12,V,1,2019,12,V,1,2019,12797,V,1,2019,,,,,,,,
17005981,10,V,2,2019,7,AC,2,2019,11.5,V,1,2018,12,V,1,2018,10875,V,1,2019,12.5,V,1,2018,10646,V,2,2019,15.35,V,1,2019,18,V,1,2019,13.5,V,1,2018,15225,V,1,2018,11,V,1,2018,16,V,1,2019,14846,V,1,2019,,,,,,,,
17005985,7,AC,2,2019,7,AC,2,2019,7,AC,2,2019,10,V,2,2018,14125,V,1,2019,14.5,V,1,2019,9938,AC,2,2019,8.4,AC,2,2019,10,V,1,2019,12,V,1,2019,13,V,1,2019,11,V,1,2019,12,V,1,2019,11067,V,2,2019,,,,,,,,
17005986,12.75,V,1,2019,2.65,NRA,1,2019,7.5,NV,2,2019,10,V,2,2019,14,V,1,2019,12,V,1,2018,9817,NV,2,2019,10,V,2,2018,14,V,1,2019,10,V,2,2019,11,V,1,2019,18,V,1,2019,16,V,1,2019,13167,V,2,2019,,,,,,,,
17005988,0,NRA,1,2019,0,NRA,1,2019,,,,,12.25,V,1,2018,0,NRA,1,2019,0,NRA,1,2019,,,1,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2019,,,,,,,,
17005991,10,V,2,2019,5.2,NV,2,2019,10,V,2,2019,11.5,V,1,2018,11.5,V,1,2019,11.5,V,1,2018,9.95,NV,2,2019,16.75,V,1,2019,14,V,1,2019,13,V,1,2018,13,V,1,2019,13.4,V,1,2018,,,,,,,1,2019,,,,,,,,
17005998,7.6,AC,2,2019,10,V,2,2019,8.15,AC,2,2019,10.75,V,1,2018,10,V,2,2018,13.5,V,1,2018,10,V,2,2019,12.03,V,1,2018,10.1,V,1,2018,11,V,1,2018,16.45,V,1,2018,10,V,2,2018,12,V,1,2019,11.93,V,1,2019,,,,,,,,
17006001,10,V,2,2019,10.24,V,1,2018,10,V,2,2019,10,V,2,2018,10375,V,1,2019,12.5,V,1,2018,10519,V,2,2019,15.4,V,1,2019,14,V,1,2019,10.5,V,1,2019,10,V,2,2019,13,V,1,2019,16,V,1,2019,13.15,V,2,2019,,,,,,,,
17006004,,,,,,,,,,,,,,,,,,,,,0,NRA,1,2019,,,1,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2019,,,,,,,,
17006006,10.1,V,1,2019,10.45,V,1,2019,12.7,V,1,2018,13,V,1,2018,12.25,V,1,2019,16,V,1,2018,12417,V,1,2019,14.65,V,1,2019,18,V,1,2019,10,V,1,2019,12.25,V,1,2018,12.4,V,1,2018,10,V,1,2018,12883,V,1,2019,,,,,,,,
17006041,15275,V,1,2019,13.6,V,1,2019,14.75,V,1,2019,14.2,V,1,2019,13375,V,1,2019,16,V,1,2019,14533,V,1,2019,14.1,V,1,2019,16.5,V,1,2019,11,V,1,2019,11,V,1,2019,12,V,1,2019,16,V,1,2019,13433,V,1,2019,,,,,,,,
17006060,9.1,AC,2,2019,7,AC,2,2019,10,V,2,2018,10.2,V,1,2019,10,V,2,2018,15.5,V,1,2018,10.3,V,2,2019,13.5,V,1,2019,14,V,1,2019,10.5,V,1,2018,8,AC,2,2019,10,V,1,2019,16,V,1,2019,12,V,2,2019,,,,,,,,
17006062,7,AC,2,2019,7,AC,2,2019,10,V,2,2018,11.25,V,1,2018,10,V,2,2018,10.5,V,1,2018,9292,AC,2,2019,14025,V,1,2019,12,V,1,2019,8,AC,2,2019,15225,V,1,2018,12,V,1,2019,16,V,1,2019,12875,V,2,2019,,,,,,,,
17006064,10.1,V,1,2018,11.76,V,1,2018,10,V,2,2018,10,V,2,2018,10125,V,1,2019,12,V,1,2018,10664,V,1,2019,14.1,V,1,2019,10,V,2,2018,10,V,1,2018,14.35,V,1,2018,10,V,2,2018,10,V,2,2018,11408,V,1,2019,,,,,,,,
17006066,8.95,AC,2,2019,10.1,V,1,2019,10,V,2,2018,10.5,V,1,2018,10,V,2,2018,12,V,1,2018,10258,V,2,2019,14.9,V,1,2019,18,V,1,2019,14.5,V,1,2019,12.6,V,1,2018,12,V,1,2019,16,V,1,2019,14667,V,1,2019,,,,,,,,
17006068,10975,V,1,2019,7.4,AC,2,2019,10,V,2,2019,10.25,V,1,2018,12125,V,1,2019,12.5,V,1,2018,10542,V,2,2019,10,V,2,2018,12,V,1,2019,12,V,1,2018,11,V,1,2019,13,V,1,2019,16,V,1,2019,12333,V,1,2019,,,,,,,,
17006070,10,V,2,2019,,,,,8.5,NV,2,2019,11.7,V,1,2019,15,V,1,2019,16,V,1,2018,,,1,2019,16.3,V,1,2019,18,V,1,2019,11,V,1,2019,13,V,1,2019,10,V,2,2019,10,V,1,2019,13.05,V,2,2019,,,,,,,,
17006073,2.9,NRA,1,2019,6.9,NV,2,2019,5.55,NV,2,2019,6.8,NV,2,2019,8,NV,2,2019,13,V,1,2018,7192,NV,2,2019,,,,,,,,,0,NRA,1,2019,,,,,12,V,1,2019,,,,,,,1,2019,,,,,,,,
17006076,10,V,2,2019,3.2,NRA,1,2019,8.5,NV,2,2019,10,V,2,2019,10125,V,1,2019,11.5,V,1,2019,8888,NV,2,2019,,,,,,,,,11,V,1,2019,,,,,12,V,1,2019,,,,,,,1,2019,,,,,,,,
17006078,8.15,AC,2,2019,7,AC,2,2019,10.05,V,1,2019,14.1,V,1,2019,10,V,2,2018,13,V,1,2018,10383,V,2,2019,10225,V,1,2019,10,V,2,2018,10,V,2,2018,7,AC,2,2019,10,V,2,2018,10,V,1,2019,9538,AC,2,2019,,,,,,,,
17006144,7,NV,2,2019,5.85,NV,2,2019,7.5,NV,2,2019,10,V,2,2018,10.25,V,1,2019,10,V,1,2018,8433,NV,2,2019,,,,,,,,,13,V,1,2019,,,,,13,V,1,2019,,,,,,,1,2019,,,,,,,,
17006148,10,V,2,2019,10,V,2,2019,10,V,2,2018,12.5,V,1,2018,10,V,2,2018,10,V,1,2018,10417,V,2,2019,12975,V,1,2019,10,V,1,2019,10,V,2,2019,13,V,1,2019,10,V,2,2018,16,V,1,2019,11996,V,2,2019,,,,,,,,
17006151,12.25,V,1,2019,7,AC,2,2019,10,V,1,2019,10,V,2,2019,10,V,2,2019,11.5,V,1,2019,10125,V,2,2019,,,,,18,V,1,2019,16,V,1,2019,11,V,1,2019,,,,,13.6,V,1,2019,,,1,2019,,,,,,,,
17006156,10,V,2,2019,10,V,2,2019,10.2,V,1,2018,11.2,V,1,2019,11,V,1,2019,12,V,1,2018,10733,V,2,2019,11.75,V,1,2019,10,V,2,2019,10,V,1,2019,,,,,13,V,1,2019,,,,,,,1,2019,,,,,,,,
17006158,10.05,V,1,2019,7.35,NV,2,2019,13.25,V,1,2019,4.4,NRA,1,2019,12875,V,1,2019,14,V,1,2018,10321,NV,2,2019,5.8,NV,2,2019,5,NV,2,2019,10,V,1,2018,6,NV,2,2019,10,V,2,2019,10,V,2,2019,7.8,NV,2,2019,,,,,,,,
17006161,7,AC,2,2019,7,AC,2,2019,10,V,2,2018,10,V,2,2018,9.5,AC,2,2019,12,V,1,2018,9.25,AC,2,2019,15.6,V,1,2019,14,V,1,2019,11.5,V,1,2018,14.18,V,1,2018,11,V,1,2019,16,V,1,2019,13713,V,1,2019,,,,,,,,
17006162,14.35,V,1,2019,7.4,AC,2,2019,10.1,V,1,2018,10,V,2,2018,7875,AC,2,2019,11,V,1,2018,10121,V,2,2019,10435,V,1,2018,14,V,1,2019,11,V,1,2018,14.88,V,1,2018,11,V,1,2019,16,V,1,2019,12886,V,1,2019,,,,,,,,
17006164,10,V,2,2019,7,AC,2,2019,10,V,2,2018,10,V,2,2018,10625,V,1,2019,16,V,1,2018,10604,V,2,2019,15.55,V,1,2019,14,V,1,2019,12,V,1,2018,14.35,V,1,2018,11,V,1,2019,16,V,1,2019,13817,V,1,2019,,,,,,,,
17006171,1.5,NRA,1,2019,,,,,,,,,0,NRA,1,2019,3.25,NRA,1,2019,.5,NRA,1,2019,,,1,2019,,,,,,,,,10,V,2,2019,,,,,7,NV,2,2019,,,,,,,1,2019,,,,,,,,
17006172,,,,,,,,,1,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,,,1,2019,,,,,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,,,,,,,1,2019,,,,,,,,
17006173,12075,V,1,2018,10,V,2,2018,10,V,2,2018,10,V,2,2018,10.5,V,1,2018,16,V,1,2018,11429,V,2,2018,15.95,V,1,2019,18,V,1,2019,12.5,V,1,2018,16.63,V,1,2018,10,V,2,2018,10,V,2,2019,13847,V,2,2019,,,,,,,,
17006174,4.15,NRA,1,2019,5.1,NV,2,2019,,,,,1.8,NRA,1,2019,3.75,NRA,1,2019,11,V,1,2018,,,1,2019,,,,,,,,,,,,,,,,,10,V,2,2019,,,,,,,1,2019,,,,,,,,
17006180,10,V,2,2019,10.25,V,1,2019,10.25,V,1,2019,10,V,2,2018,11125,V,1,2019,14,V,1,2018,10938,V,2,2019,13.35,V,1,2018,14,V,1,2019,12.5,V,1,2018,11025,V,1,2018,14,V,1,2019,16,V,1,2019,13479,V,1,2019,,,,,,,,
17006181,7,AC,2,2019,7,AC,2,2019,10.4,V,1,2018,13.75,V,1,2018,10,V,2,2018,10,V,1,2018,9692,AC,2,2019,11665,V,1,2018,11.95,V,1,2018,11.5,V,1,2018,10,V,2,2018,8.9,AC,2,2018,7.95,AC,2,2018,10328,V,2,2018,,,,,,,,
17006182,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NV,2,2019,,,,,,,,,,,,,,,,,0,NV,2,2019,,,,,,,1,2019,,,,,,,,
17006187,0,NRA,1,2019,,,,,0,NRA,1,2019,4.7,NRA,1,2019,8125,NV,2,2019,10,V,1,2018,,,1,2019,,,,,,,,,14.5,V,1,2019,,,,,14,V,1,2019,,,,,,,1,2019,,,,,,,,
17006247,8.75,AC,2,2019,8,AC,2,2019,7,AC,2,2019,7.5,AC,2,2019,8.25,AC,2,2019,14.5,V,1,2019,9,AC,2,2019,14275,V,1,2019,14.5,V,1,2019,10,V,1,2019,9,AC,2,2019,10,V,2,2019,16,V,1,2019,12296,V,2,2019,,,,,,,,
17006250,10,V,2,2018,7,AC,2,2019,10.05,V,1,2019,10,V,2,2018,12,V,1,2019,12.5,V,1,2018,10258,V,2,2019,14.4,V,1,2019,14,V,1,2019,11,V,1,2019,10,V,2,2018,10,V,1,2019,16,V,1,2019,12567,V,1,2019,,,,,,,,
17006251,12275,V,1,2018,11,V,1,2019,10,V,2,2018,11.75,V,1,2018,11,V,1,2018,16,V,1,2018,12004,V,1,2019,13.15,V,1,2019,10.03,V,1,2018,11.5,V,1,2018,11.9,V,1,2018,10,V,2,2018,10,V,1,2018,11097,V,1,2019,,,,,,,,
17006254,7.25,AC,2,2019,7.3,AC,2,2019,11,V,1,2019,10,V,2,2018,14.75,V,1,2019,14.5,V,1,2018,10.8,V,2,2019,14,V,1,2019,12,V,1,2019,11,V,1,2019,15925,V,1,2018,10,V,2,2019,12,V,1,2019,12488,V,2,2019,,,,,,,,
17006257,10,V,2,2019,7,AC,2,2019,10,V,2,2018,10,V,2,2018,10,V,2,2019,14,V,1,2018,10167,V,2,2019,10015,V,1,2018,14,V,1,2019,10,V,2,2018,15,V,1,2019,13,V,1,2019,16,V,1,2019,13003,V,1,2019,,,,,,,,
17006259,10,V,2,2019,1.95,NRA,1,2019,5.05,NV,2,2019,10,V,2,2019,0,NRA,1,2019,11.5,V,1,2019,6417,NV,2,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2019,,,,,,,,
17006260,12675,V,1,2019,10,V,2,2018,10,V,2,2018,12.25,V,1,2018,9.25,AC,2,2019,12,V,1,2018,11029,V,2,2019,15.2,V,1,2019,10,V,2,2018,13.5,V,1,2018,13,V,1,2019,12,V,1,2019,12,V,1,2019,12617,V,1,2019,,,,,,,,
17006262,11.9,V,1,2018,10,V,2,2019,11.55,V,1,2018,10,V,2,2018,10,V,2,2018,14.5,V,1,2019,11325,V,2,2019,12,V,1,2018,12175,V,1,2018,13,V,1,2018,14.88,V,1,2018,9,AC,2,2018,7,AC,2,2018,11343,V,2,2018,,,,,,,,
17006269,10.3,V,1,2019,10.8,V,1,2019,10.05,V,1,2019,10,V,2,2019,11,V,1,2019,11,V,1,2019,10525,V,2,2019,13.1,V,1,2019,18,V,1,2019,18,V,1,2019,11,V,1,2019,9,AC,2,2019,16,V,1,2019,14183,V,2,2019,,,,,,,,
17006275,12.3,V,1,2019,10,V,1,2018,10,V,2,2018,12.75,V,1,2018,14625,V,1,2019,16.5,V,1,2019,12696,V,1,2019,11.85,V,1,2019,10.1,V,1,2018,12,V,1,2018,9,AC,2,2019,10.5,V,1,2018,10.6,V,1,2018,10675,V,2,2019,,,,,,,,
17006278,10,V,2,2019,7,AC,2,2019,10,V,2,2019,10,V,1,2018,10,V,2,2018,12,V,1,2018,9833,AC,2,2019,10.92,V,1,2018,14,V,1,2019,11.5,V,1,2018,16.1,V,1,2018,11.4,V,1,2018,16,V,1,2019,13.32,V,1,2019,,,,,,,,
17006286,10075,V,1,2019,2.5,NRA,1,2019,10.05,V,1,2019,10,V,2,2019,8.25,NV,2,2019,15,V,1,2018,9313,NV,2,2019,15575,V,1,2019,14,V,1,2019,10.5,V,1,2018,13,V,1,2019,13,V,1,2019,16,V,1,2019,13679,V,1,2019,,,,,,,,
17006288,3.5,NRA,1,2019,10,V,2,2019,5.6,NV,2,2019,10,V,2,2018,12625,V,1,2019,15,V,1,2018,9454,NV,2,2019,12.8,V,1,2019,,,,,16,V,1,2019,13.83,V,1,2018,13.5,V,1,2019,,,,,,,1,2019,,,,,,,,
17006292,8.2,AC,2,2019,7.75,AC,2,2019,10.1,V,1,2019,8.5,AC,2,2019,14.5,V,1,2019,11,V,1,2018,10008,V,2,2019,12355,V,1,2018,12.2,V,1,2018,10,V,1,2018,12.6,V,1,2018,11,V,1,2018,12,V,1,2019,11693,V,1,2019,,,,,,,,
17006293,7,AC,2,2019,10.3,V,1,2019,10.4,V,1,2019,11.5,V,1,2018,13125,V,1,2019,15,V,1,2018,11221,V,2,2019,10.51,V,1,2018,10.05,V,1,2018,11,V,1,2018,13125,V,1,2018,15,V,1,2019,12,V,1,2019,11948,V,1,2019,,,,,,,,
17006295,10,V,2,2019,10.85,V,1,2019,10,V,2,2018,7.8,AC,2,2019,14,V,1,2019,13.5,V,1,2018,11025,V,2,2019,12.3,V,1,2019,10,V,2,2018,11.5,V,1,2018,15.05,V,1,2018,11.9,V,1,2018,12,V,1,2019,12125,V,1,2019,,,,,,,,
17006298,7,NV,2,2019,,,,,,,,,,,,,8125,NV,2,2019,10,V,1,2019,,,1,2019,,,,,,,,,,,,,,,,,13,V,1,2019,,,,,,,1,2019,,,,,,,,
17006301,15,V,1,2019,10.1,V,1,2019,10,V,2,2018,10,V,2,2018,13,V,1,2019,11.5,V,1,2018,11.6,V,1,2019,10025,V,1,2018,10005,V,1,2018,10,V,2,2018,11.73,V,1,2018,12,V,1,2019,16,V,1,2019,11627,V,1,2019,,,,,,,,
17006309,7,AC,2,2019,7.45,AC,2,2019,10,V,1,2019,10,V,2,2018,8.5,AC,2,2019,12.5,V,1,2018,9242,AC,2,2019,13.15,V,1,2019,12,V,1,2019,11,V,1,2019,10,V,2,2019,12,V,1,2019,7,AC,2,2019,10858,V,2,2019,,,,,,,,
17006311,4.3,NRA,1,2019,,,,,,,,,10,V,2,2019,,,,,11,V,1,2018,,,1,2019,,,,,,,,,6,NV,2,2019,,,,,14,V,1,2019,,,,,,,1,2019,,,,,,,,
17006315,7,AC,2,2019,7.3,AC,2,2019,10,V,2,2018,13,V,1,2018,10,V,2,2018,15.5,V,1,2018,10467,V,2,2019,12375,V,1,2018,13,V,1,2019,11,V,1,2018,14,V,1,2018,11,V,1,2019,16,V,1,2019,12896,V,1,2019,,,,,,,,
17006321,10,V,2,2019,10.15,V,1,2019,8.5,AC,2,2019,12.25,V,1,2018,11625,V,1,2019,13,V,1,2018,10921,V,2,2019,11.7,V,1,2019,10,V,1,2019,10,V,1,2018,13,V,1,2019,15,V,1,2019,10,V,1,2019,11617,V,1,2019,,,,,,,,
17006325,4.6,NRA,1,2019,7,NV,2,2019,7,NV,2,2019,10,V,2,2018,13.5,V,1,2019,16,V,1,2018,9683,NV,2,2019,10.6,V,1,2019,13,V,1,2019,13,V,1,2019,10.5,V,1,2018,10,V,2,2019,,,,,,,1,2019,,,,,,,,
