"COD_ETU","Note : TLGE3104","Résultat : TLGE3104","Session : TLGE3104","Année : TLGE3104","Note : TLGE3204","Résultat : TLGE3204","Session : TLGE3204","Année : TLGE3204","Note : TLGE3304","Résultat : TLGE3304","Session : TLGE3304","Année : TLGE3304","Note : TLGE3404","Résultat : TLGE3404","Session : TLGE3404","Année : TLGE3404","Note : TLGE3504","Résultat : TLGE3504","Session : TLGE3504","Année : TLGE3504","Note : TLGE3604","Résultat : TLGE3604","Session : TLGE3604","Année : TLGE3604","Note : TLGE3004","Résultat : TLGE3004","Session : TLGE3004","Année : TLGE3004","Note : TLGE4104","Résultat : TLGE4104","Session : TLGE4104","Année : TLGE4104","Note : TLGE4204","Résultat : TLGE4204","Session : TLGE4204","Année : TLGE4204","Note : TLGE4304","Résultat : TLGE4304","Session : TLGE4304","Année : TLGE4304","Note : TLGE4404","Résultat : TLGE4404","Session : TLGE4404","Année : TLGE4404","Note : TLGE4504","Résultat : TLGE4504","Session : TLGE4504","Année : TLGE4504","Note : TLGE4604","Résultat : TLGE4604","Session : TLGE4604","Année : TLGE4604","Note : TLGE4004","Résultat : TLGE4004","Session : TLGE4004","Année : TLGE4004","Note : TLMP140C","Résultat : TLMP140C","Session : TLMP140C","Année : TLMP140C","Note : TLMP240C","Résultat : TLMP240C","Session : TLMP240C","Année : TLMP240C"
"14000545","10","V","2","2017","0","NRA","1","2020","10","V","2","2020","11.25","V","1","2017","10","V","2","2017","11","V","1","2016","8,708","NV","2","2020","10.5","V","1","2019","10","V","1","2019","10","V","2","2020","14,175","V","1","2018","11","V","1","2020",".5","NV","2","2020","9,363","NV","2","2020","","","","","","","",""
"15000649","1.5","NV","2","2020","10","V","2","2020","10","V","2","2019","11.25","V","1","2017","10","V","2","2018","12","V","1","2016","9,125","NV","2","2020","15.85","V","1","2019","10","V","1","2019","11","V","1","2016","13","V","1","2017","10","V","2","2016","16","V","1","2019","12,642","V","1","2019","","","","","","","",""
"15000874","10","V","2","2018","8","AC","2","2020","10.5","V","1","2020","10","V","2","2018","10","V","2","2020","10","V","1","2016","9.75","AC","2","2020","10,425","V","1","2020","10","V","2","2020","10","V","2","2019","17","V","1","2020","10","V","1","2019","7","AC","2","2020","10,738","V","2","2020","","","","","","","",""
"15001074","10","V","2","2019","7","AC","2","2020","10","V","2","2020","10","V","2","2018","10","V","2","2019","10","V","1","2019","9.5","AC","2","2020","10.95","V","1","2019","7","AC","2","2019","11","V","1","2019","9","AC","2","2019","13","V","1","2019","10","V","1","2019","10,158","V","2","2019","","","","","","","",""
"15001763","6","NV","2","2020","5","NV","2","2020","7","NV","2","2020","10","V","2","2018","7","NV","2","2020","10","V","1","2016","7.5","NV","2","2020","13.55","V","1","2019","10","V","1","2019","11","V","1","2019","0","NRA","1","2020","11","V","1","2019","0","NRA","1","2020","7,592","NV","2","2020","","","","","","","",""
"15004320","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","10","V","2","2017","0","NRA","1","2020","10","V","2","2016","3,333","NV","2","2020","0","NRA","1","2020","10","V","2","2016","12.5","V","1","2016","0","NRA","1","2020","11,875","V","1","2016","0","NRA","1","2020","5,729","NV","2","2020","","","","","","","",""
"15004538","10","V","2","2020","10","V","2","2018","7","AC","2","2020","10","V","1","2017","10","V","2","2020","10.5","V","1","2016","9,583","AC","2","2020","10","V","1","2019","14","V","1","2019","10","V","1","2017","10","V","1","2017","10","V","2","2016","16","V","1","2019","11,667","V","1","2019","","","","","","","",""
"15004586","10","V","2","2020","10","V","2","2018","10","V","2","2020","10","V","2","2017","12","V","1","2020","12","V","1","2016","10,667","V","2","2020","10,023","V","1","2018","10","V","2","2020","10","V","2","2016","11.5","V","1","2017","11,875","V","1","2016","7","AC","2","2020","10,066","V","2","2020","","","","","","","",""
"15004622","10","V","1","2020","10","V","1","2017","10","V","2","2017","10.5","V","1","2017","10","V","2","2017","10","V","2","2016","10,083","V","1","2020","13,145","V","1","2018","10","V","2","2017","10","V","1","2019","10.5","V","1","2020","13","V","1","2017","10","V","2","2019","11,108","V","1","2020","","","","","","","",""
"15005607","10","V","1","2020","2","NV","2","2020","12.5","V","1","2020","10","V","1","2016","10","V","2","2020","10.5","V","1","2019","9,167","NV","2","2020","9,575","NV","2","2020","4","NV","2","2020","11","V","1","2020","10","V","2","2020","10","V","2","2020","0","NRA","1","2020","7,429","NV","2","2020","","","","","","","",""
"15005614","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","10.25","V","1","2017","10","V","2","2017","11","V","1","2016","5,208","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","11.5","V","1","2016","15.6","V","1","2016","10","V","2","2017","0","NRA","1","2020","6,183","NV","2","2020","","","","","","","",""
"15005797","10","V","2","2019","7","AC","2","2020","10","V","2","2020","10.5","V","1","2018","10","V","2","2020","10","V","2","2016","9,583","AC","2","2020","14.1","V","1","2020","7.35","AC","2","2020","13","V","1","2019","15","V","1","2019","12","V","1","2019","7","AC","2","2020","11,408","V","2","2020","","","","","","","",""
"15007511","11","V","1","2016","0","NRA","1","2020","0","NRA","1","2020","16.5","V","1","2016","0","NRA","1","2020","14","V","1","2016","6,917","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020","","","","","","","",""
"15008226","10","V","2","2017","5.72","NV","2","2020","0","NRA","1","2020","10","V","2","2017","0","NRA","1","2020","10","V","1","2017","5,953","NV","2","2020","0","NRA","1","2020","3.5","NV","2","2020","10","V","1","2016","5","NV","2","2020","6","NV","2","2020","10","V","1","2019","5.75","NV","2","2020","","","","","","","",""
"16000364","10","V","2","2019","0","NRA","1","2020","0","NRA","1","2020","10","V","1","2018","10","V","2","2017","13","V","1","2017","7,167","NV","2","2020","10","V","2","2018","0","NRA","1","2020","10","V","2","2017","10.6","V","1","2017","0","NRA","1","2020","0","NRA","1","2020","5.1","NV","2","2020","","","","","","","",""
"16000611","10","V","2","2019","7","AC","2","2020","10","V","2","2019","10","V","2","2019","10,125","V","1","2019","13.5","V","1","2017","10,104","V","2","2020","17,425","V","1","2019","14","V","1","2019","11","V","1","2019","15","V","1","2019","11","V","1","2017","7","AC","2","2020","12,571","V","2","2020","","","","","","","",""
"16000621","10","V","2","2018","0","NRA","1","2020","10","V","2","2018","10","V","2","2018","4","NV","2","2020","13.5","V","1","2017","7,917","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","10","V","1","2018","11.9","V","1","2018","11","V","1","2017","0","NRA","1","2020","5,483","NV","2","2020","","","","","","","",""
"16000658","10","V","2","2019","7","AC","2","2020","10.15","V","1","2019","12.2","V","1","2020","13","V","1","2020","12.5","V","1","2017","10,808","V","2","2020","9.3","AC","2","2019","14","V","1","2019","11","V","1","2017","16.98","V","1","2018","13","V","1","2017","16","V","1","2019","13.38","V","2","2019","","","","","","","",""
"16000747","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","10","V","2","2018","0","NRA","1","2020","12","V","1","2017","3,667","NV","2","2020","0","NRA","1","2020","","","","","0","NRA","1","2020","0","NRA","1","2020","13.25","V","1","2017","","","","","","","1","2020","","","","","","","",""
"16000792","0","NRA","1","2020","","","","","0","NRA","1","2020","","","","","","","","","10","V","1","2017","","","1","2020","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16001390","10.25","V","1","2018","7","AC","2","2020","10.05","V","1","2017","11","V","1","2017","10","V","2","2020","11","V","1","2017","9,883","AC","2","2020","12.6","V","1","2019","12","V","1","2019","10","V","2","2017","12","V","1","2019","10","V","1","2017","16","V","1","2019","12.1","V","1","2019","","","","","","","",""
"16001403","13","V","1","2020","8","AC","2","2020","10.5","V","1","2020","10","V","2","2018","10,375","V","1","2019","11","V","1","2017","10,479","V","2","2020","15.35","V","1","2019","18","V","1","2019","10","V","2","2018","17.5","V","1","2020","14","V","1","2019","7","AC","2","2020","13,642","V","2","2020","","","","","","","",""
"16001414","10","V","2","2018","0","NRA","1","2020","0","NRA","1","2020","10","V","1","2017","0","NRA","1","2020","11","V","1","2017","5,167","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","16.6","V","1","2017","12.5","V","1","2017","","NRA","1","2020","","","1","2020","","","","","","","",""
"16001481","10","V","2","2018","8.86","AC","2","2020","8","AC","2","2020","10","V","1","2017","10","V","1","2019","14.5","V","1","2017","10,227","V","2","2020","10","V","2","2018","18","V","1","2019","10","V","1","2018","10.5","V","1","2018","10","V","1","2019","16","V","1","2019","12,417","V","1","2019","","","","","","","",""
"16001542","9.5","NV","2","2020","6","NV","2","2020","5","NV","2","2020","12.6","V","1","2020","10","V","2","2020","12.5","V","1","2017","9,267","NV","2","2020","","","","","5.7","NV","2","2020","12","V","1","2020","","","","","0","NRA","1","2020","","","","","","","1","2020","","","","","","","",""
"16001637","10","V","2","2020","7","NV","2","2020","7","NV","2","2020","12.8","V","1","2020","10,125","V","1","2019","10.5","V","1","2017","9,571","NV","2","2020","13.1","V","1","2019","14","V","1","2019","10","V","2","2018","10","V","1","2019","8","NV","2","2020","2.5","NV","2","2020","9.6","NV","2","2020","","","","","","","",""
"16001719","9","AC","2","2020","10","V","2","2018","10","V","1","2020","10","V","2","2018","10","V","2","2019","11","V","1","2017","10","V","2","2020","9.3","AC","2","2019","10","V","2","2019","10","V","1","2019","11.55","V","1","2018","11.25","V","1","2017","10","V","1","2019","10.35","V","2","2019","","","","","","","",""
"16001787","10","V","2","2018","10","V","2","2020","10","V","2","2020","10","V","1","2017","10","V","2","2018","12.5","V","1","2017","10,417","V","2","2020","10.4","V","1","2018","7","AC","2","2020","10","V","1","2018","14.18","V","1","2018","11.5","V","1","2017","7","AC","2","2020","10,013","V","2","2020","","","","","","","",""
"16001814","11.45","V","1","2019","10","V","2","2018","7.5","AC","2","2019","10","V","2","2017","10","V","2","2017","13.5","V","1","2017","10,408","V","2","2019","11.75","V","1","2019","10","V","2","2020","14.5","V","1","2019","10.68","V","1","2018","14","V","1","2019","7","AC","2","2020","11,322","V","2","2020","","","","","","","",""
"16001818","10","V","2","2019","10","V","2","2018","10","V","2","2020","10.9","V","1","2020","10.6","V","1","2020","10.5","V","1","2017","10,333","V","2","2020","10","V","2","2018","16","V","1","2019","10","V","2","2019","11.03","V","1","2018","10","V","2","2019","16","V","1","2019","12,172","V","2","2019","","","","","","","",""
"16001824","","","","","","","","","","","","","0","NRA","1","2020","0","NRA","1","2020","13","V","1","2017","","","1","2020","","","","","","","","","","","","","","","","","0","NRA","1","2020","","","","","","","1","2020","","","","","","","",""
"16001861","10","V","2","2019","5.3","NV","2","2020","10","V","2","2019","10","V","2","2019","11,875","V","1","2019","10.5","V","1","2017","9,613","NV","2","2020","7","AC","2","2019","10","V","1","2019","11","V","1","2019","13","V","1","2017","12","V","1","2019","10","V","1","2019","10.5","V","2","2019","","","","","","","",""
"16001867","10","V","2","2019","10","V","2","2018","10","V","1","2020","10","V","2","2018","10.75","V","1","2019","10","V","1","2017","10,125","V","1","2020","7.15","AC","2","2020","13","V","1","2019","13","V","1","2019","10","V","2","2019","15","V","1","2019","16","V","1","2019","12,358","V","2","2020","","","","","","","",""
"16001876","9","AC","2","2020","7","AC","2","2020","7","AC","2","2020","10","V","2","2019","11.25","V","1","2019","10.5","V","1","2017","9,125","AC","2","2020","10","V","2","2020","10","V","2","2020","10","V","2","2019","17","V","1","2020","17","V","1","2019","7.5","AC","2","2020","11,917","V","2","2020","","","","","","","",""
"16001885","10.5","V","1","2020","10","V","2","2020","12.5","V","1","2020","10","V","2","2017","10","V","2","2018","12.5","V","1","2017","10,917","V","2","2020","13,325","V","1","2019","7","AC","2","2020","10","V","2","2019","15.58","V","1","2018","11.5","V","1","2017","7","AC","2","2020","10,734","V","2","2020","","","","","","","",""
"16003799","12","V","1","2020","10","V","2","2020","7","AC","2","2020","10","V","2","2017","10","V","1","2019","10","V","1","2017","9,833","AC","2","2020","15.1","V","1","2019","8","AC","2","2019","10","V","2","2019","7","AC","2","2019","10","V","2","2017","10","V","2","2019","10,017","V","2","2019","","","","","","","",""
"16005460","0","NRA","1","2020","","","","","0","NRA","1","2020","17.25","V","1","2017","","","","","12","V","1","2017","","","1","2020","","","","","","","","","0","NRA","1","2020","16.1","V","1","2018","14.25","V","1","2017","0","NRA","1","2020","","","1","2020","","","","","","","",""
"16005470","10","V","2","2020","10.09","V","1","2020","11","V","1","2020","10","V","2","2019","10","V","1","2020","10.5","V","1","2017","10,265","V","2","2020","13.55","V","1","2019","14","V","1","2019","10","V","2","2018","15","V","1","2019","10.5","V","1","2017","16","V","1","2019","13,175","V","1","2019","","","","","","","",""
"16005549","6","NV","2","2020","10","V","2","2018","7.5","NV","2","2020","10","V","2","2017","8.5","NV","2","2020","13","V","1","2017","9,167","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","10","V","2","2017","11.38","V","1","2018","13","V","1","2017","0","NRA","1","2020","5.73","NV","2","2020","","","","","","","",""
"16005932","","","","","","","","","","","","","0","NRA","1","2020","","","","","11.5","V","1","2018","","","1","2020","","","","","","","","","","","","","","","","","0","NRA","1","2020","","","","","","","1","2020","","","","","","","",""
"16006053","3.5","NV","2","2020","","","","","","","","","11.2","V","1","2020","","","","","13.5","V","1","2017","","","1","2020","","","","","","","","","","","","","","","","","10","V","1","2017",".25","NV","2","2020","","","1","2020","","","","","","","",""
"16008526","10","V","2","2018","10","V","2","2018","11.5","V","1","2020","11.6","V","1","2020","10","V","2","2018","12.5","V","1","2017","10,933","V","1","2020","10,015","V","1","2018","10","V","1","2019","8.6","AC","2","2019","11.55","V","1","2018","10","V","2","2017","10","V","2","2019","10,028","V","2","2019","","","","","","","",""
"17004822","0","NRA","1","2020","4.32","NV","2","2020","14.95","V","1","2019","17.6","V","1","2019","0","NRA","1","2020","0","NRA","1","2020","6,145","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020","","","","","","","",""
"17004828","10","V","2","2019","10","V","2","2020","10","V","2","2020","12.4","V","1","2020","11","V","1","2019","13","V","1","2018","11,067","V","2","2020","15.05","V","1","2019","10","V","2","2020","10","V","2","2019","17","V","1","2020","17","V","1","2019","10","V","2","2020","13,175","V","2","2020","","","","","","","",""
"17005032","13","V","1","2019","10.51","V","1","2020","10","V","1","2020","10","V","2","2019","15.25","V","1","2019","13.5","V","1","2018","12,043","V","1","2020","13.65","V","1","2019","14","V","1","2019","10","V","2","2018","13","V","1","2019","10","V","2","2018","16","V","1","2019","12,775","V","1","2019","","","","","","","",""
"17005048","10.15","V","1","2018","7","AC","2","2018","8.8","AC","2","2018","10","V","2","2018","10","V","2","2018","14.5","V","1","2018","10,075","V","2","2018","10","V","2","2018","10","V","2","2018","10","V","2","2018","10","V","2","2018","10","V","2","2019","7","AC","2","2020","9.5","AC","2","2020","","","","","","","",""
"17005056","","","","","","","","","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","","","1","2020","","","","","","","","","0","NRA","1","2020","","","","","","","","","","","","","","","1","2020","","","","","","","",""
"17005059","3","NV","2","2020","0","NRA","1","2020","10","V","2","2020","17.48","V","1","2019","10","V","2","2020","12","V","1","2019","8,747","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","10","V","2","2019","0","NRA","1","2020","16","V","1","2019","16","V","1","2019","7","NV","2","2020","","","","","","","",""
"17005072","10","V","1","2020","10","V","2","2020","10","V","2","2019","11.45","V","1","2020","12.25","V","1","2019","10","V","1","2018","10,617","V","2","2020","12.6","V","1","2019","7.9","AC","2","2020","10","V","1","2018","13.13","V","1","2018","11","V","1","2019","10","V","1","2019","10,772","V","2","2020","","","","","","","",""
"17005238","0","NRA","1","2020",".98","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020",".163","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020","","","","","","","",""
"17005331","10","V","2","2019","7","AC","2","2020","8.5","AC","2","2020","13.85","V","1","2020","10","V","2","2018","12","V","1","2018","10,225","V","2","2020","7","AC","2","2020","14","V","1","2019","14","V","1","2020","16","V","1","2020","19","V","1","2019","7.5","AC","2","2020","12,917","V","2","2020","","","","","","","",""
"17005340","20","V","1","2020","16.88","V","1","2020","11.7","V","1","2019","10","V","2","2018","10","V","1","2019","15","V","1","2018","13.93","V","1","2020","10","V","2","2018","10","V","2","2019","16","V","1","2019","13","V","1","2019","15.25","V","1","2020","10","V","2","2020","12,375","V","2","2020","","","","","","","",""
"17005415","10","V","2","2019","10","V","2","2020","19","V","1","2020","11.6","V","1","2020","10","V","2","2019","11","V","1","2019","11,933","V","2","2020","13.3","V","1","2019","7.6","AC","2","2020","13","V","1","2019","16.75","V","1","2020","13","V","1","2019","16","V","1","2019","13,275","V","2","2020","","","","","","","",""
"17005420","10.85","V","1","2018","13.58","V","1","2020","10.5","V","1","2020","10.25","V","1","2018","10.25","V","1","2019","10","V","1","2018","10,905","V","1","2020","13.7","V","1","2019","15","V","1","2019","12","V","1","2019","15","V","1","2019","10.5","V","1","2020","7","AC","2","2020","12.2","V","2","2020","","","","","","","",""
"17005512","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","12","V","1","2018","10","V","1","2019","13","V","1","2018","5,833","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020","","","","","","","",""
"17005526","11.45","V","1","2019","10","V","2","2020","10","V","2","2020","10","V","2","2018","11,375","V","1","2019","10","V","2","2019","10,471","V","2","2020","12.6","V","1","2019","14","V","1","2019","10","V","1","2019","16.75","V","1","2020","15.25","V","1","2020","7","AC","2","2020","12.6","V","2","2020","","","","","","","",""
"17005537","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"17005727","10","V","2","2019","10.02","V","1","2020","10.2","V","1","2019","10.5","V","1","2018","12","V","1","2019","12.5","V","1","2018","10.87","V","1","2020","15.5","V","1","2019","7.5","AC","2","2020","14","V","1","2020","14.35","V","1","2018","10","V","1","2019","9","AC","2","2020","11,725","V","2","2020","","","","","","","",""
"17005741","10","V","2","2019","8.21","AC","2","2020","10.55","V","1","2019","12.4","V","1","2020","10.25","V","1","2019","12.5","V","1","2018","10,652","V","2","2020","8,625","AC","2","2020","10","V","2","2020","10","V","2","2019","7","AC","2","2020","13","V","1","2019","8","AC","2","2020","9,438","AC","2","2020","","","","","","","",""
"17005788","10","V","2","2019","7.6","AC","2","2019","10","V","2","2019","13","V","1","2018","10","V","2","2019","15","V","1","2019","10,933","V","2","2019","12,525","V","1","2019","12","V","1","2019","10","V","2","2019","10","V","1","2020","10","V","2","2018",".5","NV","2","2020","9,171","NV","2","2020","","","","","","","",""
"17005796","11.5","V","1","2020","7","AC","2","2020","12.5","V","1","2020","12.2","V","1","2020","10,375","V","1","2019","10","V","1","2018","10,596","V","2","2020","9,025","AC","2","2020","7","AC","2","2020","14.5","V","1","2019","12","V","1","2020","13","V","1","2019","16","V","1","2019","11,921","V","2","2020","","","","","","","",""
"17005974","11.5","V","1","2020","12.39","V","1","2020","12.5","V","1","2020","11.85","V","1","2020","10","V","1","2020","12","V","1","2020","11,707","V","1","2020","15","V","1","2019","18","V","1","2019","16","V","1","2019","11","V","1","2019","13","V","1","2019","16","V","1","2019","14,833","V","1","2019","","","","","","","",""
"17005986","12.75","V","1","2019","8","AC","2","2020","7","AC","2","2020","10","V","2","2019","14","V","1","2019","12","V","1","2018","10,625","V","2","2020","10","V","2","2018","14","V","1","2019","10","V","2","2019","11","V","1","2019","18","V","1","2019","16","V","1","2019","13,167","V","2","2019","","","","","","","",""
"17005988","0","NRA","1","2020","","","","","0","NRA","1","2020","12.25","V","1","2018","0","NRA","1","2020","0","NRA","1","2020","","","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020","","","","","","","",""
"17005991","10","V","2","2019","10","V","2","2020","10","V","2","2019","11.5","V","1","2018","11.5","V","1","2019","11.5","V","1","2018","10.75","V","2","2020","16.75","V","1","2019","14","V","1","2019","13","V","1","2018","13","V","1","2019","13.4","V","1","2018","2","VAD","2","2020","12,025","VAD","2","2020","","","","","","","",""
"17006004","","","","","","","","","","","","","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","","","1","2020","","","","","0","NRA","1","2020","","","","","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","","","1","2020","","","","","","","",""
"17006070","10","V","2","2019","11.16","V","1","2020","10","V","2","2020","11.7","V","1","2019","15","V","1","2019","16","V","1","2018","12.31","V","2","2020","16.3","V","1","2019","18","V","1","2019","11","V","1","2019","13","V","1","2019","10","V","2","2019","10","V","1","2019","13.05","V","2","2019","","","","","","","",""
"17006073","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","13","V","1","2018","2,167","NV","2","2020","0","NRA","1","2020","","","","","0","NRA","1","2020","","","","","12","V","1","2019","","","","","","","1","2020","","","","","","","",""
"17006076","10","V","2","2019","10","V","2","2020","16.5","V","1","2020","10","V","2","2019","10,125","V","1","2019","11.5","V","1","2019","11,354","V","2","2020","8","AC","2","2020","16.8","V","1","2020","11","V","1","2019","17","V","1","2020","12","V","1","2019","7","AC","2","2020","11,967","V","2","2020","","","","","","","",""
"17006144","20","V","1","2020","10","V","2","2020","12","V","1","2020","10","V","2","2018","10.25","V","1","2019","10","V","1","2018","12,042","V","2","2020","10,075","V","1","2020","8","AC","2","2020","13","V","1","2019","15.5","V","1","2020","13","V","1","2019","7","AC","2","2020","11,096","V","2","2020","","","","","","","",""
"17006151","12.25","V","1","2019","7","AC","2","2019","10","V","1","2019","10","V","2","2019","10","V","2","2019","11.5","V","1","2019","10,125","V","2","2019","14.85","V","1","2020","18","V","1","2019","16","V","1","2019","11","V","1","2019","10.5","V","1","2020","13.6","V","1","2019","13,992","V","1","2020","","","","","","","",""
"17006156","10","V","2","2019","10","V","2","2019","10.2","V","1","2018","11.2","V","1","2019","11","V","1","2019","12","V","1","2018","10,733","V","2","2019","11.75","V","1","2019","10","V","2","2019","10","V","1","2019","7","AC","2","2020","13","V","1","2019","7","AC","2","2020","9,792","AC","2","2020","","","","","","","",""
"17006158","10.05","V","1","2019","8","AC","2","2020","13.25","V","1","2019","9.4","AC","2","2020","12,875","V","1","2019","14","V","1","2018","11,263","V","2","2020","10,025","V","1","2020","7","AC","2","2020","10","V","1","2018","17","V","1","2020","10","V","2","2019","10","V","2","2019","10,671","V","2","2020","","","","","","","",""
"17006171","9","NV","2","2020","10","V","2","2020","0","NRA","1","2020","11.9","V","1","2020","4","NV","2","2020","4.5","NV","2","2020","6,567","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","10","V","2","2019","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","1,667","NV","2","2020","","","","","","","",""
"17006172","","","","","","","","","0","NRA","1","2020","6","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","","","1","2020","","","","","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","","","","","","","1","2020","","","","","","","",""
"17006174","10","V","2","2020","10","V","2","2020","10.5","V","1","2020","13.9","V","1","2020","12.5","V","1","2020","11","V","1","2018","11,317","V","2","2020","10","V","2","2020","10","V","2","2020","13","V","1","2020","7","AC","2","2020","10","V","2","2019","7","AC","2","2020","9.5","AC","2","2020","","","","","","","",""
"17006182","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020","","","","","","","","","","","","","","","","","0","NRA","1","2020","","","","","","","1","2020","","","","","","","",""
"17006187","","","","","","","","","","","","","12.2","V","1","2020","10","V","2","2020","10","V","1","2018","","","1","2020","8.9","NV","2","2020","10.1","V","1","2020","14.5","V","1","2019","16.75","V","1","2020","14","V","1","2019","3","NV","2","2020","11,208","NV","2","2020","","","","","","","",""
"17006259","10","V","2","2019","10","V","2","2020","18","V","1","2020","10","V","2","2019","10","V","1","2020","11.5","V","1","2019","11,583","V","2","2020","7","AC","2","2020","17.5","V","1","2020","10","V","2","2020","10","V","2","2020","10","V","2","2020","10","V","2","2020","10.75","V","2","2020","","","","","","","",""
"17006286","10,075","V","1","2019","0","NRA","1","2020","10.05","V","1","2019","10","V","2","2019","10","V","2","2020","15","V","1","2018","9,188","NV","2","2020","15,575","V","1","2019","14","V","1","2019","10.5","V","1","2018","13","V","1","2019","13","V","1","2019","16","V","1","2019","13,679","V","1","2019","","","","","","","",""
"17006288","17","V","1","2020","10","V","2","2019","10","V","2","2020","10","V","2","2018","12,625","V","1","2019","15","V","1","2018","12,438","V","2","2020","12.8","V","1","2019","10","V","2","2020","16","V","1","2019","13.83","V","1","2018","13.5","V","1","2019","7","AC","2","2020","12,188","V","2","2020","","","","","","","",""
"17006298","11.5","V","1","2020","7","AC","2","2020","10","V","1","2020","14.5","V","1","2020","10","V","2","2020","10","V","1","2019","10.5","V","2","2020","7,325","AC","2","2020","10","V","2","2020","14","V","1","2020","17","V","1","2020","13","V","1","2019","7","AC","2","2020","11,388","V","2","2020","","","","","","","",""
"17006311","10","V","2","2020","7","AC","2","2020","7","AC","2","2020","10","V","2","2019","10","V","1","2020","11","V","1","2018","9,167","AC","2","2020","11,275","V","1","2020","10","V","2","2020","13","V","1","2020","10","V","2","2020","14","V","1","2019","7","AC","2","2020","10,879","V","2","2020","","","","","","","",""
"17006325","10.5","V","1","2020","7","AC","2","2020","7","AC","2","2020","10","V","2","2018","13.5","V","1","2019","16","V","1","2018","10,667","V","2","2020","10.6","V","1","2019","13","V","1","2019","13","V","1","2019","10.5","V","1","2018","10","V","2","2019","2.5","NV","2","2020","9,933","NV","2","2020","","","","","","","",""
"17007134","10","V","1","2020","","","","","","","","","11.5","V","1","2020","10","V","2","2020","16","V","1","2019","","","1","2020","13.95","V","1","2019","10.35","V","1","2020","14.5","V","1","2019","11","V","1","2020","11","V","1","2019","7","AC","2","2020","11.3","V","2","2020","","","","","","","",""
"17007141","","","","","","","","","","","","","","","","","","","","","","","","","","","1","2020","","","","","10","V","2","2020","","","","","","","","","0","NRA","1","2020","0","NRA","1","2020","","","1","2020","","","","","","","",""
"17007653","","","","","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","","","","","10.5","V","1","2019","","","1","2020","","","","","","","","","","","","","","","","","0","NRA","1","2020","","","","","","","1","2020","","","","","","","",""
"17007763","20","V","1","2020","11.07","V","1","2020","14","V","1","2020","10.25","V","1","2018","12.5","V","1","2020","11","V","1","2019","13,137","V","1","2020","15.35","V","1","2019","12.55","V","1","2020","10","V","2","2019","10","V","2","2019","11.25","V","1","2020","8.5","AC","2","2020","11,275","V","2","2020","","","","","","","",""
"17010738","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","14.5","V","1","2018","2,417","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","16.45","V","1","2018","12","V","1","2019","0","NRA","1","2020","4,742","NV","2","2020","","","","","","","",""
