"COD_ETU","Note : TLMI4104","Résultat : TLMI4104","Session : TLMI4104","Année : TLMI4104","Note : TLMI4204","Résultat : TLMI4204","Session : TLMI4204","Année : TLMI4204","Note : TLMI4304","Résultat : TLMI4304","Session : TLMI4304","Année : TLMI4304","Note : TLMI4404","Résultat : TLMI4404","Session : TLMI4404","Année : TLMI4404","Note : TLMI4504","Résultat : TLMI4504","Session : TLMI4504","Année : TLMI4504","Note : TLMI4604","Résultat : TLMI4604","Session : TLMI4604","Année : TLMI4604","Note : TLMI4004","Résultat : TLMI4004","Session : TLMI4004","Année : TLMI4004","Note : TLMI3104","Résultat : TLMI3104","Session : TLMI3104","Année : TLMI3104","Note : TLMI3204","Résultat : TLMI3204","Session : TLMI3204","Année : TLMI3204","Note : TLMI3304","Résultat : TLMI3304","Session : TLMI3304","Année : TLMI3304","Note : TLMI3404","Résultat : TLMI3404","Session : TLMI3404","Année : TLMI3404","Note : TLMI3504","Résultat : TLMI3504","Session : TLMI3504","Année : TLMI3504","Note : TLMI3604","Résultat : TLMI3604","Session : TLMI3604","Année : TLMI3604","Note : TLMI3004","Résultat : TLMI3004","Session : TLMI3004","Année : TLMI3004"
"19010238","1","NV","2","2020","0","NRA","1","2020",".5","NV","2","2020","5","NV","2","2020","5","NV","2","2020","11.5","V","1","2020","3,833","NV","2","2020","1","NV","2","2020","10","V","1","2020","4","NV","2","2020","15","V","1","2020","12","V","1","2020","10","V","1","2020","8,667","NV","2","2020"
"19010282","6","NV","2","2020","8","NV","2","2020","10.5","V","1","2020","0","NRA","1","2020","10.5","V","1","2020","0","NRA","1","2020","5,833","NV","2","2020","","","","","","","","","","","","","10","V","1","2020","10","V","2","2020","15","V","1","2020","","","1","2020"
"19010283","","","","","10","VAR","2","2020","3","NV","2","2020","","","","","3","NV","2","2020","10","VAR","2","2020","","","1","2020","","","","","","","","","","","","","10","V","1","2020","10","V","2","2020","16","V","1","2020","","","1","2020"
"19010289","0","NRA","1","2020","","","","","0","NRA","1","2020","","","","","","","","","0","NRA","1","2020","","","1","2020","","","","","","","","","","","","","","","","","","","","","12","V","1","2020","","","1","2020"
"19010294","2","NV","2","2020","5.8","NV","2","2020","1","NV","2","2020","7","NV","2","2020","2","NV","2","2020","11","V","1","2020","4.8","NV","2","2020","","","","","","","","","","","","","7","NV","2","2020","10","V","2","2020","12","V","1","2020","","","1","2020"
"19010296","6","NV","2","2020","10","VAR","2","2020","3","NV","2","2020","6","NV","2","2020","8","NV","2","2020","10","VAR","2","2020","7,167","NV","2","2020","","","","","","","","","","","","","7","NV","2","2020","11","V","1","2020","15","V","1","2020","","","1","2020"
"19010297","","","","","","","","","","","","","","","","","","","","","0","NRA","1","2020","","","1","2020","","","","","","","","","","","","","","","","","0","NRA","1","2020","0","NRA","1","2020","","","1","2020"
"19010509","","","","","2.4","NV","2","2020","","","","","5","NV","2","2020","","","","","","","","","","","1","2020","","","","","","","","","","","","","","","","","","","","","13","V","1","2020","","","1","2020"
"19010543","10","VAR","2","2020","13.9","V","1","2020","10","VAR","2","2020","10","V","1","2020","13","V","1","2020","12.5","V","1","2020","11,567","V","2","2020","","","","","11","V","1","2020","","","","","10","V","2","2020","10","V","2","2020","15","V","1","2020","","","1","2020"
"19010606","3","NV","2","2020","8.3","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","10","V","1","2020","5.5","NV","2","2020","4,467","NV","2","2020","","","","","11","V","1","2020","","","","","0","NRA","1","2020","10","V","2","2020","16","V","1","2020","","","1","2020"
"19010607","8","NV","2","2020","13.7","V","1","2020","5","NV","2","2020","2","NV","2","2020","5","NV","2","2020","10","V","1","2020","7,283","NV","2","2020","1","NV","2","2020","10","V","1","2020","9","NV","2","2020","17","V","1","2020","12","V","1","2020","11","V","1","2020","10","NV","2","2020"
"19010676","3","NV","2","2020","10","V","1","2020","5","NV","2","2020","10","V","1","2020","12","V","1","2020","10","V","1","2020","8,333","NV","2","2020","1.5","NV","2","2020","7","NV","2","2020","12","V","1","2020","10","V","2","2020","13","V","1","2020","16","V","1","2020","9,917","NV","2","2020"
"19010784","11","V","1","2020","15.7","V","1","2020","19","V","1","2020","10","V","1","2020","14","V","1","2020","11","V","1","2020","13.45","V","1","2020","7","AC","2","2020","11","V","1","2020","9","AC","2","2020","12","V","1","2020","15","V","1","2020","15","V","1","2020","11.5","V","2","2020"
"19010791","2","NV","2","2020","10","VAR","2","2020","4.5","NV","2","2020","10","V","1","2020","6","NV","2","2020","11.5","V","1","2020","7,333","NV","2","2020","","","","","","","","","","","","","11","V","1","2020","","","","","14","V","1","2020","","","1","2020"
"19010798","5","NV","2","2020","8","NV","2","2020","3","NV","2","2020","4","NV","2","2020","6","NV","2","2020","10","VAR","2","2020","6","NV","2","2020","","","","","","","","","","","","","","","","","","","","","","","","","","","1","2020"
"19010801","","","","","","","","","","","","","","","","","","","","","0","NRA","1","2020","","","1","2020","","","","","","","","","","","","","","","","","","","","","0","NRA","1","2020","","","1","2020"
"19010803","1","NV","2","2020","10.5","V","1","2020","3","NV","2","2020","1","NV","2","2020","7","NV","2","2020","14.5","V","1","2020","6,167","NV","2","2020","","","","","","","","","","","","","12","V","1","2020","","","","","10","V","1","2020","","","1","2020"
"19010805","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","NRA","1","2020","","","1","2020"
"19010806","1","NV","2","2020","4.9","NV","2","2020","","","","","5","NV","2","2020","5","NV","2","2020","","","","","","","1","2020","","","","","","","","","","","","","5","NV","2","2020","","","","","14","V","1","2020","","","1","2020"
"19010807","","","","","","","","","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","","","","","","","1","2020","","","","","","","","","","","","","10","V","2","2020","","","","","11","V","1","2020","","","1","2020"
"19010812","","","","","0","NRA","1","2020","","","","","","","","","","","","","","","","","","","1","2020","","","","","","","","","","","","","","","","","","","","","","","","","","","1","2020"
"19010809","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020"
"19010810","2","NV","2","2020","6.05","NV","2","2020","1","NV","2","2020","2","NV","2","2020","2.5","NV","2","2020","8","NV","2","2020","3,592","NV","2","2020","","","","","","","","","","","","","","","","","","","","","16","V","1","2020","","","1","2020"
"19010811","1","NV","2","2020","7.3","NV","2","2020","7","NV","2","2020","5","NV","2","2020","8.5","NV","2","2020","8.5","NV","2","2020","6,217","NV","2","2020","","","","","","","","","","","","","7","NV","2","2020","","","","","14","V","1","2020","","","1","2020"
"19010813","5","NV","2","2020","12.3","V","1","2020","3","NV","2","2020","10","V","1","2020","6.5","NV","2","2020","10","VAR","2","2020","7.8","NV","2","2020","","","","","","","","","","","","","16","V","1","2020","","","","","16","V","1","2020","","","1","2020"
"19010815","10","VAR","2","2020","18.2","V","1","2020","14.5","V","1","2020","13","V","1","2020","14.5","V","1","2020","11","V","1","2020","13,533","V","2","2020","10","V","1","2020","11","V","1","2020","10","V","1","2020","","","","","","","","","15","V","1","2020","","","1","2020"
"19010817","","","","","","","","","","","","","2","NV","2","2020","2","NV","2","2020","1.5","NV","2","2020","","","1","2020","","","","","","","","","","","","","2","NV","2","2020","11","V","1","2020","0","NRA","1","2020","","","1","2020"
"19010823","1","NV","2","2020","10.4","V","1","2020","1.5","NV","2","2020","5","NV","2","2020","8.5","NV","2","2020","10","V","1","2020","6,067","NV","2","2020","","","","","9","NV","2","2020","","","","","6","NV","2","2020","13","V","1","2020","","","","","","","1","2020"
"19010824","3","NV","2","2020","","","","","5","NV","2","2020","","","","","10","VAR","2","2020","9","NV","2","2020","","","1","2020","","","","","","","","","","","","","5","NV","2","2020","11","V","1","2020","16","V","1","2020","","","1","2020"
"19010825","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020"
"19010830","10","VAR","2","2020","15.4","V","1","2020","10","VAR","2","2020","10","VAR","2","2020","11.5","V","1","2020","15","V","1","2020","11,983","V","2","2020","","","","","10","V","1","2020","10","V","1","2020","","","","","","","","","","","","","","","1","2020"
"19010832","10","V","1","2020","17.1","V","1","2020","10","VAR","2","2020","10","V","1","2020","11.5","V","1","2020","13","V","1","2020","11,933","V","2","2020","7","AC","2","2020","17","V","1","2020","8.5","AC","2","2020","12","V","1","2020","10","V","2","2020","11","V","1","2020","10,917","V","2","2020"
"19010833","4","NV","2","2020","10.2","V","1","2020","11.5","V","1","2020","5","NV","2","2020","12","V","1","2020","10","V","1","2020","8,783","NV","2","2020","","","","","","","","","11","V","1","2020","","","","","10","V","2","2020","12","V","1","2020","","","1","2020"
"19010834","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020","","","","","","","","","","","","","3","NV","2","2020","","","","","10","V","1","2020","","","1","2020"
"19010835","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","NRA","1","2020","","","1","2020"
"19010836","5","NV","2","2020","5.8","NV","2","2020","3.5","NV","2","2020","2","NV","2","2020","7.5","NV","2","2020","10.5","V","1","2020","5,717","NV","2","2020","","","","","","","","","3.5","NV","2","2020","","","","","11","V","1","2020","13","V","1","2020","","","1","2020"
"19010837","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020","","","","","0","NRA","1","2020","","","","","","","","","0","NRA","1","2020","0","NRA","1","2020","","","1","2020"
"19010838","1","NV","2","2020","7","NV","2","2020","2","NV","2","2020","5","NV","2","2020","6.5","NV","2","2020","10","VAR","2","2020","5.25","NV","2","2020","","","","","","","","","","","","","6","NV","2","2020","","","","","14","V","1","2020","","","1","2020"
"19010909","0","NRA","1","2020","11.1","V","1","2020","0","NRA","1","2020","0","NRA","1","2020","13","V","1","2020","10","V","1","2020","5,683","NV","2","2020","2","NV","2","2020","","","","","7.5","NV","2","2020","","","","","11","V","1","2020","","","","","","","1","2020"
"19010920","1","NV","2","2020","10","VAR","2","2020","3.5","NV","2","2020","6","NV","2","2020","10","VAR","2","2020","12","V","1","2020","7,083","NV","2","2020","","","","","","","","","","","","","","","","","","","","","12","V","1","2020","","","1","2020"
"19010936","1","NV","2","2020","10","V","1","2020","3.5","NV","2","2020","2","NV","2","2020","13.5","V","1","2020","13.5","V","1","2020","7.25","NV","2","2020","","","","","","","","","","","","","10","V","2","2020","","","","","0","NRA","1","2020","","","1","2020"
"19010944","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020","","","","","","","","","","","","","0","NRA","1","2020","","","","","0","NRA","1","2020","","","1","2020"
"19010945","3","NV","2","2020","4.7","NV","2","2020","3","NV","2","2020","2","NV","2","2020","2","NV","2","2020","7","NV","2","2020","3,617","NV","2","2020","","","","","","","","","","","","","12","V","1","2020","","","","","17","V","1","2020","","","1","2020"
"19010946","5","NV","2","2020","10","V","1","2020","8.5","NV","2","2020","11","V","1","2020","10","V","1","2020","9","NV","2","2020","8,917","NV","2","2020","5.5","NV","2","2020","10","V","2","2020","5.5","NV","2","2020","10","V","1","2020","10","V","2","2020","13","V","1","2020","9","NV","2","2020"
"19010947","0","NRA","1","2020","10.3","V","1","2020","0","NRA","1","2020","0","NRA","1","2020","9","NV","2","2020","0","NRA","1","2020","3,217","NV","2","2020","","","","","","","","","3.5","NV","2","2020","","","","","","","","","8","NV","2","2020","","","1","2020"
"19010948","8","AC","2","2020","17.7","V","1","2020","7","AC","2","2020","10","VAR","2","2020","13.5","V","1","2020","15.5","V","1","2020","11.95","V","2","2020","7","NV","2","2020","","","","","10","V","2","2020","19","V","1","2020","11","V","1","2020","13","V","1","2020","","","1","2020"
"19010949","2","NV","2","2020","5","NV","2","2020","1","NV","2","2020","2","NV","2","2020","2.5","NV","2","2020","3","NV","2","2020","2,583","NV","2","2020","","","","","","","","","","","","","6","NV","2","2020","","","","","10","V","1","2020","","","1","2020"
"19010956","6","NV","2","2020","7","NV","2","2020","5","NV","2","2020","5","NV","2","2020","8.5","NV","2","2020","9","NV","2","2020","6.75","NV","2","2020","5","NV","2","2020","","","","","","","","","","","","","10","V","1","2020","15","V","1","2020","","","1","2020"
"19010970","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020","0","NRA","1","2020","","","","","","","","","0","NRA","1","2020","","","","","0","NRA","1","2020","","","1","2020"
"19010971","8.1","AC","2","2020","13.4","V","1","2020","11","V","1","2020","10","V","1","2020","7.5","AC","2","2020","10","V","1","2020","10","V","2","2020","","","","","10","V","2","2020","","","","","11","V","1","2020","11","V","1","2020","15","V","1","2020","","","1","2020"
"19010973","3","NV","2","2020","7.5","NV","2","2020","5","NV","2","2020","3","NV","2","2020","7","NV","2","2020","8","NV","2","2020","5,583","NV","2","2020","","","","","10","V","1","2020","","","","","","","","","10","V","2","2020","10","V","1","2020","","","1","2020"
"19010975","7","AC","2","2020","10.4","V","1","2020","10","VAR","2","2020","13","V","1","2020","10","VAR","2","2020","13","V","1","2020","10,567","V","2","2020","7","AC","2","2020","15","V","1","2020","10","V","2","2020","12","V","1","2020","10","V","1","2020","16","V","1","2020","11,667","V","2","2020"
"19010977","8","AC","2","2020","10","V","1","2020","10","VAR","2","2020","17","V","1","2020","10","V","1","2020","13.8","V","1","2020","11,467","V","2","2020","10","V","1","2020","12","V","1","2020","10","V","2","2020","19","V","1","2020","17","V","1","2020","15","V","1","2020","13,833","V","2","2020"
"19011089","0","NRA","1","2020","5.5","NV","2","2020","1.5","NV","2","2020","2","NV","2","2020","5","NV","2","2020","7","NV","2","2020","3.5","NV","2","2020","","","","","","","","","","","","","","","","","","","","","","","","","","","1","2020"
"19011106","7","NV","2","2020","10","VAR","2","2020","4","NV","2","2020","10","V","1","2020","7","NV","2","2020","10","VAR","2","2020","8","NV","2","2020","","","","","","","","","","","","","7","NV","2","2020","10","V","1","2020","10","V","1","2020","","","1","2020"
"19011163","0","NRA","1","2020","0","NRA","1","2020","3","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","2.5","NV","2","2020",".917","NV","2","2020","0","NRA","1","2020","5","NV","2","2020","5.5","NV","2","2020","10","V","2","2020","10","V","2","2020","14","V","1","2020","7,417","NV","2","2020"
"19011194","10","VAR","2","2020","10.4","V","1","2020","11","V","1","2020","19","V","1","2020","10","V","1","2020","15.5","V","1","2020","12.65","V","2","2020","14.5","V","1","2020","10","V","2","2020","12","V","1","2020","19","V","1","2020","11","V","1","2020","17","V","1","2020","13,917","V","2","2020"
"19011220","3","NV","2","2020","7.6","NV","2","2020","5","NV","2","2020","10","V","1","2020","8.5","NV","2","2020","4.5","NV","2","2020","6,433","NV","2","2020","5","NV","2","2020","","","","","","","","","10","V","1","2020","10","V","2","2020","16","V","1","2020","","","1","2020"
"19011234","13","V","1","2020","13.8","V","1","2020","15.5","V","1","2020","7","AC","2","2020","11.5","V","1","2020","12.5","V","1","2020","12,217","V","2","2020","11","V","1","2020","10","V","2","2020","7","AC","2","2020","11","V","1","2020","10","V","2","2020","15","V","1","2020","10,667","V","2","2020"
"19011236","2","NV","2","2020","10","VAR","2","2020","1","NV","2","2020","3","NV","2","2020","7","NV","2","2020","9","NV","2","2020","5,333","NV","2","2020","","","","","","","","","","","","","","","","","","","","","10","V","1","2020","","","1","2020"
"19011480","3","NV","2","2020","5","NV","2","2020","4.5","NV","2","2020","5","NV","2","2020","2","NV","2","2020","2.5","NV","2","2020","3,667","NV","2","2020","1.5","NV","2","2020","","","","","1.5","NV","2","2020","","","","","10","V","2","2020","","","","","","","1","2020"
"19011788","8","NV","2","2020","10","V","1","2020","8","NV","2","2020","2","NV","2","2020","14","V","1","2020","10.5","V","1","2020","8.75","NV","2","2020","","","","","","","","","","","","","","","","","","","","","","","","","","","1","2020"
"19011807","1","NV","2","2020","10","VAR","2","2020","1","NV","2","2020","0","NRA","1","2020","3.5","NV","2","2020","6.5","NV","2","2020","3,667","NV","2","2020","","","","","","","","","","","","","","","","","5","NV","2","2020","15","V","1","2020","","","1","2020"
"19011809","7","NV","2","2020","10","V","1","2020","4","NV","2","2020","5","NV","2","2020","10","VAR","2","2020","10.5","V","1","2020","7.75","NV","2","2020","","","","","","","","","3","NV","2","2020","7","NV","2","2020","","","","","17","V","1","2020","","","1","2020"
"19011810","","","","","10.7","V","1","2020","","","","","","","","","","","","","9","NV","2","2020","","","1","2020","","","","","","","","","","","","","0","NRA","1","2020","0","NRA","1","2020","","","","","","","1","2020"
"19011926","","","","","0","NRA","1","2020","","","","","","","","","","","","","","","","","","","1","2020","0","NRA","1","2020","","","","","","","","","","","","","","","","","","","","","","","1","2020"
"19012036","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020","","","","","0","NRA","1","2020","","","","","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","","","1","2020"
"19012279","1","NV","2","2020","6.3","NV","2","2020","0","NRA","1","2020","5","NV","2","2020","2","NV","2","2020","11","V","1","2020","4,217","NV","2","2020","","","","","","","","","","","","","","","","","","","","","11","V","1","2020","","","1","2020"
"19012486","8","AC","2","2020","12.1","V","1","2020","11","V","1","2020","7","AC","2","2020","12.5","V","1","2020","11.5","V","1","2020","10.35","V","2","2020","7","AC","2","2020","10","V","2","2020","8.5","AC","2","2020","10","V","2","2020","14","V","1","2020","15","V","1","2020","10.75","V","2","2020"
"19012582","10","VAR","2","2020","10","VAR","2","2020","8","NV","2","2020","2","NV","2","2020","10","VAR","2","2020","11.5","V","1","2020","8,583","NV","2","2020","","","","","","","","","","","","","","","","","10","V","2","2020","","","","","","","1","2020"
"20011561","","","","","0","NRA","1","2020",".5","NV","2","2020","5","NV","2","2020","3.5","NV","2","2020","4","NV","2","2020","","","1","2020","0","NRA","1","2020","7","NV","2","2020","","","","","7","NV","2","2020","12","V","1","2020","0","NRA","1","2020","","","1","2020"
