"COD_ETU","Note : TLBC3104","Résultat : TLBC3104","Session : TLBC3104","Année : TLBC3104","Note : TLBC3204","Résultat : TLBC3204","Session : TLBC3204","Année : TLBC3204","Note : TLBC3304","Résultat : TLBC3304","Session : TLBC3304","Année : TLBC3304","Note : TLBC3404","Résultat : TLBC3404","Session : TLBC3404","Année : TLBC3404","Note : TLBC3504","Résultat : TLBC3504","Session : TLBC3504","Année : TLBC3504","Note : TLBC3604","Résultat : TLBC3604","Session : TLBC3604","Année : TLBC3604","Note : TLBC3004","Résultat : TLBC3004","Session : TLBC3004","Année : TLBC3004","Note : TLBC4104","Résultat : TLBC4104","Session : TLBC4104","Année : TLBC4104","Note : TLBC4204","Résultat : TLBC4204","Session : TLBC4204","Année : TLBC4204","Note : TLBC4304","Résultat : TLBC4304","Session : TLBC4304","Année : TLBC4304","Note : TLBC4404","Résultat : TLBC4404","Session : TLBC4404","Année : TLBC4404","Note : TLBC4504","Résultat : TLBC4504","Session : TLBC4504","Année : TLBC4504","Note : TLBC4604","Résultat : TLBC4604","Session : TLBC4604","Année : TLBC4604","Note : TLBC4004","Résultat : TLBC4004","Session : TLBC4004","Année : TLBC4004"
"17005882","","","","","","","","","8","NV","2","2020","","","","","","","","","1","NV","2","2020","","","1","2020","7","NV","2","2020","15.8","V","1","2019","17.77","V","1","2019","5","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","7,595","NV","2","2020"
"17005897","8.5","NV","2","2020","10","V","2","2020","10","V","2","2019","10","V","2","2020","1.5","NV","2","2020","1.5","NV","2","2020","6,917","NV","2","2020","10","V","2","2019","10","V","1","2019","8.4","AC","2","2020","10","V","2","2020","9","AC","2","2020","14","V","1","2019","10,233","V","2","2020"
"17005898","10","V","2","2018","17","V","1","2020","10","V","2","2018","10","V","1","2020","8","AC","2","2020","10","V","1","2020","10,833","V","2","2020","11","V","1","2020","10","V","2","2018","8,938","AC","2","2020","11","V","1","2020","10","V","1","2020","15","V","1","2018","10.99","V","2","2020"
"17005921","10,875","V","1","2020","10","V","2","2020","10","V","2","2019","10","V","2","2020","13","V","1","2020","10","V","1","2020","10,646","V","2","2020","12","V","1","2019","16.2","V","1","2019","10.5","V","1","2020","12","V","1","2020","10","V","2","2020","14","V","1","2019","12.45","V","2","2020"
"17005948","8.25","NV","2","2020","10","V","2","2020","10","V","2","2019","10","V","1","2020","2","NV","2","2020","2","NV","2","2020","7,042","NV","2","2020","14","V","1","2019","14.4","V","1","2019","10","V","2","2020","10","V","2","2019","13","V","1","2020","11.5","V","1","2020","12.15","V","2","2020"
"17006031","10,625","V","1","2020","10","V","2","2020","10","V","2","2019","","","","","","","","","10","V","2","2020","","","1","2020","10","V","1","2020","12,925","V","1","2020","18","V","1","2020","10","V","1","2020","12","V","1","2020","14.75","V","1","2020","12,946","V","1","2020"
"17006036","8.5","NV","2","2020","10","V","1","2020","","","","","10.6","V","1","2019","11","V","1","2020","10","V","2","2020","","","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020"
"17006084","","","","","","","","","0","NRA","1","2020","","","","","","","","","","","","","","","1","2020","0","NRA","1","2020","0","NRA","1","2020","","","","","0","NRA","1","2020","0","NRA","1","2020","","","","","","","1","2020"
"17006087","7.75","NV","2","2020","6.5","NV","2","2020","10","V","2","2018","6.5","NV","2","2020","0","NRA","1","2020","2.5","NV","2","2020","5,542","NV","2","2020","10","V","2","2018","0","NRA","1","2020","10","V","2","2018","10","V","2","2019","10","V","2","2019","13.5","V","1","2018","8,917","NV","2","2020"
"17006093","0","NRA","1","2020","0","NRA","1","2020","12","V","1","2018","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","2","NV","2","2020","10","V","2","2018","10","V","2","2018","10","V","2","2018","8.25","AC","2","2018","12.3","V","1","2018","15","V","1","2018","10,925","V","2","2018"
"17006102","10","V","2","2020","10","V","2","2020","10","V","2","2019","10","V","2","2020","6","NV","2","2020","3.5","NV","2","2020","8.25","NV","2","2020","14","V","1","2019","13.8","V","1","2019","13","V","1","2019","13","V","1","2019","14","V","1","2019","14,375","V","1","2018","13,696","V","1","2019"
"17006104","0","NRA","1","2020","","","","","0","NRA","1","2020","0","NRA","1","2020","","","","","","","","","","","1","2020","","","","","0","NRA","1","2020","0","NRA","1","2020","","","","","","","","","0","NRA","1","2020","","","1","2020"
"17006115","9","AC","2","2020","10","V","2","2020","10","V","1","2019","10","V","1","2020","7","AC","2","2020","8","AC","2","2020","9","AC","2","2020","10","V","2","2019","10","V","2","2018","9","AC","2","2019","10.5","V","1","2018","16","V","1","2019","14.5","V","1","2018","11,667","V","2","2019"
"17006121","8","NV","2","2020","10","V","2","2020","10","V","2","2019","10","V","2","2020","8","NV","2","2020","10","V","2","2020","9,333","NV","2","2020","5","NV","2","2020","10","V","1","2019","6.3","NV","2","2020","10","V","2","2019","13.5","V","1","2020","6","NV","2","2020","8,467","NV","2","2020"
"17006248","10","V","2","2019","10.5","V","1","2020","10","V","2","2019","7.5","AC","2","2020","12","V","1","2020","10","V","1","2020","10","V","2","2020","11","V","1","2019","10","V","2","2019","10","V","2","2019","14.5","V","1","2019","10","V","2","2019","11","V","1","2019","11,083","V","2","2019"
"17006303","9.75","AC","2","2020","16","V","1","2020","11.6","V","1","2018","10","V","2","2020","7","AC","2","2020","10","V","2","2020","10,725","V","2","2020","10","V","1","2019","10.6","V","1","2019","20","V","1","2019","13.5","V","1","2019","10","V","2","2019","12","V","1","2018","12,683","V","2","2019"
"17006320","10","V","2","2020","0","NRA","1","2020","10","V","2","2019","10.5","V","1","2020","7","NV","2","2020","10","V","1","2020","7,917","NV","2","2020","10","V","2","2019","11.2","V","1","2019","10","V","2","2020","10","V","2","2019","12.5","V","1","2020","10","V","2","2020","10,617","V","2","2020"
"17006983","10","V","1","2019","10","V","2","2019","10","V","2","2019","16.5","V","1","2019","12","V","1","2020","10","V","1","2020","11,417","V","1","2020","10","V","2","2018","10","V","2","2018","10","V","2","2018","13.5","V","1","2019","11","V","1","2019","15","V","1","2019","11,583","V","1","2019"
"17007122","10","V","2","2020","7.6","AC","2","2020","8","AC","2","2020","10","V","2","2020","10.5","V","1","2020","8","AC","2","2020","9,017","AC","2","2020","10","V","2","2019","12","V","1","2019","18","V","1","2019","10","V","2","2020","13,625","V","1","2020","10","V","2","2019","12,271","V","2","2020"
"17007672","10","V","2","2020","10","V","2","2020","11","V","1","2020","8","NV","2","2020","2","NV","2","2020","10","V","1","2020","8.5","NV","2","2020","10","V","2","2019","11.8","V","1","2019","10","V","2","2020","10","V","2","2020","10.5","V","1","2020","11.5","V","1","2018","10,633","V","2","2020"
"17007674","10","V","1","2019","7","AC","2","2020","10","V","2","2019","11","V","1","2020","9.5","AC","2","2020","8","AC","2","2020","9.25","AC","2","2020","10","V","2","2019","12.8","V","1","2019","11","V","1","2019","11","V","1","2019","8.5","AC","2","2019","10","V","1","2018","10.55","V","2","2019"
"17008735","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","","","","","0","NRA","1","2020","","","1","2020","","","","","","","","","0","NRA","1","2020","0","NRA","1","2020","","","","","0","NRA","1","2020","","","1","2020"
"17009909","","","","","","","","","10","V","2","2020","7.5","NV","2","2020","","","","","","","","","","","1","2020","10","V","2","2019","10","V","1","2019","0","NRA","1","2020","10","V","2","2020","11.5","V","1","2020","10","V","2","2019","8,583","NV","2","2020"
"17011785","0","NRA","1","2020","","","","","0","NRA","1","2020","0","NRA","1","2020","","","","","","","","","","","1","2020","","","","","0","NRA","1","2020","","","","","0","NRA","1","2020","0","NRA","1","2020","14.25","V","1","2018","","","1","2020"
"18001839","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","","","","","","","1","2020","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"18001989","10.55","V","1","2019","10","V","2","2019","11","V","1","2019","11","V","1","2020","7.5","AC","2","2020","10","V","2","2019","10,008","V","2","2020","15","V","1","2019","16.8","V","1","2019","16.7","V","1","2019","14","V","1","2019","10","V","2","2019","10","V","1","2019","13.75","V","2","2019"
"18002080","10","V","1","2019","13.5","V","1","2020","12.3","V","1","2020","15.75","V","1","2020","18","V","1","2020","14","V","1","2020","13,925","V","1","2020","12","V","1","2019","13.4","V","1","2019","13.3","V","1","2019","15","V","1","2019","10","V","2","2019","13","V","1","2019","12,783","V","2","2019"
"18002165","10","V","2","2020","10","V","2","2020","10","V","1","2020","7","NV","2","2020","2.5","NV","2","2020","10","V","2","2020","8.25","NV","2","2020","10","V","2","2020","10.2","V","1","2019","14.4","V","1","2019","13.5","V","1","2019","10","V","1","2020","10","V","1","2020","11.35","V","2","2020"
"18002319","10","V","2","2019","13.5","V","1","2020","10.1","V","1","2019","10","V","2","2020","10","V","2","2019","10.7","V","1","2019","10,717","V","2","2020","17","V","1","2019","18.2","V","1","2019","17.77","V","1","2019","15","V","1","2019","17","V","1","2019","13","V","1","2019","16,328","V","1","2019"
"18002331","13,625","V","1","2020","12.4","V","1","2020","13.5","V","1","2020","12.5","V","1","2020","16","V","1","2020","10","V","1","2020","13,004","V","1","2020","12","V","1","2019","12.2","V","1","2019","10","V","1","2020","12","V","1","2020","13","V","1","2020","11","V","1","2019","11.7","V","1","2020"
"18002363","10,875","V","1","2019","10","V","2","2019","12.85","V","1","2019","12","V","1","2019","14","V","1","2020","11.7","V","1","2019","11,904","V","1","2020","10","V","2","2019","11.4","V","1","2019","10","V","2","2020","14","V","1","2019","15","V","1","2019","15","V","1","2019","12,567","V","2","2020"
"18002366","10","V","2","2020","11","V","1","2020","10.05","V","1","2019","12.75","V","1","2020","7","AC","2","2020","10.5","V","1","2020","10,217","V","2","2020","11","V","1","2019","14.6","V","1","2019","14.75","V","1","2020","10","V","2","2020","10.5","V","1","2020","13","V","1","2019","12,308","V","2","2020"
"18002372","10","V","2","2020","10","V","2","2020","10","V","2","2019","10","V","1","2020","7.5","NV","2","2020","4","NV","2","2020","8,583","NV","2","2020","12","V","1","2019","15.4","V","1","2019","18","V","1","2019","14.5","V","1","2019","13","V","1","2020","13.5","V","1","2019","14.4","V","1","2020"
"18002374","10","V","2","2020","10","V","2","2020","11.5","V","1","2020","10","V","2","2020","7","AC","2","2020","10","V","2","2020","9.75","AC","2","2020","10","V","1","2020","10,038","V","1","2020","10.25","V","1","2020","13","V","1","2020","13","V","1","2020","11","V","1","2020","11,215","V","1","2020"
"18002394","11,938","V","1","2019","10","V","2","2020","10.15","V","1","2019","10.25","V","1","2020","8","AC","2","2020","10","V","1","2020","10,056","V","2","2020","10","V","2","2019","11","V","1","2019","17.8","V","1","2019","10","V","1","2019","12","V","1","2020","13.5","V","1","2019","12,383","V","1","2020"
"18002395","","","","","9","NV","2","2020","10","V","2","2020","6","NV","2","2020","","","","","","","","","","","1","2020","10","V","2","2019","10.4","V","1","2019","10","V","2","2020","10","V","2","2020","10","V","2","2020","10","V","2","2019","10,067","V","2","2020"
"18002449","7.75","AC","2","2020","10","V","2","2020","10","V","2","2020","10","V","2","2020","10.75","V","1","2020","7","AC","2","2020","9.25","AC","2","2020","14","V","1","2019","12.4","V","1","2019","18","V","1","2019","10","V","2","2020","10","V","2","2020","10","V","1","2020","12.4","V","2","2020"
"18002567","0","NRA","1","2020","10","V","2","2019","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","14.4","V","1","2019","4,067","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","","","","","","","","","0","NRA","1","2020","","","","","","","1","2020"
"18002574","10","V","2","2020","11.5","V","1","2020","10","V","2","2020","12.5","V","1","2020","10","V","2","2020","11.5","V","1","2020","10,917","V","2","2020","10","V","1","2020","10","V","2","2020","10","V","2","2020","15","V","1","2020","10","V","2","2020","12","V","1","2020","11,167","V","2","2020"
"18002578","9.5","AC","2","2020","10","V","2","2020","10","V","2","2019","10","V","2","2020","11.5","V","1","2020","7","AC","2","2020","9,667","AC","2","2020","10","V","1","2020","17","V","1","2019","7","AC","2","2020","13","V","1","2020","10","V","1","2020","14","V","1","2019","11,833","V","2","2020"
"18002580","8.75","AC","2","2020","12","V","1","2020","10","V","2","2019","9.5","AC","2","2020","12.5","V","1","2020","10","V","2","2020","10,458","V","2","2020","14","V","1","2019","12.6","V","1","2019","10,875","V","1","2020","14.5","V","1","2019","10","V","1","2020","11.5","V","1","2019","12,246","V","1","2020"
"18002597","","","","","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","","","","","","","","","","","1","2020","0","NRA","1","2020","","","","","","","","","0","NRA","1","2020","","","","","0","NRA","1","2020","","","1","2020"
"18002600","10","V","2","2020","10","V","2","2020","10.05","V","1","2019","12","V","1","2020","14","V","1","2020","8","AC","2","2020","10,675","V","2","2020","10","V","2","2019","10.8","V","1","2019","10","V","2","2019","12.75","V","1","2019","16","V","1","2020","12.5","V","1","2019","12,008","V","1","2020"
"18002606","9.75","AC","2","2020","12.1","V","1","2020","10","V","2","2020","12.75","V","1","2020","8","AC","2","2020","10","V","1","2020","10,433","V","2","2020","10","V","2","2020","11,725","V","1","2020","10","V","1","2020","10","V","2","2020","15.5","V","1","2020","14","V","1","2020","11,871","V","2","2020"
"18002608","9.75","NV","2","2020","8","NV","2","2020","10","V","2","2019","10","V","2","2020","6.5","NV","2","2020","8","NV","2","2020","8,708","NV","2","2020","12","V","1","2020","10","V","2","2020","0","NRA","1","2020","10","V","2","2020",".125","NRA","1","2020","10","V","2","2020","7,021","NV","2","2020"
"18002611","9","AC","2","2020","10","V","2","2020","11.3","V","1","2019","10","V","1","2020","8","AC","2","2020","7","AC","2","2020","9,217","AC","2","2020","7","AC","2","2020","12.6","V","1","2019","7","AC","2","2020","11.5","V","1","2019","10","V","2","2020","13","V","1","2019","10,183","V","2","2020"
"18002615","9","NV","2","2020","","","","","8.3","NV","2","2020","","","","","11","V","1","2020","10.5","V","1","2020","","","1","2020","10","V","2","2019","10.2","V","1","2019","11,563","V","1","2020","11","V","1","2020","16","V","1","2020","11","V","1","2020","11,627","V","1","2020"
"18002620","12","V","1","2020","10","V","2","2019","11.35","V","1","2019","10.5","V","1","2020","18","V","1","2020","13.1","V","1","2019","12,492","V","1","2020","16","V","1","2019","17.4","V","1","2019","14.4","V","1","2019","13.5","V","1","2019","7","AC","2","2020","15","V","1","2019","13,883","V","2","2020"
"18002623","10","V","2","2020","6.8","NV","2","2020","10","V","2","2019","0","NRA","1","2020","10","V","1","2020","3.5","NV","2","2020","6,717","NV","2","2020","10","V","2","2019","13.6","V","1","2019","0","NRA","1","2020","7","NV","2","2020","6.25","NV","2","2020","15","V","1","2019","8,642","NV","2","2020"
"18002644","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","","","","","","","1","2020","","","","","","","","","0","NRA","1","2020","","","","","","","","","0","NRA","1","2020","","","1","2020"
"18002650","11,025","V","1","2019","12.6","V","1","2020","15.5","V","1","2020","12.75","V","1","2020","13","V","1","2020","18.5","V","1","2020","13,896","V","1","2020","10","V","1","2019","12,575","V","1","2020","16","V","1","2020","13","V","1","2020","10.5","V","1","2019","18","V","1","2020","13,346","V","1","2020"
"18002655","10","V","1","2019","10","V","1","2020","10.15","V","1","2019","12.5","V","1","2020","17","V","1","2020","17.5","V","1","2020","12,858","V","1","2020","12","V","1","2019","10.6","V","1","2019","10","V","2","2020","18","V","1","2019","10","V","2","2019","16","V","1","2020","12,767","V","2","2020"
"18002659","8","AC","2","2020","10","V","2","2020","10","V","2","2020","10","V","2","2020","7.5","AC","2","2020","10","V","2","2020","9.25","AC","2","2020","10","V","1","2019","10","V","2","2020","9.6","AC","2","2020","17.5","V","1","2019","10","V","1","2020","15","V","1","2019","12,017","V","2","2020"
"18002664","0","NRA","1","2020","3.9","NV","2","2020","10","V","2","2019","0","NRA","1","2020","10","V","2","2019","0","NRA","1","2020","3,983","NV","2","2020","10","V","2","2019","13.6","V","1","2019","17.8","V","1","2019","12.5","V","1","2019","11","V","1","2019","10","V","2","2019","12,483","V","2","2019"
"18002676","13","V","1","2020","8","AC","2","2020","10","V","2","2019","10.5","V","1","2020","8.5","AC","2","2020","10","V","2","2020","10","V","2","2020","10","V","2","2019","15","V","1","2019","10.75","V","1","2020","10","V","2","2020","12.5","V","1","2020","14.5","V","1","2019","12,125","V","2","2020"
"18002704","10.5","V","1","2020","10","V","2","2020","11","V","1","2020","10","V","2","2019","12","V","1","2020","10","V","1","2020","10,583","V","2","2020","10","V","1","2020","9,238","AC","2","2020","9.4","AC","2","2020","14.5","V","1","2019","10","V","2","2020","10","V","2","2020","10,523","V","2","2020"
"18002713","10,125","V","1","2020","17","V","1","2020","12.2","V","1","2020","8.25","AC","2","2020","14","V","1","2020","11","V","1","2020","12,096","V","2","2020","10","V","2","2019","11,275","V","1","2020","10","V","2","2020","12","V","1","2020","14","V","1","2020","14","V","1","2019","11,879","V","2","2020"
"18002716","2.5","NV","2","2020","0","NRA","1","2020","8","NV","2","2020","5","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","2,583","NV","2","2020","0","NRA","1","2020","12.4","V","1","2019","0","NRA","1","2020","0","NRA","1","2020","12.25","V","1","2019","0","NRA","1","2020","4,108","NV","2","2020"
"18002718","11.5","V","1","2020","10.6","V","1","2020","10.15","V","1","2019","10","V","2","2020","16.5","V","1","2020","10","V","1","2020","11,458","V","2","2020","10","V","1","2019","11.4","V","1","2019","18","V","1","2019","10","V","2","2020","12","V","1","2020","11.75","V","1","2020","12,192","V","2","2020"
"18002720","10.75","V","1","2020","8","AC","2","2020","12.05","V","1","2019","8.5","AC","2","2020","13","V","1","2020","10","V","1","2020","10,383","V","2","2020","13","V","1","2019","14.4","V","1","2019","16.7","V","1","2019","16.5","V","1","2019","10","V","2","2019","11","V","1","2019","13.6","V","2","2019"
