COD_ETU;Note : TLGE1104;RÃ©sultat : TLGE1104;Session : TLGE1104;AnnÃ©e : TLGE1104;Filiére;Année;module;Semestre
14000164;10;V ;2;2014;GEGEM;2014;TLGE2204;S2
14000170;8;NV;2;2014;GEGEM;2014;TLGE2204;S2
14000173;10;V ;2;2014;GEGEM;2014;TLGE2204;S2
14000177;11.4;V ;1;2014;GEGEM;2014;TLGE2204;S2
14000182;12.2;V ;1;2014;GEGEM;2014;TLGE2204;S2
14000188;11;V ;1;2014;GEGEM;2014;TLGE2204;S2
14000193;10;V ;1;2014;GEGEM;2014;TLGE2204;S2
14000194;11;V ;1;2014;GEGEM;2014;TLGE2204;S2
14000231;13.2;V ;1;2014;GEGEM;2014;TLGE2204;S2
14000232;14.4;V ;1;2014;GEGEM;2014;TLGE2204;S2
14000234;6.4;NV;2;2014;GEGEM;2014;TLGE2204;S2
14000246;12.8;V ;1;2014;GEGEM;2014;TLGE2204;S2
14000248;0;NR;1;2014;GEGEM;2014;TLGE2204;S2
14000250;10.6;V ;1;2014;GEGEM;2014;TLGE2204;S2
14000252;11.3;V ;1;2014;GEGEM;2014;TLGE2204;S2
14000256;10.1;V ;1;2014;GEGEM;2014;TLGE2204;S2
14000259;12.8;V ;1;2014;GEGEM;2014;TLGE2204;S2
14000260;10;V ;1;2014;GEGEM;2014;TLGE2204;S2
14000263;10.1;V ;1;2014;GEGEM;2014;TLGE2204;S2
14000265;8;NV;2;2014;GEGEM;2014;TLGE2204;S2
14000271;9;NV;2;2014;GEGEM;2014;TLGE2204;S2
14000273;10;V ;2;2014;GEGEM;2014;TLGE2204;S2
14000275;10;V ;1;2014;GEGEM;2014;TLGE2204;S2
14000278;10;V ;2;2014;GEGEM;2014;TLGE2204;S2
14000280;10;V ;2;2014;GEGEM;2014;TLGE2204;S2
14000282;7;NV;2;2014;GEGEM;2014;TLGE2204;S2
14000284;8;NV;2;2014;GEGEM;2014;TLGE2204;S2
14000287;10;V ;2;2014;GEGEM;2014;TLGE2204;S2
14000290;7;NV;2;2014;GEGEM;2014;TLGE2204;S2
14000292;11;V ;1;2014;GEGEM;2014;TLGE2204;S2
14000355;11.8;V ;1;2014;GEGEM;2014;TLGE2204;S2
14000360;12.2;V ;1;2014;GEGEM;2014;TLGE2204;S2
14000363;10.4;V ;1;2014;GEGEM;2014;TLGE2204;S2
14000365;10;V ;1;2014;GEGEM;2014;TLGE2204;S2
14000369;11.6;V ;1;2014;GEGEM;2014;TLGE2204;S2
14000375;10;V ;2;2014;GEGEM;2014;TLGE2204;S2
14000378;10;V ;2;2014;GEGEM;2014;TLGE2204;S2
14000381;8;NV;2;2014;GEGEM;2014;TLGE2204;S2
14000385;8;NV;2;2014;GEGEM;2014;TLGE2204;S2
14000390;11.9;V ;1;2014;GEGEM;2014;TLGE2204;S2
14000393;10;V ;2;2014;GEGEM;2014;TLGE2204;S2
14000396;8;NV;2;2014;GEGEM;2014;TLGE2204;S2
14000423;10;V ;2;2014;GEGEM;2014;TLGE2204;S2
14000425;10.5;V ;1;2014;GEGEM;2014;TLGE2204;S2
14000429;10;V ;2;2014;GEGEM;2014;TLGE2204;S2
14000432;11;V ;1;2014;GEGEM;2014;TLGE2204;S2
14000433;10;V ;1;2014;GEGEM;2014;TLGE2204;S2
14000436;8;AC;2;2014;GEGEM;2014;TLGE2204;S2
14000437;10;V ;2;2014;GEGEM;2014;TLGE2204;S2
14000439;10;V ;2;2014;GEGEM;2014;TLGE2204;S2
14000440;11.3;V ;1;2014;GEGEM;2014;TLGE2204;S2
14000456;13.7;V ;1;2014;GEGEM;2014;TLGE2204;S2
14000500;10;V ;2;2014;GEGEM;2014;TLGE2204;S2
14000502;8;NV;2;2014;GEGEM;2014;TLGE2204;S2
14000504;11.1;V ;1;2014;GEGEM;2014;TLGE2204;S2
14000505;10.5;V ;1;2014;GEGEM;2014;TLGE2204;S2
14000511;9;NV;2;2014;GEGEM;2014;TLGE2204;S2
14000513;4;NR;1;2014;GEGEM;2014;TLGE2204;S2
14000517;10;V ;2;2014;GEGEM;2014;TLGE2204;S2
14000523;10;V ;2;2014;GEGEM;2014;TLGE2204;S2
14000524;10;V ;2;2014;GEGEM;2014;TLGE2204;S2
14000527;8;AC;2;2014;GEGEM;2014;TLGE2204;S2
14000528;10.6;V ;1;2014;GEGEM;2014;TLGE2204;S2
14000530;0;NR;1;2014;GEGEM;2014;TLGE2204;S2
14000532;10;V ;1;2014;GEGEM;2014;TLGE2204;S2
14000535;8;AC;2;2014;GEGEM;2014;TLGE2204;S2
14000545;10;V ;1;2014;GEGEM;2014;TLGE2204;S2
14000585;11.4;V ;1;2014;GEGEM;2014;TLGE2204;S2
14000595;3.6;NR;1;2014;GEGEM;2014;TLGE2204;S2
14000600;11.2;V ;1;2014;GEGEM;2014;TLGE2204;S2
14000603;11.3;V ;1;2014;GEGEM;2014;TLGE2204;S2
14000605;11.3;V ;1;2014;GEGEM;2014;TLGE2204;S2
14000613;11.5;V ;1;2014;GEGEM;2014;TLGE2204;S2
14000616;7;AC;2;2014;GEGEM;2014;TLGE2204;S2
14000619;14;V ;1;2014;GEGEM;2014;TLGE2204;S2
14000621;10;V ;2;2014;GEGEM;2014;TLGE2204;S2
14000624;14.2;V ;1;2014;GEGEM;2014;TLGE2204;S2
14000638;10;V ;1;2014;GEGEM;2014;TLGE2204;S2
14000641;11.2;V ;1;2014;GEGEM;2014;TLGE2204;S2
14000663;10;V ;2;2014;GEGEM;2014;TLGE2204;S2
14000664;11.8;V ;1;2014;GEGEM;2014;TLGE2204;S2
14000685;10;V ;1;2014;GEGEM;2014;TLGE2204;S2
14000687;11.4;V ;1;2014;GEGEM;2014;TLGE2204;S2
14000693;10;V ;2;2014;GEGEM;2014;TLGE2204;S2
14000695;10;V ;2;2014;GEGEM;2014;TLGE2204;S2
14000697;8;NV;2;2014;GEGEM;2014;TLGE2204;S2
14000701;8;NV;2;2014;GEGEM;2014;TLGE2204;S2
14000729;10;V ;1;2014;GEGEM;2014;TLGE2204;S2
14000732;10.8;V ;1;2014;GEGEM;2014;TLGE2204;S2
14000735;11.7;V ;1;2014;GEGEM;2014;TLGE2204;S2
14000812;14;V ;1;2014;GEGEM;2014;TLGE2204;S2
14001041;13;V ;1;2014;GEGEM;2014;TLGE2204;S2
14001139;10.8;V ;1;2014;GEGEM;2014;TLGE2204;S2
14001159;10.9;V ;1;2014;GEGEM;2014;TLGE2204;S2
14001170;10;V ;2;2014;GEGEM;2014;TLGE2204;S2
14001191;8;NV;2;2014;GEGEM;2014;TLGE2204;S2
14001200;3.4;NR;1;2014;GEGEM;2014;TLGE2204;S2
14001220;7.9;NV;2;2014;GEGEM;2014;TLGE2204;S2
14001231;10.7;V ;1;2014;GEGEM;2014;TLGE2204;S2
14001260;8;AC;2;2014;GEGEM;2014;TLGE2204;S2
14001270;10;V ;1;2014;GEGEM;2014;TLGE2204;S2
14001278;10;V ;1;2014;GEGEM;2014;TLGE2204;S2
14001282;11.1;V ;1;2014;GEGEM;2014;TLGE2204;S2
14001332;6.2;NV;2;2014;GEGEM;2014;TLGE2204;S2
14001346;7.4;NV;2;2014;GEGEM;2014;TLGE2204;S2
14001543;10;V ;2;2014;GEGEM;2014;TLGE2204;S2
14001621;10.1;V ;1;2014;GEGEM;2014;TLGE2204;S2
14001626;0;NR;1;2014;GEGEM;2014;TLGE2204;S2
14001630;5;NV;2;2014;GEGEM;2014;TLGE2204;S2
14001633;9;NV;2;2014;GEGEM;2014;TLGE2204;S2
14001636;11.4;V ;1;2014;GEGEM;2014;TLGE2204;S2
14001637;10.7;V ;1;2014;GEGEM;2014;TLGE2204;S2
14001638;10;V ;1;2014;GEGEM;2014;TLGE2204;S2
14001639;8;NV;2;2014;GEGEM;2014;TLGE2204;S2
14003181;0;NR;1;2014;GEGEM;2014;TLGE2204;S2
14003199;10.6;V ;1;2014;GEGEM;2014;TLGE2204;S2
14003846;9;NV;2;2014;GEGEM;2014;TLGE2204;S2
14004670;10;V ;2;2014;GEGEM;2014;TLGE2204;S2
14004867;10;V ;2;2014;GEGEM;2014;TLGE2204;S2
14005168;6;NV;2;2014;GEGEM;2014;TLGE2204;S2
14005170;10.5;V ;1;2014;GEGEM;2014;TLGE2204;S2
14005173;10.4;V ;1;2014;GEGEM;2014;TLGE2204;S2
14005179;10;V ;2;2014;GEGEM;2014;TLGE2204;S2
14005183;8;NV;2;2014;GEGEM;2014;TLGE2204;S2
14005186;10;V ;2;2014;GEGEM;2014;TLGE2204;S2
14005193;8;NV;2;2014;GEGEM;2014;TLGE2204;S2
14005197;10.2;V ;1;2014;GEGEM;2014;TLGE2204;S2
14005210;0;NR;1;2014;GEGEM;2014;TLGE2204;S2
14005680;8;NV;2;2014;GEGEM;2014;TLGE2204;S2
14005681;0.8;NR;1;2014;GEGEM;2014;TLGE2204;S2
14005950;2.8;NR;1;2014;GEGEM;2014;TLGE2204;S2
14005953;15.1;V ;1;2014;GEGEM;2014;TLGE2204;S2
14005955;16.4;V ;1;2014;GEGEM;2014;TLGE2204;S2
14005956;14.8;V ;1;2014;GEGEM;2014;TLGE2204;S2
14005958;17;V ;1;2014;GEGEM;2014;TLGE2204;S2
14005959;10.4;V ;1;2014;GEGEM;2014;TLGE2204;S2
14005960;0;NR;1;2014;GEGEM;2014;TLGE2204;S2
14005975;8;AC;2;2014;GEGEM;2014;TLGE2204;S2
14006062;0;NR;1;2014;GEGEM;2014;TLGE2204;S2
14006235;11.4;V ;1;2014;GEGEM;2014;TLGE2204;S2
14006337;10;V ;1;2014;GEGEM;2014;TLGE2204;S2
14007104;10;V ;2;2014;GEGEM;2014;TLGE2204;S2
14007131;16.4;V ;1;2014;GEGEM;2014;TLGE2204;S2
10010055;5;NV;2;2014;GEGM;2014;TLGE2504;S2
10048488;10;V ;2;2014;GEGM;2014;TLGE2504;S2
10048648;10;V ;2;2013;GEGM;2014;TLGE2504;S2
10048680;10;V ;2;2014;GEGM;2014;TLGE2504;S2
10048683;10;V ;1;2012;GEGM;2014;TLGE2504;S2
10048707;10;V ;2;2014;GEGM;2014;TLGE2504;S2
10048722;10;V ;2;2014;GEGM;2014;TLGE2504;S2
10048752;5;NV;2;2014;GEGM;2014;TLGE2504;S2
10048754;9.1;AC;2;2013;GEGM;2014;TLGE2504;S2
11011891;10;V ;1;2012;GEGM;2014;TLGE2504;S2
11012531;4.2;NR;1;2014;GEGM;2014;TLGE2504;S2
11012544;10;V ;1;2012;GEGM;2014;TLGE2504;S2
11012552;8.4;NV;2;2014;GEGM;2014;TLGE2504;S2
11012941;10;V ;2;2014;GEGM;2014;TLGE2504;S2
11013302;5;NV;2;2014;GEGM;2014;TLGE2504;S2
11013318;0;NR;1;2014;GEGM;2014;TLGE2504;S2
11013346;5;NV;2;2014;GEGM;2014;TLGE2504;S2
11013349;6;NV;2;2014;GEGM;2014;TLGE2504;S2
11013510;10;V ;1;2012;GEGM;2014;TLGE2504;S2
11013773;10;V ;1;2012;GEGM;2014;TLGE2504;S2
11013811;11.9;V ;1;2013;GEGM;2014;TLGE2504;S2
12009157;0;NR;1;2014;GEGM;2014;TLGE2504;S2
12010889;10;V ;2;2013;GEGM;2014;TLGE2504;S2
12011019;7.2;AC;2;2014;GEGM;2014;TLGE2504;S2
12011023;10;V ;1;2012;GEGM;2014;TLGE2504;S2
12011025;10;V ;1;2012;GEGM;2014;TLGE2504;S2
12011032;10;V ;1;2012;GEGM;2014;TLGE2504;S2
12011049;5;NV;2;2014;GEGM;2014;TLGE2504;S2
12011056;10;V ;2;2013;GEGM;2014;TLGE2504;S2
12011174;1;NR;1;2014;GEGM;2014;TLGE2504;S2
12011188;10;V ;2;2013;GEGM;2014;TLGE2504;S2
12011190;10;V ;1;2012;GEGM;2014;TLGE2504;S2
12011202;10;V ;2;2013;GEGM;2014;TLGE2504;S2
12011218;10;V ;2;2013;GEGM;2014;TLGE2504;S2
12011232;10;V ;2;2013;GEGM;2014;TLGE2504;S2
12011263;10;V ;2;2014;GEGM;2014;TLGE2504;S2
12011268;10;V ;2;2013;GEGM;2014;TLGE2504;S2
12011270;0;NR;1;2014;GEGM;2014;TLGE2504;S2
12011281;10;V ;2;2013;GEGM;2014;TLGE2504;S2
12011289;3.5;NR;1;2014;GEGM;2014;TLGE2504;S2
12011305;0;NR;1;2014;GEGM;2014;TLGE2504;S2
12011306;10;V ;2;2014;GEGM;2014;TLGE2504;S2
12011309;10;V ;2;2014;GEGM;2014;TLGE2504;S2
12011317;3;NR;1;2014;GEGM;2014;TLGE2504;S2
12011322;12.5;V ;1;2012;GEGM;2014;TLGE2504;S2
12011363;10;V ;1;2012;GEGM;2014;TLGE2504;S2
12011394;5;NV;2;2014;GEGM;2014;TLGE2504;S2
12011399;10;V ;1;2012;GEGM;2014;TLGE2504;S2
12011404;11.7;V ;1;2013;GEGM;2014;TLGE2504;S2
12011406;5;NV;2;2014;GEGM;2014;TLGE2504;S2
12011407;10.1;V ;1;2012;GEGM;2014;TLGE2504;S2
12011543;11.2;V ;1;2012;GEGM;2014;TLGE2504;S2
12011683;10;V ;2;2013;GEGM;2014;TLGE2504;S2
12011735;10;V ;1;2012;GEGM;2014;TLGE2504;S2
12011815;10;V ;1;2012;GEGM;2014;TLGE2504;S2
12012002;10;V ;1;2012;GEGM;2014;TLGE2504;S2
12012020;10.6;V ;1;2013;GEGM;2014;TLGE2504;S2
12012063;8.3;AC;1;2013;GEGM;2014;TLGE2504;S2
12012076;10.7;V ;1;2013;GEGM;2014;TLGE2504;S2
12012165;11.2;V ;1;2013;GEGM;2014;TLGE2504;S2
12012333;10;V ;1;2012;GEGM;2014;TLGE2504;S2
12012345;14.8;V ;1;2013;GEGM;2014;TLGE2504;S2
12012717;11.8;V ;1;2012;GEGM;2014;TLGE2504;S2
12012919;;NV;2;2014;GEGM;2014;TLGE2504;S2
12012921;10;V ;2;2013;GEGM;2014;TLGE2504;S2
12012924;11.1;V ;1;2013;GEGM;2014;TLGE2504;S2
13010857;13.4;V ;1;2013;GEGM;2014;TLGE2504;S2
13010947;15.2;V ;1;2013;GEGM;2014;TLGE2504;S2
13011076;13;V ;1;2013;GEGM;2014;TLGE2504;S2
13012024;11.3;V ;1;2013;GEGM;2014;TLGE2504;S2
13012477;10;V ;2;2014;GEGM;2014;TLGE2504;S2
13012497;10;V ;2;2013;GEGM;2014;TLGE2504;S2
13012554;13;V ;1;2013;GEGM;2014;TLGE2504;S2
13012804;10;V ;2;2014;GEGM;2014;TLGE2504;S2
13012851;7.8;AC;2;2014;GEGM;2014;TLGE2504;S2
13012870;10;V ;2;2013;GEGM;2014;TLGE2504;S2
13012878;10;V ;2;2014;GEGM;2014;TLGE2504;S2
13013001;11.8;V ;1;2013;GEGM;2014;TLGE2504;S2
13013005;10.4;V ;1;2013;GEGM;2014;TLGE2504;S2
13013133;5.2;NV;2;2014;GEGM;2014;TLGE2504;S2
13013134;10;V ;2;2013;GEGM;2014;TLGE2504;S2
13013137;10;V ;2;2013;GEGM;2014;TLGE2504;S2
13013144;10.3;V ;1;2013;GEGM;2014;TLGE2504;S2
13013145;10;V ;2;2013;GEGM;2014;TLGE2504;S2
13013146;0;NR;1;2014;GEGM;2014;TLGE2504;S2
13013152;10;V ;2;2013;GEGM;2014;TLGE2504;S2
13013161;13.6;V ;1;2013;GEGM;2014;TLGE2504;S2
13013162;7.8;NV;2;2014;GEGM;2014;TLGE2504;S2
13013186;0.3;NR;1;2014;GEGM;2014;TLGE2504;S2
13013187;7,525;NV;2;2014;GEGM;2014;TLGE2504;S2
13013290;10;V ;2;2013;GEGM;2014;TLGE2504;S2
13013295;10;V ;1;2014;GEGM;2014;TLGE2504;S2
13013302;10;V ;2;2013;GEGM;2014;TLGE2504;S2
13013306;5;NV;2;2014;GEGM;2014;TLGE2504;S2
13013319;11.3;V ;1;2013;GEGM;2014;TLGE2504;S2
13013330;10;V ;2;2013;GEGM;2014;TLGE2504;S2
13013345;1.9;NR;1;2014;GEGM;2014;TLGE2504;S2
13013370;10;V ;2;2014;GEGM;2014;TLGE2504;S2
13013376;14.9;V ;1;2013;GEGM;2014;TLGE2504;S2
13013403;5;NV;2;2014;GEGM;2014;TLGE2504;S2
13013435;3;NR;1;2014;GEGM;2014;TLGE2504;S2
13013449;3.6;NR;1;2014;GEGM;2014;TLGE2504;S2
13013500;10;V ;2;2014;GEGM;2014;TLGE2504;S2
13013515;3.5;NR;1;2014;GEGM;2014;TLGE2504;S2
13013541;10.2;V ;1;2013;GEGM;2014;TLGE2504;S2
13013543;10;V ;2;2014;GEGM;2014;TLGE2504;S2
13013566;10;V ;2;2013;GEGM;2014;TLGE2504;S2
13013574;10;V ;2;2013;GEGM;2014;TLGE2504;S2
13013573;7.7;AC;2;2013;GEGM;2014;TLGE2504;S2
13013575;12.1;V ;1;2013;GEGM;2014;TLGE2504;S2
13013605;0;NR;1;2014;GEGM;2014;TLGE2504;S2
13013633;10;V ;2;2014;GEGM;2014;TLGE2504;S2
13013646;0;NR;1;2014;GEGM;2014;TLGE2504;S2
13013651;0;NR;1;2014;GEGM;2014;TLGE2504;S2
13013681;14.7;V ;1;2013;GEGM;2014;TLGE2504;S2
13013689;10.3;V ;1;2013;GEGM;2014;TLGE2504;S2
13013691;0;NR;1;2014;GEGM;2014;TLGE2504;S2
13013701;10;V ;2;2013;GEGM;2014;TLGE2504;S2
13013703;0;NR;1;2014;GEGM;2014;TLGE2504;S2
13013722;10;V ;2;2013;GEGM;2014;TLGE2504;S2
13013839;0;NR;1;2014;GEGM;2014;TLGE2504;S2
13013841;0;NR;1;2014;GEGM;2014;TLGE2504;S2
13013902;10;V ;2;2014;GEGM;2014;TLGE2504;S2
13013913;6;NV;2;2014;GEGM;2014;TLGE2504;S2
13013925;10;V ;2;2013;GEGM;2014;TLGE2504;S2
13013927;10;V ;2;2013;GEGM;2014;TLGE2504;S2
13013928;10;V ;2;2013;GEGM;2014;TLGE2504;S2
13013929;10;V ;2;2013;GEGM;2014;TLGE2504;S2
13013931;1.3;NR;1;2014;GEGM;2014;TLGE2504;S2
13013932;6.5;NV;2;2014;GEGM;2014;TLGE2504;S2
13013934;10;V ;2;2014;GEGM;2014;TLGE2504;S2
13013935;10;V ;2;2014;GEGM;2014;TLGE2504;S2
13013936;10;V ;2;2014;GEGM;2014;TLGE2504;S2
13013937;10;V ;2;2014;GEGM;2014;TLGE2504;S2
13013939;10;V ;2;2013;GEGM;2014;TLGE2504;S2
13013940;10;V ;2;2013;GEGM;2014;TLGE2504;S2
13013941;10;V ;2;2014;GEGM;2014;TLGE2504;S2
13013942;11.8;V ;1;2013;GEGM;2014;TLGE2504;S2
13013943;0;NR;1;2014;GEGM;2014;TLGE2504;S2
13013944;10;V ;2;2014;GEGM;2014;TLGE2504;S2
13013945;10;V ;2;2014;GEGM;2014;TLGE2504;S2
13013950;8.7;AC;2;2013;GEGM;2014;TLGE2504;S2
13013958;11.4;V ;1;2013;GEGM;2014;TLGE2504;S2
13013961;11.1;V ;1;2013;GEGM;2014;TLGE2504;S2
13013967;12.6;V ;1;2013;GEGM;2014;TLGE2504;S2
13013986;10;V ;2;2013;GEGM;2014;TLGE2504;S2
13013992;10;V ;2;2014;GEGM;2014;TLGE2504;S2
13014032;0;NR;1;2014;GEGM;2014;TLGE2504;S2
13014097;14.5;V ;1;2013;GEGM;2014;TLGE2504;S2
13014216;11.1;V ;1;2013;GEGM;2014;TLGE2504;S2
13014276;5.8;NV;2;2014;GEGM;2014;TLGE2504;S2
13014299;8.9;NV;2;2014;GEGM;2014;TLGE2504;S2
13014302;10;V ;2;2013;GEGM;2014;TLGE2504;S2
13014332;10;V ;2;2013;GEGM;2014;TLGE2504;S2
13014358;10;V ;2;2014;GEGM;2014;TLGE2504;S2
13014364;0;NR;1;2014;GEGM;2014;TLGE2504;S2
13014481;10;V ;2;2014;GEGM;2014;TLGE2504;S2
13014482;7;AC;2;2014;GEGM;2014;TLGE2504;S2
13014508;13.3;V ;1;2013;GEGM;2014;TLGE2504;S2
13014535;10;V ;2;2014;GEGM;2014;TLGE2504;S2
13014539;11.8;V ;1;2014;GEGM;2014;TLGE2504;S2
13014540;3;NR;1;2014;GEGM;2014;TLGE2504;S2
13014647;10;V ;2;2014;GEGM;2014;TLGE2504;S2
13014660;3;NR;1;2014;GEGM;2014;TLGE2504;S2
13014676;10;V ;2;2013;GEGM;2014;TLGE2504;S2
13014730;10;V ;2;2013;GEGM;2014;TLGE2504;S2
13015003;10;V ;2;2013;GEGM;2014;TLGE2504;S2
13015012;10;V ;2;2013;GEGM;2014;TLGE2504;S2
13015013;6,275;NV;2;2014;GEGM;2014;TLGE2504;S2
13015282;8.2;AC;2;2013;GEGM;2014;TLGE2504;S2
13015311;0;NR;1;2014;GEGM;2014;TLGE2504;S2
13015437;10;V ;2;2013;GEGM;2014;TLGE2504;S2
13015708;0;NR;1;2014;GEGM;2014;TLGE2504;S2
13015715;13.1;V ;1;2013;GEGM;2014;TLGE2504;S2
13015756;5;NV;2;2014;GEGM;2014;TLGE2504;S2
13016272;10;V ;2;2014;GEGM;2014;TLGE2504;S2
13016449;10;V ;2;2013;GEGM;2014;TLGE2504;S2
14000008;18.2;V ;1;2014;GEGM;2014;TLGE2504;S2
14000012;14.3;V ;1;2014;GEGM;2014;TLGE2504;S2
14000051;10;V ;2;2014;GEGM;2014;TLGE2504;S2
14000054;10;V ;1;2014;GEGM;2014;TLGE2504;S2
14000056;13.1;V ;1;2014;GEGM;2014;TLGE2504;S2
14000058;11.3;V ;1;2014;GEGM;2014;TLGE2504;S2
14000060;10.4;V ;1;2014;GEGM;2014;TLGE2504;S2
14000079;10;V ;1;2014;GEGM;2014;TLGE2504;S2
14000082;15.9;V ;1;2014;GEGM;2014;TLGE2504;S2
14000084;11.5;V ;1;2014;GEGM;2014;TLGE2504;S2
14000097;0;NR;1;2014;GEGM;2014;TLGE2504;S2
14000100;10;V ;2;2014;GEGM;2014;TLGE2504;S2
14000102;0;NR;1;2014;GEGM;2014;TLGE2504;S2
14000104;10.1;V ;1;2014;GEGM;2014;TLGE2504;S2
14000107;0.5;NR;1;2014;GEGM;2014;TLGE2504;S2
14000109;10;V ;2;2014;GEGM;2014;TLGE2504;S2
14000164;10;V ;2;2014;GEGM;2014;TLGE2504;S2
14000170;10;V ;2;2014;GEGM;2014;TLGE2504;S2
14000173;10;V ;2;2014;GEGM;2014;TLGE2504;S2
14000177;10.1;V ;1;2014;GEGM;2014;TLGE2504;S2
14000182;12.8;V ;1;2014;GEGM;2014;TLGE2504;S2
14000188;10;V ;1;2014;GEGM;2014;TLGE2504;S2
14000193;5;NV;2;2014;GEGM;2014;TLGE2504;S2
14000194;10;V ;1;2014;GEGM;2014;TLGE2504;S2
14000231;4.1;NR;1;2014;GEGM;2014;TLGE2504;S2
14000232;10;V ;1;2014;GEGM;2014;TLGE2504;S2
14000234;3.5;NR;1;2014;GEGM;2014;TLGE2504;S2
14000246;10;V ;2;2014;GEGM;2014;TLGE2504;S2
14000248;0;NR;1;2014;GEGM;2014;TLGE2504;S2
14000250;10,562;V ;1;2014;GEGM;2014;TLGE2504;S2
14000252;10.2;V ;1;2014;GEGM;2014;TLGE2504;S2
14000256;10;V ;2;2014;GEGM;2014;TLGE2504;S2
14000259;10.9;V ;1;2014;GEGM;2014;TLGE2504;S2
14000260;10.8;V ;1;2014;GEGM;2014;TLGE2504;S2
14000263;10;V ;2;2014;GEGM;2014;TLGE2504;S2
14000265;3.4;NR;1;2014;GEGM;2014;TLGE2504;S2
14000271;3.3;NR;1;2014;GEGM;2014;TLGE2504;S2
14000273;10.9;V ;1;2014;GEGM;2014;TLGE2504;S2
14000275;10;V ;2;2014;GEGM;2014;TLGE2504;S2
14000278;3.2;NR;1;2014;GEGM;2014;TLGE2504;S2
14000280;5.7;NV;2;2014;GEGM;2014;TLGE2504;S2
14000282;10;V ;2;2014;GEGM;2014;TLGE2504;S2
14000284;10;V ;2;2014;GEGM;2014;TLGE2504;S2
14000287;10;V ;2;2014;GEGM;2014;TLGE2504;S2
14000290;3.1;NR;1;2014;GEGM;2014;TLGE2504;S2
14000292;10;V ;2;2014;GEGM;2014;TLGE2504;S2
14000355;10;V ;2;2014;GEGM;2014;TLGE2504;S2
14000360;10;V ;2;2014;GEGM;2014;TLGE2504;S2
14000363;12;V ;1;2014;GEGM;2014;TLGE2504;S2
14000365;0;NR;1;2014;GEGM;2014;TLGE2504;S2
14000369;10;V ;2;2014;GEGM;2014;TLGE2504;S2
14000375;10;V ;2;2014;GEGM;2014;TLGE2504;S2
14000378;10;V ;2;2014;GEGM;2014;TLGE2504;S2
14000381;3.6;NR;1;2014;GEGM;2014;TLGE2504;S2
14000385;7,525;NV;2;2014;GEGM;2014;TLGE2504;S2
14000390;15.5;V ;1;2014;GEGM;2014;TLGE2504;S2
14000393;10;V ;2;2014;GEGM;2014;TLGE2504;S2
14000396;7;NV;2;2014;GEGM;2014;TLGE2504;S2
14000423;10.4;V ;1;2014;GEGM;2014;TLGE2504;S2
14000425;6.1;NV;2;2014;GEGM;2014;TLGE2504;S2
14000429;10;V ;2;2014;GEGM;2014;TLGE2504;S2
14000432;12.7;V ;1;2014;GEGM;2014;TLGE2504;S2
14000433;10;V ;2;2014;GEGM;2014;TLGE2504;S2
14000436;12.2;V ;1;2014;GEGM;2014;TLGE2504;S2
14000437;10;V ;2;2014;GEGM;2014;TLGE2504;S2
14000439;10;V ;2;2014;GEGM;2014;TLGE2504;S2
14000440;10;V ;2;2014;GEGM;2014;TLGE2504;S2
14000456;12;V ;1;2014;GEGM;2014;TLGE2504;S2
14000500;10;V ;2;2014;GEGM;2014;TLGE2504;S2
14000502;8,725;NV;2;2014;GEGM;2014;TLGE2504;S2
14000504;10;V ;2;2014;GEGM;2014;TLGE2504;S2
14000505;10;V ;2;2014;GEGM;2014;TLGE2504;S2
14000511;10;V ;2;2014;GEGM;2014;TLGE2504;S2
14000513;0.3;NR;1;2014;GEGM;2014;TLGE2504;S2
14000517;10;V ;2;2014;GEGM;2014;TLGE2504;S2
14000523;13.5;V ;1;2014;GEGM;2014;TLGE2504;S2
14000524;10;V ;1;2014;GEGM;2014;TLGE2504;S2
14000527;10.2;V ;1;2014;GEGM;2014;TLGE2504;S2
14000528;14.8;V ;1;2014;GEGM;2014;TLGE2504;S2
14000530;0;NR;1;2014;GEGM;2014;TLGE2504;S2
14000532;7;AC;2;2014;GEGM;2014;TLGE2504;S2
14000535;10;V ;2;2014;GEGM;2014;TLGE2504;S2
14000545;5.3;NV;2;2014;GEGM;2014;TLGE2504;S2
14000585;8.1;NV;2;2014;GEGM;2014;TLGE2504;S2
14000595;3.2;NR;1;2014;GEGM;2014;TLGE2504;S2
14000600;8.8;AC;2;2014;GEGM;2014;TLGE2504;S2
14000603;10.7;V ;1;2014;GEGM;2014;TLGE2504;S2
14000605;10;V ;2;2014;GEGM;2014;TLGE2504;S2
14000613;10;V ;2;2014;GEGM;2014;TLGE2504;S2
14000616;13.5;V ;1;2014;GEGM;2014;TLGE2504;S2
14000619;12.3;V ;1;2014;GEGM;2014;TLGE2504;S2
14000621;10;V ;2;2014;GEGM;2014;TLGE2504;S2
14000624;11.1;V ;1;2014;GEGM;2014;TLGE2504;S2
14000638;10;V ;2;2014;GEGM;2014;TLGE2504;S2
14000641;10;V ;1;2014;GEGM;2014;TLGE2504;S2
14000663;10;V ;2;2014;GEGM;2014;TLGE2504;S2
14000664;10;V ;2;2014;GEGM;2014;TLGE2504;S2
14000685;12.4;V ;1;2014;GEGM;2014;TLGE2504;S2
14000687;10;V ;1;2014;GEGM;2014;TLGE2504;S2
14000693;10;V ;2;2014;GEGM;2014;TLGE2504;S2
14000695;9;AC;2;2014;GEGM;2014;TLGE2504;S2
